season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2018-19,1610612749,MIL,Milwaukee Bucks,41800306,2019-05-25,MIL @ TOR,L,48.0,30,75,0.4,12,34,0.353,22,31,0.71,12,30,42,19,11.0,7,7,4,22,24,94,-6.0,1,83,83,83,9,154,158,120,61,67,82,53,25,124,40,128,103,121,36,72,25,54,69,33,140,109,1,2018,2019,False,TOR,MIL,MAY
2018-19,1610612749,MIL,Milwaukee Bucks,41800305,2019-05-23,MIL vs. TOR,L,48.0,38,84,0.452,10,31,0.323,13,18,0.722,8,45,53,26,11.0,2,2,4,22,16,99,-6.0,1,83,83,83,9,78,102,76,103,93,99,140,137,117,101,9,21,39,36,162,132,54,69,156,122,109,1,2018,2019,True,MIL,TOR,MAY
2018-19,1610612749,MIL,Milwaukee Bucks,41800304,2019-05-21,MIL @ TOR,L,48.0,37,80,0.463,11,35,0.314,17,26,0.654,7,33,40,30,13.0,8,7,5,22,23,102,-18.0,1,83,83,83,9,91,134,65,79,59,107,102,63,149,121,92,126,15,63,51,25,82,69,51,107,142,1,2018,2019,False,TOR,MIL,MAY
2018-19,1610612749,MIL,Milwaukee Bucks,41800303,2019-05-19,MIL @ TOR,L,58.0,38,102,0.373,14,44,0.318,22,33,0.667,13,50,63,22,20.0,14,5,10,30,30,112,-6.0,1,83,83,83,3,78,3,146,36,8,102,53,15,141,26,2,2,84,154,2,57,154,156,6,58,109,1,2018,2019,False,TOR,MIL,MAY
2018-19,1610612749,MIL,Milwaukee Bucks,41800302,2019-05-17,MIL vs. TOR,W,48.0,43,92,0.467,13,41,0.317,26,35,0.743,11,42,53,27,7.0,6,4,6,26,30,125,22.0,1,1,1,1,9,26,36,59,46,19,104,18,8,110,56,19,21,29,9,88,84,109,137,6,12,9,1,2018,2019,True,MIL,TOR,MAY
2018-19,1610612749,MIL,Milwaukee Bucks,41800301,2019-05-15,MIL vs. TOR,W,48.0,37,93,0.398,11,44,0.25,23,27,0.852,15,45,60,21,13.0,8,11,4,16,21,108,8.0,1,1,1,1,9,91,29,126,79,8,140,43,54,44,16,9,5,99,63,51,3,54,4,97,76,44,1,2018,2019,True,MIL,TOR,MAY
2018-19,1610612749,MIL,Milwaukee Bucks,41800205,2019-05-08,MIL vs. BOS,W,48.0,42,94,0.447,15,47,0.319,17,22,0.773,12,46,58,27,17.0,8,7,1,23,18,116,25.0,1,1,1,1,9,33,24,82,18,2,101,102,108,90,40,6,6,29,129,51,25,1,95,141,41,7,2,2018,2019,True,MIL,BOS,MAY
2018-19,1610612749,MIL,Milwaukee Bucks,41800204,2019-05-06,MIL @ BOS,W,48.0,44,100,0.44,8,37,0.216,17,25,0.68,11,45,56,25,7.0,4,5,5,25,20,113,12.0,1,1,1,1,9,20,5,88,130,45,152,102,76,138,56,9,8,48,9,135,57,82,133,118,54,34,1,2018,2019,False,BOS,MIL,MAY
2018-19,1610612749,MIL,Milwaukee Bucks,41800203,2019-05-03,MIL @ BOS,W,48.0,42,83,0.506,15,37,0.405,24,36,0.667,7,37,44,23,15.0,8,7,3,26,27,123,7.0,1,1,1,1,9,33,110,23,18,45,42,30,7,141,121,52,82,72,104,51,25,34,137,12,15,50,1,2018,2019,False,BOS,MIL,MAY
2018-19,1610612749,MIL,Milwaukee Bucks,41800202,2019-04-30,MIL vs. BOS,W,48.0,39,88,0.443,20,47,0.426,25,31,0.806,10,43,53,22,12.0,6,4,2,24,23,123,21.0,1,1,1,1,9,65,68,85,1,2,24,21,25,68,70,15,21,84,50,88,84,11,115,51,15,15,1,2018,2019,True,MIL,BOS,APR
