group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
Players,1626171,Bobby Portis,Bobby,1610612764,WAS,24.0,15,3,12,0.2,3.5,100.7,97.5,97.5,109.0,101.5,101.5,-8.3,-4.1,-4.1,0.065,0.5,6.5,0.133,0.155,0.144,12.9,12.8,0.333,0.355,0.209,0.225,108.84,114.76,95.63,114.76,0.014,118,7,24,0.5,1.6,0.292,229,301,299,404,111,305,302,302,197,166,166,291,249,249,227,214,265,35,122,51,354,352,291,320,99,100,88,92,92,326,159,108,123,62,295
Players,203078,Bradley Beal,Bradley,1610612764,WAS,26.0,36,15,21,0.417,4.7,109.5,108.6,108.6,111.3,110.7,110.7,-1.8,-2.1,-2.1,0.315,1.33,17.4,0.043,0.083,0.063,13.0,13.0,0.51,0.555,0.311,0.327,102.99,103.7,86.42,103.7,0.149,362,44,99,1.2,2.8,0.444,43,91,425,302,18,212,176,176,242,284,284,231,233,233,31,134,114,156,272,245,359,355,151,171,40,39,187,268,268,85,5,7,12,10,164
Players,1626184,Chasson Randle,Chasson,1610612764,WAS,26.0,6,3,3,0.5,2.7,96.7,106.1,106.1,136.9,130.3,130.3,-40.3,-24.2,-24.2,0.167,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.286,0.381,0.182,0.178,99.15,96.8,80.67,96.8,0.015,33,2,7,0.3,1.2,0.286,327,301,109,178,221,336,206,206,403,415,415,397,378,378,88,242,89,276,365,378,1,1,315,312,133,155,291,408,408,325,249,242,182,107,297
Players,1628421,Devin Robinson,Devin,1610612764,WAS,24.0,1,0,1,0.0,5.0,70.0,70.0,70.0,162.0,140.0,140.0,-92.0,-70.0,-70.0,0.0,0.0,0.0,0.0,0.167,0.059,0.0,0.0,0.0,0.0,0.067,0.067,89.17,95.68,79.73,95.68,0.0,10,0,1,0.0,1.0,0.0,415,417,19,417,15,410,402,402,429,429,429,428,427,427,297,242,297,276,101,269,1,1,348,364,368,380,430,421,421,338,348,355,348,129,348
Players,1627780,Gary Payton II,Gary,1610612764,WAS,26.0,1,0,1,0.0,0.5,106.4,100.0,100.0,56.8,33.3,33.3,49.6,66.7,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.74,234.53,195.44,234.53,2.0,2,0,0,0.0,0.0,0.0,415,417,19,417,423,251,262,262,11,6,6,25,11,11,297,242,297,276,365,378,1,1,348,364,403,403,10,14,14,1,348,393,348,393,348
Players,101133,Ian Mahinmi,Ian,1610612764,WAS,32.0,2,1,1,0.5,2.5,70.0,70.0,70.0,145.2,127.3,127.3,-75.2,-57.3,-57.3,0.0,0.0,0.0,0.273,0.286,0.278,0.0,0.0,0.0,0.0,0.133,0.133,93.83,100.33,83.61,100.33,-0.036,10,0,2,0.0,1.0,0.0,388,365,19,178,250,410,402,402,416,406,406,424,419,419,297,242,297,4,22,8,1,1,348,364,239,255,400,351,351,401,348,326,348,129,348
Players,203953,Jabari Parker,Jabari,1610612764,WAS,24.0,28,10,18,0.357,3.4,94.5,92.3,92.3,115.3,107.8,107.8,-20.8,-15.4,-15.4,0.042,0.29,4.8,0.073,0.208,0.136,16.7,16.4,0.537,0.565,0.175,0.185,97.55,102.12,85.1,102.12,0.105,196,13,27,0.5,1.0,0.481,104,167,405,341,123,355,342,342,302,243,243,357,338,338,265,237,280,96,51,64,394,394,129,163,143,141,336,315,315,152,85,95,124,160,144
Players,201145,Jeff Green,Jeff,1610612764,WAS,32.0,28,12,16,0.429,3.7,110.3,108.0,108.0,108.0,104.7,104.7,2.3,3.3,3.3,0.07,0.83,13.2,0.009,0.089,0.052,15.8,16.0,0.659,0.739,0.126,0.13,102.03,104.73,87.27,104.73,0.093,224,12,22,0.4,0.8,0.545,104,136,368,284,64,204,181,181,186,199,199,178,169,169,217,199,174,270,244,292,389,390,73,62,251,263,214,239,239,176,97,119,139,194,79
Players,202322,John Wall,John,1610612764,WAS,28.0,12,5,7,0.417,4.4,118.8,115.0,115.0,113.5,118.1,118.1,5.3,-3.1,-3.1,0.4,4.0,21.8,0.0,0.075,0.044,5.5,5.5,0.516,0.572,0.352,0.361,104.33,103.83,86.52,103.83,0.178,113,15,31,1.3,2.6,0.484,259,262,203,302,28,98,89,89,270,360,360,156,242,242,11,16,78,276,291,318,211,210,147,156,20,31,148,262,262,64,75,77,11,13,143
Players,203895,Jordan McRae,Jordan,1610612764,WAS,28.0,5,1,4,0.2,3.3,101.0,116.7,116.7,154.4,135.7,135.7,-53.4,-19.0,-19.0,0.231,3.0,33.3,0.0,0.154,0.059,11.1,11.4,0.0,0.42,0.14,0.135,113.74,112.99,94.16,112.99,0.036,36,0,3,0.0,0.6,0.0,340,365,129,404,135,304,75,75,425,424,424,410,358,358,56,31,22,276,125,269,324,332,348,295,224,247,57,113,113,296,348,303,348,241,348
Players,1627758,Ron Baker,Ron,1610612764,WAS,26.0,3,1,2,0.333,0.1,0.0,0.0,0.0,212.8,133.3,133.3,-212.8,-133.3,-133.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.94,164.26,136.88,164.26,-0.333,0,0,0,0.0,0.0,0.0,371,365,72,354,439,432,432,432,442,420,420,444,442,442,297,242,297,276,365,378,1,1,348,364,403,403,190,21,21,442,348,393,348,393,348
Players,1626155,Sam Dekker,Sam,1610612764,WAS,25.0,4,1,3,0.25,3.7,88.5,96.6,96.6,141.4,123.3,123.3,-52.9,-26.8,-26.8,0.0,0.0,0.0,0.083,0.0,0.053,14.3,14.3,0.25,0.25,0.175,0.177,94.19,96.14,80.12,96.14,-0.04,29,1,6,0.3,1.5,0.167,354,365,109,388,77,378,305,305,412,390,390,409,381,381,297,242,297,79,365,287,372,373,320,346,141,160,396,414,414,405,291,251,240,67,339
Players,1628418,Thomas Bryant,Thomas,1610612764,WAS,21.0,20,7,13,0.35,3.4,115.2,118.6,118.6,118.1,112.8,112.8,-2.9,5.9,5.9,0.184,3.5,16.3,0.123,0.29,0.2,4.7,4.6,0.629,0.666,0.198,0.211,100.5,101.22,84.35,101.22,0.221,145,19,31,1.0,1.6,0.613,177,223,315,350,121,138,62,62,319,310,310,243,144,144,78,27,133,42,21,20,203,202,89,88,111,108,260,341,341,32,55,77,34,66,65
Players,203107,Tomas Satoransky,Tomas,1610612764,WAS,27.0,23,10,13,0.435,4.7,107.6,107.5,107.5,106.8,103.4,103.4,0.8,4.1,4.1,0.155,2.75,22.9,0.054,0.05,0.052,8.3,8.5,0.38,0.484,0.132,0.136,101.28,102.97,85.81,102.97,0.038,227,9,25,0.4,1.1,0.36,153,167,315,277,19,238,190,190,174,182,182,193,160,160,102,53,71,130,332,291,274,276,275,254,245,246,237,294,294,291,124,103,160,122,250
