group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
,201229,Anthony Tolliver,,1610612763,MEM,35.0,7,2,5,0.286,46.5,0.0,0.0,0.0,5.1,23.1,5.1,5.1,61.5,0.0,0.0,7.7,5.1,24.1,299,321,180,367,200,210,223,157,205,398,93,196,39,181,1,339,161,326
,1629634,Brandon Clarke,,1610612763,MEM,23.0,23,9,14,0.391,43.2,1.6,8.9,1.6,19.5,14.6,8.9,7.3,35.8,0.8,0.8,6.5,2.4,44.4,122,157,367,299,330,169,22,108,24,286,151,274,261,140,297,304,269,137
,1629001,De'Anthony Melton,,1610612763,MEM,22.0,16,8,8,0.5,37.5,0.0,2.7,2.7,8.2,12.3,0.0,8.2,38.4,0.0,1.4,2.7,4.1,34.5,194,180,254,177,408,210,136,64,135,232,1,299,225,181,353,133,193,229
,1628415,Dillon Brooks,,1610612763,MEM,24.0,27,11,16,0.407,43.7,1.2,1.2,0.0,1.2,17.1,11.0,8.5,37.8,0.0,0.6,12.2,2.4,12.9,84,119,396,284,311,185,198,157,291,335,197,309,233,181,277,412,269,384
,203476,Gorgui Dieng,,1610612763,MEM,30.0,11,4,7,0.364,51.2,4.3,5.8,1.4,8.7,18.8,13.0,5.8,58.0,1.4,1.4,10.1,7.2,75.8,245,261,232,322,45,70,54,118,125,360,246,218,47,100,356,395,96,18
,1628960,Grayson Allen,,1610612763,MEM,24.0,8,2,6,0.25,50.7,0.0,0.0,0.0,0.0,45.8,8.3,0.0,16.7,0.0,0.0,4.2,0.0,22.5,285,321,208,383,55,210,223,157,296,443,133,1,410,181,1,196,319,341
,1629630,Ja Morant,,1610612763,MEM,20.0,29,13,16,0.448,42.9,4.5,3.5,4.5,26.9,16.4,10.9,8.5,36.8,0.5,2.5,4.5,10.9,60.6,71,91,396,249,337,67,112,31,9,324,194,304,243,164,409,219,36,45
,1628991,Jaren Jackson Jr.,,1610612763,MEM,20.0,23,12,11,0.522,43.2,0.0,1.9,1.2,8.7,13.7,11.2,6.8,38.5,1.9,0.6,4.3,3.7,36.1,122,102,320,170,328,210,169,125,125,263,206,258,224,78,279,208,210,213
,202685,Jonas Valančiūnas,,1610612763,MEM,28.0,15,6,9,0.4,49.1,0.0,0.0,0.0,6.2,23.1,9.2,12.3,43.1,3.1,0.0,7.7,4.6,38.3,203,210,279,287,99,210,223,157,176,398,158,385,144,38,1,339,165,190
,1628367,Josh Jackson,,1610612763,MEM,23.0,3,0,3,0.0,35.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,20.0,0.0,120.0,364,415,117,415,414,210,223,157,296,1,1,1,188,181,1,442,319,3
,1626159,Justise Winslow,,1610612763,MEM,24.0,4,3,1,0.75,38.1,5.0,5.0,0.0,10.0,0.0,0.0,22.5,20.0,0.0,0.0,5.0,10.0,42.8,344,284,28,38,402,55,68,157,101,1,1,439,400,181,1,236,48,148
,203937,Kyle Anderson,,1610612763,MEM,26.0,12,6,6,0.5,43.9,5.9,0.0,0.0,5.9,16.2,11.8,4.4,35.3,5.9,0.0,0.0,4.4,34.7,232,210,208,177,306,39,223,157,185,317,218,173,266,10,1,1,177,225
,1626145,Tyus Jones,,1610612763,MEM,24.0,10,5,5,0.5,38.8,0.0,0.0,0.0,11.1,19.4,5.6,13.9,38.9,0.0,0.0,0.0,2.8,40.3,259,231,180,177,395,210,223,157,90,366,96,406,215,181,1,1,258,164
