close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
1626164,Devin Booker,1610612756,PHX,G,28.0,75,74,0.474,257,436,0.589,0.584,0.005
1630208,Nick Richards,1610612756,PHX,C,27.0,57,57,0.528,252,431,0.585,0.598,-0.013
203486,Mason Plumlee,1610612756,PHX,F-C,35.0,74,71,0.523,224,392,0.571,0.602,-0.03
1626220,Royce O'Neale,1610612756,PHX,F,32.0,75,75,0.47,196,341,0.575,0.587,-0.012
201142,Kevin Durant,1610612756,PHX,F,36.0,62,62,0.388,150,298,0.503,0.585,-0.082
1626145,Tyus Jones,1610612756,PHX,G,29.0,81,79,0.417,193,292,0.661,0.576,0.085
203078,Bradley Beal,1610612756,PHX,G,31.0,53,52,0.388,169,276,0.612,0.582,0.031
1642346,Ryan Dunn,1610612756,PHX,F,22.0,72,64,0.427,154,276,0.558,0.587,-0.029
1642345,Oso Ighodaro,1610612756,PHX,F,22.0,57,55,0.504,145,254,0.571,0.589,-0.018
1628960,Grayson Allen,1610612756,PHX,G,29.0,64,61,0.451,145,252,0.575,0.577,-0.001
1628998,Cody Martin,1610612756,PHX,F,29.0,53,52,0.472,132,229,0.576,0.589,-0.013
203995,Vasilije Micić,1610612756,PHX,G,31.0,40,36,0.473,71,116,0.612,0.584,0.028
1631221,Collin Gillespie,1610612756,PHX,G,25.0,31,26,0.475,55,94,0.585,0.583,0.002
1628420,Monté Morris,1610612756,PHX,G,29.0,43,39,0.46,51,91,0.56,0.555,0.005
1629626,Bol Bol,1610612756,PHX,C-F,25.0,34,25,0.371,45,78,0.577,0.572,0.004
1627814,Damion Lee,1610612756,PHX,G-F,32.0,18,15,0.464,16,26,0.615,0.58,0.036
1631102,TyTy Washington Jr.,1610612756,PHX,G,23.0,9,7,0.324,7,11,0.636,0.544,0.092
1641779,Jalen Bridges,1610612756,PHX,F,24.0,4,1,0.2,1,1,1.0,0.54,0.46
