player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
1627854,Bryn Forbes,Bryn,1610612759,SAS,25.0,7,3,4,0.429,212.0,0.137,0.157,0.151,0.517,0.373,0.087,0.101,0.023,0.154,0.126,0.07,0.071,0.059,0.053,0.176,0.146,0.065,0.17,85,89,69,101,63,159,132,148,6,9,153,154,168,136,153,165,42,164,128,112,44,182,118,SAS
201967,Dante Cunningham,Dante,1610612759,SAS,32.0,5,2,3,0.4,13.0,0.1,0.222,0.13,0.5,0.2,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.261,111,106,38,111,191,197,63,171,7,102,178,183,32,10,11,183,1,171,141,209,1,191,34,SAS
201942,DeMar DeRozan,DeMar,1610612759,SAS,29.0,7,3,4,0.429,251.0,0.278,0.278,0.272,0.0,0.011,0.413,0.379,0.2,0.22,0.216,0.299,0.245,0.333,0.04,0.316,0.151,0.347,0.284,85,89,69,101,55,22,27,30,155,178,16,17,87,71,80,41,163,17,137,180,50,21,23,SAS
1628401,Derrick White,Derrick,1610612759,SAS,24.0,7,3,4,0.429,191.0,0.24,0.258,0.227,0.167,0.233,0.268,0.295,0.024,0.144,0.117,0.216,0.357,0.263,0.25,0.333,0.189,0.284,0.253,85,89,69,101,72,36,38,52,107,75,48,37,166,147,166,69,199,47,58,181,87,41,40,SAS
202700,Donatas Motiejunas,Donatas,1610612759,SAS,28.0,5,2,3,0.4,19.0,0.268,0.462,0.323,0.0,0.083,0.333,0.333,0.6,0.286,0.368,0.222,0.0,0.0,0.0,0.0,0.2,0.4,0.394,111,106,38,111,179,29,5,7,155,160,30,28,10,35,17,64,1,171,141,1,103,12,7,SAS
202722,Dāvis Bertāns,Dāvis,1610612759,SAS,26.0,5,2,3,0.4,79.0,0.096,0.071,0.101,0.214,0.275,0.097,0.114,0.0,0.129,0.095,0.135,0.091,0.0,0.2,0.0,0.357,0.081,0.086,111,106,38,111,135,199,196,197,82,47,145,141,170,156,183,116,55,171,72,1,193,179,194,SAS
1627751,Jakob Poeltl,Jakob,1610612759,SAS,23.0,7,3,4,0.429,177.0,0.11,0.149,0.113,0.0,0.014,0.083,0.114,0.581,0.236,0.325,0.141,0.091,0.125,0.238,0.077,0.333,0.149,0.129,85,89,69,101,75,192,144,190,155,174,155,140,14,60,30,110,55,138,65,68,181,119,164,SAS
200746,LaMarcus Aldridge,LaMarcus,1610612759,SAS,33.0,7,3,4,0.429,244.0,0.267,0.285,0.279,0.094,0.113,0.31,0.297,0.345,0.265,0.284,0.181,0.146,0.208,0.368,0.158,0.2,0.27,0.277,85,89,69,101,57,30,26,24,138,152,38,36,42,45,43,87,102,85,38,104,103,47,28,SAS
1629022,Lonnie Walker IV,Lonnie,1610612759,SAS,20.0,6,3,3,0.5,21.0,0.167,0.176,0.2,0.0,0.063,0.0,0.0,0.0,0.118,0.083,0.3,0.0,0.0,0.0,0.0,0.0,0.25,0.143,99,89,38,74,175,111,113,82,155,169,178,183,170,167,187,40,1,171,141,1,1,56,146,SAS
201158,Marco Belinelli,Marco,1610612759,SAS,33.0,7,3,4,0.429,131.0,0.137,0.122,0.156,0.421,0.362,0.089,0.081,0.0,0.14,0.103,0.154,0.105,0.0,0.222,0.091,0.149,0.123,0.134,85,89,69,101,106,158,165,140,13,14,151,162,170,150,178,96,73,171,68,73,48,140,157,SAS
201988,Patty Mills,Patty,1610612759,SAS,30.0,7,3,4,0.429,152.0,0.146,0.116,0.156,0.176,0.328,0.094,0.118,0.031,0.128,0.106,0.472,0.167,0.467,0.111,0.267,0.173,0.143,0.115,85,89,69,101,88,150,170,142,104,21,148,133,163,157,174,10,117,6,107,165,72,123,182,SAS
202347,Quincy Pondexter,Quincy,1610612759,SAS,31.0,5,2,3,0.4,12.0,0.069,0.0,0.091,0.0,0.111,0.0,0.0,0.0,0.125,0.077,0.333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,111,106,38,111,193,204,202,199,155,153,178,183,170,159,192,29,1,1,141,1,211,191,204,SAS
200752,Rudy Gay,Rudy,1610612759,SAS,32.0,7,3,4,0.429,178.0,0.22,0.201,0.228,0.444,0.271,0.169,0.163,0.382,0.296,0.314,0.164,0.345,0.158,0.417,0.25,0.206,0.198,0.206,85,89,69,101,74,53,84,51,10,48,90,102,37,32,33,91,196,122,30,158,113,85,77,SAS
