season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2020-21,202711,Bojan Bogdanović,Bojan,1610612762,UTA,Utah Jazz,42000226,2021-06-18T00:00:00,UTA @ LAC,L,35.4,0.333,0.667,0.143,0.0,0.857,0.0,0.0,0.0,0.143,1.0,0.0,1.0,0.0,1.0,0.0,5,12,0.417,1,933,933,933,408,1255,335,1257,514,128,555,839,711,1150,1,924,1,310,1,969,474,408,947,1,35:25,2020,2021
2020-21,1628378,Donovan Mitchell,Donovan,1610612762,UTA,Utah Jazz,42000226,2021-06-18T00:00:00,UTA @ LAC,L,40.2,0.444,0.556,0.154,0.0,0.692,0.179,0.154,0.0,0.154,0.0,1.0,0.222,0.778,0.167,0.833,12,27,0.444,1,933,933,933,158,1131,541,1256,514,248,322,581,711,1142,981,1,830,127,1246,209,60,24,873,1,40:09,2020,2021
2020-21,204060,Joe Ingles,Joe,1610612762,UTA,Utah Jazz,42000226,2021-06-18T00:00:00,UTA @ LAC,L,17.8,0.25,0.75,0.4,0.0,0.6,0.0,0.0,0.0,0.4,0.0,1.0,1.0,0.0,0.5,0.5,2,4,0.5,1,933,933,933,1104,1398,236,892,514,289,555,839,711,680,981,1,1,310,855,474,949,1121,565,1,17:51,2020,2021
2020-21,203903,Jordan Clarkson,Jordan,1610612762,UTA,Utah Jazz,42000226,2021-06-18T00:00:00,UTA @ LAC,L,25.8,0.625,0.375,0.571,0.095,0.286,0.0,0.143,0.095,0.476,0.0,1.0,0.5,0.5,0.125,0.875,8,16,0.5,1,933,933,933,799,771,890,609,442,747,555,605,641,606,981,1,729,152,1270,192,210,241,565,1,25:51,2020,2021
2020-21,1630235,Trent Forrest,Trent,1610612762,UTA,Utah Jazz,42000226,2021-06-18T00:00:00,UTA @ LAC,L,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,933,933,933,1828,1528,1340,1297,514,957,555,839,711,1226,981,924,845,310,1303,969,1470,1686,1470,1,0:38,2020,2021
2020-21,1627777,Georges Niang,Georges,1610612762,UTA,Utah Jazz,42000226,2021-06-18T00:00:00,UTA @ LAC,L,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,933,933,933,1605,1528,1340,1297,514,957,555,839,711,1226,981,924,845,310,1303,969,1470,1686,1470,1,4:37,2020,2021
2020-21,1626220,Royce O'Neale,Royce,1610612762,UTA,Utah Jazz,42000226,2021-06-18T00:00:00,UTA @ LAC,L,41.5,0.5,0.5,0.381,0.0,0.571,0.0,0.048,0.095,0.381,0.75,0.25,1.0,0.0,0.875,0.125,8,12,0.667,1,933,933,933,92,961,581,1013,514,417,555,820,641,779,410,860,1,310,506,957,210,408,219,1,41:33,2020,2021
2020-21,202324,Derrick Favors,Derrick,1610612762,UTA,Utah Jazz,42000226,2021-06-18T00:00:00,UTA @ LAC,L,5.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,1,933,933,933,1543,1,1340,1,514,957,555,839,711,1,1,924,845,310,1,969,1202,1522,1,1,5:52,2020,2021
2020-21,203497,Rudy Gobert,Rudy,1610612762,UTA,Utah Jazz,42000226,2021-06-18T00:00:00,UTA @ LAC,L,42.1,1.0,0.0,0.833,0.0,0.0,0.0,0.167,0.0,0.833,0.4,0.6,0.0,0.0,0.4,0.6,5,6,0.833,1,933,933,933,76,1,1340,325,514,957,555,535,711,255,731,539,845,310,1027,405,474,878,109,1,42:08,2020,2021
2020-21,201144,Mike Conley,Mike,1610612762,UTA,Utah Jazz,42000226,2021-06-18T00:00:00,UTA @ LAC,L,25.9,0.25,0.75,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,8,0.125,1,933,933,933,795,1398,236,1297,514,289,555,146,711,1226,981,924,845,1,1303,1,1202,698,1460,1,25:57,2020,2021
2020-21,202324,Derrick Favors,Derrick,1610612762,UTA,Utah Jazz,42000225,2021-06-16T00:00:00,UTA vs. LAC,L,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,933,933,933,1521,1528,1340,1297,514,957,555,839,711,1226,981,924,845,310,1303,969,1470,1686,1470,1,6:27,2020,2021
2020-21,202711,Bojan Bogdanović,Bojan,1610612762,UTA,Utah Jazz,42000225,2021-06-16T00:00:00,UTA vs. LAC,L,38.6,0.15,0.85,0.063,0.0,0.844,0.188,0.093,0.125,0.063,1.0,0.0,1.0,0.0,1.0,0.0,10,20,0.5,1,933,933,933,228,1507,179,1296,514,146,302,754,551,1224,1,924,1,310,1,969,118,143,565,1,38:36,2020,2021
2020-21,1629671,Miye Oni,Miye,1610612762,UTA,Utah Jazz,42000225,2021-06-16T00:00:00,UTA vs. LAC,L,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,933,933,933,1621,1528,1340,1297,514,957,555,839,711,1226,981,924,845,310,1303,969,1470,1686,1470,1,4:21,2020,2021
2020-21,1626220,Royce O'Neale,Royce,1610612762,UTA,Utah Jazz,42000225,2021-06-16T00:00:00,UTA vs. LAC,L,41.2,0.273,0.727,0.333,0.0,0.5,0.167,0.167,0.167,0.333,0.0,1.0,1.0,0.0,0.5,0.5,4,11,0.364,1,933,933,933,113,1390,291,1043,514,455,342,535,440,831,981,1,1,310,855,474,606,471,1093,1,41:09,2020,2021
2020-21,1628378,Donovan Mitchell,Donovan,1610612762,UTA,Utah Jazz,42000225,2021-06-16T00:00:00,UTA vs. LAC,L,38.1,0.263,0.737,0.19,0.095,0.571,0.0,0.239,0.143,0.095,0.0,1.0,0.0,1.0,0.0,1.0,6,19,0.316,1,933,933,933,252,1396,289,1219,442,417,555,387,505,1206,981,1,845,1,1303,1,370,168,1249,1,38:08,2020,2021
2020-21,1627777,Georges Niang,Georges,1610612762,UTA,Utah Jazz,42000225,2021-06-16T00:00:00,UTA vs. LAC,L,8.6,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,0.5,1,933,933,933,1447,961,581,1,514,957,555,839,711,1,1,924,845,310,1,969,1202,1378,565,1,8:36,2020,2021
2020-21,203903,Jordan Clarkson,Jordan,1610612762,UTA,Utah Jazz,42000225,2021-06-16T00:00:00,UTA vs. LAC,L,29.0,0.25,0.75,0.133,0.0,0.8,0.0,0.067,0.267,0.133,0.0,1.0,0.0,1.0,0.0,1.0,5,12,0.417,1,933,933,933,681,1398,236,1272,514,171,555,787,259,1167,981,1,845,1,1303,1,474,408,947,1,29:02,2020,2021
2020-21,204060,Joe Ingles,Joe,1610612762,UTA,Utah Jazz,42000225,2021-06-16T00:00:00,UTA vs. LAC,L,32.2,0.375,0.625,0.5,0.0,0.25,0.25,0.25,0.167,0.5,0.0,1.0,0.0,1.0,0.0,1.0,4,8,0.5,1,933,933,933,554,1220,446,733,514,800,218,341,440,534,981,1,845,1,1303,1,606,698,565,1,32:10,2020,2021
2020-21,203497,Rudy Gobert,Rudy,1610612762,UTA,Utah Jazz,42000225,2021-06-16T00:00:00,UTA vs. LAC,L,41.5,1.0,0.0,0.706,0.0,0.0,0.118,0.294,0.235,0.706,0.333,0.667,0.0,0.0,0.333,0.667,6,8,0.75,1,933,933,933,96,1,1340,450,514,957,429,285,307,339,769,457,845,310,1087,318,370,698,144,1,41:30,2020,2021
2020-21,1629714,Jarrell Brantley,Jarrell,1610612762,UTA,Utah Jazz,42000224,2021-06-14T00:00:00,UTA @ LAC,L,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,933,933,933,1777,1528,1340,1297,514,957,555,1,711,1226,981,924,845,310,1303,969,1470,1686,1470,1,1:09,2020,2021
2020-21,1629671,Miye Oni,Miye,1610612762,UTA,Utah Jazz,42000224,2021-06-14T00:00:00,UTA @ LAC,L,2.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,933,933,933,1711,1528,1,1297,514,957,555,839,711,1226,981,924,845,310,1303,969,1470,1522,1470,1,2:31,2020,2021
2020-21,1629744,Matt Thomas,Matt,1610612762,UTA,Utah Jazz,42000224,2021-06-14T00:00:00,UTA @ LAC,L,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,933,933,933,1777,1528,1340,1297,514,957,555,839,711,1226,981,924,845,310,1303,969,1470,1686,1470,1,1:09,2020,2021
2020-21,202711,Bojan Bogdanović,Bojan,1610612762,UTA,Utah Jazz,42000224,2021-06-14T00:00:00,UTA @ LAC,L,38.9,0.583,0.417,0.444,0.0,0.333,0.0,0.223,0.111,0.444,0.75,0.25,0.5,0.5,0.667,0.333,6,12,0.5,1,933,933,933,211,868,811,850,514,668,555,405,591,634,410,860,729,152,671,713,370,408,565,1,38:55,2020,2021
2020-21,204060,Joe Ingles,Joe,1610612762,UTA,Utah Jazz,42000224,2021-06-14T00:00:00,UTA @ LAC,L,27.4,0.222,0.778,0.211,0.0,0.789,0.0,0.0,0.158,0.211,0.5,0.5,1.0,0.0,0.857,0.143,7,9,0.778,1,933,933,933,743,1451,229,1206,514,174,555,839,475,1077,569,585,1,310,514,946,288,619,132,1,27:26,2020,2021
2020-21,1626220,Royce O'Neale,Royce,1610612762,UTA,Utah Jazz,42000224,2021-06-14T00:00:00,UTA @ LAC,L,37.0,0.333,0.667,0.25,0.0,0.75,0.0,0.0,0.75,0.25,0.0,1.0,1.0,0.0,0.667,0.333,3,6,0.5,1,933,933,933,311,1255,335,1132,514,181,555,839,48,976,981,1,1,310,671,713,757,878,565,1,36:58,2020,2021
2020-21,1628962,Udoka Azubuike,Udoka,1610612762,UTA,Utah Jazz,42000224,2021-06-14T00:00:00,UTA @ LAC,L,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,933,933,933,1777,1528,1340,1297,514,957,555,839,711,1226,981,924,845,310,1303,969,1470,1686,1470,1,1:09,2020,2021
2020-21,1627777,Georges Niang,Georges,1610612762,UTA,Utah Jazz,42000224,2021-06-14T00:00:00,UTA @ LAC,L,12.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,1,933,933,933,1291,1528,1,1297,514,957,555,839,711,1226,981,924,845,310,1303,969,1470,1378,1470,1,12:52,2020,2021
2020-21,202324,Derrick Favors,Derrick,1610612762,UTA,Utah Jazz,42000224,2021-06-14T00:00:00,UTA @ LAC,L,15.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,4,0.25,1,933,933,933,1191,1,1340,1,514,957,555,839,711,1,1,924,845,310,1,969,1202,1121,1316,1,15:20,2020,2021
2020-21,1628378,Donovan Mitchell,Donovan,1610612762,UTA,Utah Jazz,42000224,2021-06-14T00:00:00,UTA @ LAC,L,39.7,0.423,0.577,0.162,0.0,0.486,0.0,0.352,0.081,0.162,0.0,1.0,0.167,0.833,0.111,0.889,9,26,0.346,1,933,933,933,178,1162,523,1254,514,493,555,199,675,1139,981,1,839,116,1281,183,156,28,1121,1,39:40,2020,2021
2020-21,203903,Jordan Clarkson,Jordan,1610612762,UTA,Utah Jazz,42000224,2021-06-14T00:00:00,UTA @ LAC,L,30.2,0.333,0.667,0.25,0.0,0.75,0.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0.333,0.667,3,12,0.25,1,933,933,933,628,1255,335,1132,514,181,555,839,711,976,1,924,845,1,1087,318,757,408,1316,1,30:11,2020,2021
2020-21,1630235,Trent Forrest,Trent,1610612762,UTA,Utah Jazz,42000224,2021-06-14T00:00:00,UTA @ LAC,L,1.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,933,933,933,1777,1,1340,1297,514,957,555,839,711,1226,981,924,845,310,1303,969,1470,1522,1470,1,1:09,2020,2021
2020-21,203497,Rudy Gobert,Rudy,1610612762,UTA,Utah Jazz,42000224,2021-06-14T00:00:00,UTA @ LAC,L,31.5,1.0,0.0,0.727,0.0,0.0,0.0,0.273,0.182,0.727,1.0,0.0,0.0,0.0,1.0,0.0,4,4,1.0,1,933,933,933,580,1,1340,417,514,957,555,313,407,321,1,924,845,310,1,969,606,1121,1,1,31:31,2020,2021
2020-21,1627777,Georges Niang,Georges,1610612762,UTA,Utah Jazz,42000223,2021-06-12T00:00:00,UTA @ LAC,L,10.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,933,933,933,1389,1528,1,1297,514,957,555,839,711,1226,981,924,845,310,1303,969,1470,1522,1470,1,10:41,2020,2021
