season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2016-17,1627785,Isaiah Whitehead,Isaiah,1610612751,BKN,Brooklyn Nets,21601222,2017-04-12T00:00:00,BKN @ CHI,L,25.9,71.4,67.8,67.8,106.0,103.3,103.3,-34.6,-35.5,-35.5,0.182,0.67,13.3,0.0,0.091,0.045,0.2,0.2,0.0025,0.0025,0.197,0.21,106.26,110.41,92.01,110.41,-0.048,59,2,10,2.0,10.0,0.2,1,13060,13060,13060,10950,24566,24755,24755,12913,11055,11055,23124,23246,23246,7477,10716,12816,12923,15880,18845,21650,21807,20758,21955,11047,9993,3419,1444,1444,24565,15070,7506,15070,7506,21344,1,25:52,2016,2017
2016-17,203915,Spencer Dinwiddie,Spencer,1610612751,BKN,Brooklyn Nets,21601222,2017-04-12T00:00:00,BKN @ CHI,L,31.1,75.6,74.6,74.6,100.8,94.1,94.1,-25.2,-19.5,-19.5,0.118,2.0,22.2,0.023,0.081,0.05,0.111,0.113,0.003,0.00425,0.091,0.094,100.13,104.24,86.86,104.24,0.024,67,1,5,1.0,5.0,0.2,1,13060,13060,13060,6479,24078,24165,24165,9798,6088,6088,21346,19926,19927,11588,3570,7046,12678,17131,17788,15675,16314,20013,17708,23162,23164,10335,4874,4875,20553,18863,16180,18863,16180,21344,1,31:05,2016,2017
2016-17,203909,KJ McDaniels,KJ,1610612751,BKN,Brooklyn Nets,21601222,2017-04-12T00:00:00,BKN @ CHI,L,25.8,77.0,73.2,73.2,113.3,113.0,113.0,-36.3,-39.7,-39.7,0.0,0.0,0.0,0.0,0.207,0.102,0.063,0.063,0.00423,0.00508,0.25,0.266,99.52,102.19,85.16,102.19,0.133,56,5,13,5.0,13.0,0.385,1,13060,13060,13060,10970,23922,24295,24295,17027,16619,16619,23342,23771,23771,18531,13122,18531,12923,5491,9095,11175,11441,15971,13791,5114,4488,11247,7051,7053,7673,6330,4303,6330,4303,15568,1,25:50,2016,2017
2016-17,1627747,Caris LeVert,Caris,1610612751,BKN,Brooklyn Nets,21601222,2017-04-12T00:00:00,BKN @ CHI,L,24.9,67.1,66.7,66.7,105.8,105.5,105.5,-38.6,-38.8,-38.8,0.2,1.0,11.8,0.0,0.185,0.082,0.11800000000000001,0.11800000000000001,0.00385,0.00385,0.246,0.252,104.49,104.99,87.49,104.99,0.086,54,5,13,5.0,13.0,0.385,1,13060,13060,13060,11796,24904,24779,24779,12763,12294,12294,23629,23679,23679,6368,7076,13988,12923,6926,12031,16561,16659,17377,19024,5782,5671,4919,4219,4219,13516,6330,4303,6330,4303,15568,1,24:55,2016,2017
2016-17,203094,Andrew Nicholson,Andrew,1610612751,BKN,Brooklyn Nets,21601222,2017-04-12T00:00:00,BKN @ CHI,L,22.7,52.3,50.0,50.0,118.1,111.8,111.8,-65.8,-61.8,-61.8,0.0,0.0,0.0,0.038,0.16,0.098,0.25,0.25,0.00167,0.00167,0.145,0.155,103.81,109.06,90.88,109.06,-0.006,52,1,6,1.0,6.0,0.167,1,13060,13060,13060,13744,25526,25480,25480,19342,15937,15937,25345,25210,25210,18531,13122,18531,9722,8957,9612,23291,23393,22200,22953,17799,17027,5662,1892,1892,23187,18863,14148,18863,14148,21974,1,22:40,2016,2017
2016-17,200751,Randy Foye,Randy,1610612751,BKN,Brooklyn Nets,21601222,2017-04-12T00:00:00,BKN @ CHI,L,19.8,72.9,72.7,72.7,120.1,122.0,122.0,-47.2,-49.2,-49.2,0.154,2.0,15.4,0.0,0.059,0.024,0.077,0.077,0.001,0.001,0.22,0.23,103.49,102.86,85.71,102.86,-0.049,44,1,10,1.0,10.0,0.1,1,13060,13060,13060,16091,24386,24329,24329,20179,20844,20844,24453,24612,24612,9053,3570,11315,12923,19483,22154,12449,12575,22704,23322,8370,7834,6026,6221,6262,24604,18863,7506,18863,7506,22683,1,19:50,2016,2017
2016-17,203462,Archie Goodwin,Archie,1610612751,BKN,Brooklyn Nets,21601222,2017-04-12T00:00:00,BKN @ CHI,L,29.1,76.6,71.9,71.9,113.2,112.5,112.5,-36.6,-40.6,-40.6,0.4,0.8,16.0,0.125,0.091,0.108,0.2,0.205,0.00636,0.00649,0.296,0.309,102.15,105.75,88.12,105.75,0.139,64,7,11,7.0,11.0,0.636,1,13060,13060,13060,8196,23958,24412,24412,16973,16297,16297,23369,23871,23871,1373,10481,11123,2284,15880,8322,21650,22444,6775,7502,2365,2079,7578,3664,3664,6970,3047,6285,3047,6285,4356,1,29:03,2016,2017
2016-17,1626178,Rondae Hollis-Jefferson,Rondae,1610612751,BKN,Brooklyn Nets,21601222,2017-04-12T00:00:00,BKN @ CHI,L,30.9,69.7,67.6,67.6,105.3,106.0,106.0,-35.7,-38.3,-38.3,0.071,0.5,9.1,0.05,0.182,0.11,0.182,0.184,0.0028599999999999997,0.00381,0.13,0.133,103.59,104.8,87.33,104.8,0.056,68,2,7,2.0,7.0,0.286,1,13060,13060,13060,6622,24716,24758,24758,12500,12610,12610,23243,23622,23622,15359,11199,15701,8039,7066,8121,21047,21292,20317,19069,19672,19617,5916,4378,4378,17339,15070,12283,15070,12283,19320,1,30:55,2016,2017
2016-17,203120,Justin Hamilton,Justin,1610612751,BKN,Brooklyn Nets,21601222,2017-04-12T00:00:00,BKN @ CHI,L,29.8,73.0,70.6,70.6,100.6,97.0,97.0,-27.6,-26.4,-26.4,0.235,4.0,25.0,0.049,0.194,0.117,0.063,0.063,0.00364,0.00364,0.158,0.17,104.87,108.6,90.5,108.6,0.119,68,4,11,4.0,11.0,0.364,1,13060,13060,13060,7574,24381,24538,24538,9724,7459,7459,21887,21648,21648,5200,1041,5373,8322,6361,7278,11175,11291,18011,19559,16137,15126,4561,2061,2061,9251,8702,6285,8702,6285,16344,1,29:50,2016,2017
2016-17,201572,Brook Lopez,Brook,1610612751,BKN,Brooklyn Nets,21601204,2017-04-10T00:00:00,BKN @ BOS,L,34.4,99.2,100.0,100.0,110.2,110.4,110.4,-11.0,-10.4,-10.4,0.182,2.0,8.0,0.068,0.114,0.089,0.04,0.039,0.005,0.00549,0.264,0.274,108.65,108.09,90.07,108.09,0.129,78,10,21,10.0,21.0,0.476,1,13060,13060,13060,3799,16498,15569,15569,15346,15196,15196,17040,16937,16937,7477,3570,16647,5969,13395,11015,9807,9796,11001,12046,4213,3934,2061,2268,2269,8142,812,607,812,607,11668,1,34:25,2016,2017
