close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203999,Nikola Jokić,1610612743,DEN,C,30.0,70,70,0.377,191,541,0.353,0.367,-0.014
1627750,Jamal Murray,1610612743,DEN,G,28.0,67,67,0.468,182,516,0.353,0.371,-0.019
1631128,Christian Braun,1610612743,DEN,G,24.0,79,79,0.475,205,470,0.436,0.377,0.059
1629008,Michael Porter Jr.,1610612743,DEN,F,26.0,77,77,0.406,125,346,0.361,0.372,-0.01
1631212,Peyton Watson,1610612743,DEN,G,22.0,68,66,0.414,113,310,0.365,0.373,-0.009
201566,Russell Westbrook,1610612743,DEN,G,36.0,75,72,0.484,97,291,0.333,0.37,-0.037
1631124,Julian Strawther,1610612743,DEN,G,23.0,64,62,0.527,109,274,0.398,0.365,0.033
203932,Aaron Gordon,1610612743,DEN,F,29.0,51,49,0.444,89,257,0.346,0.374,-0.028
1630192,Zeke Nnaji,1610612743,DEN,F-C,24.0,49,44,0.403,50,137,0.365,0.363,0.002
201599,DeAndre Jordan,1610612743,DEN,C,36.0,53,39,0.402,36,127,0.283,0.354,-0.071
1629618,Jalen Pickett,1610612743,DEN,G,25.0,43,38,0.534,37,126,0.294,0.36,-0.066
1641816,Hunter Tyson,1610612743,DEN,F,24.0,45,36,0.511,34,90,0.378,0.361,0.017
203967,Dario Šarić,1610612743,DEN,F-C,31.0,14,11,0.396,17,44,0.386,0.374,0.012
1628427,Vlatko Čančar,1610612743,DEN,F,28.0,10,7,0.468,6,22,0.273,0.372,-0.1
1641790,PJ Hall,1610612743,DEN,C,23.0,12,11,0.594,4,19,0.211,0.328,-0.117
1642461,Spencer Jones,1610612743,DEN,F,23.0,13,9,0.576,5,19,0.263,0.369,-0.106
1641725,Trey Alexander,1610612743,DEN,G,22.0,12,10,0.432,5,16,0.313,0.368,-0.056
