player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
101161,Amir Johnson,Amir,1610612755,PHI,32.0,51,32,19,0.627,529.1716666666666,27,39,13,130,207,126,151,588,13,6,99,45,509.4,284,179,183,123,355,355,276,379,290,188,165,176,181,260,136,274,322,335,PHI
1627732,Ben Simmons,Ben,1610612755,PHI,22.0,79,50,29,0.633,2700.2633333333333,190,172,263,1052,1057,684,876,2970,61,57,209,373,3333.4,56,25,312,117,9,44,33,14,4,528,503,525,527,42,484,499,18,15,PHI
1626246,Boban Marjanović,Boban,1610612755,PHI,30.0,58,31,27,0.534,680.6583333333333,68,136,17,288,262,195,241,656,27,18,90,93,891.0,248,187,271,224,332,237,58,363,153,219,202,225,194,152,274,249,201,266,PHI
1627743,Demetrius Jackson,Demetrius,1610612755,PHI,24.0,6,5,1,0.833,39.45166666666667,5,2,9,8,15,14,17,38,0,1,4,4,38.1,481,456,9,15,490,455,470,408,469,45,46,52,38,473,39,41,464,484,PHI
1627788,Furkan Korkmaz,Furkan,1610612755,PHI,21.0,48,30,18,0.625,679.2316666666667,60,32,53,90,224,137,171,670,2,9,62,42,553.4,305,201,168,126,333,262,308,236,329,198,172,191,195,424,188,190,328,327,PHI
202328,Greg Monroe,Greg,1610612755,PHI,29.0,43,28,15,0.651,479.9166666666667,28,75,14,174,189,121,159,536,8,19,66,52,506.4,331,219,145,100,366,348,167,374,247,178,160,180,176,319,283,199,296,336,PHI
1629312,Haywood Highsmith,Haywood,1610612755,PHI,22.0,5,2,3,0.4,39.78333333333333,0,2,0,6,19,17,14,62,0,1,1,1,20.0,488,486,48,377,488,495,470,481,478,52,53,44,54,473,39,20,494,502,PHI
200755,JJ Redick,JJ,1610612755,PHI,35.0,76,49,27,0.645,2379.116666666667,159,109,152,156,897,621,760,2486,17,20,129,189,1950.2,88,30,271,107,45,73,90,56,262,510,474,509,493,230,296,349,80,87,PHI
203516,James Ennis III,James,1610612755,PHI,28.0,58,35,23,0.603,1229.638333333333,96,71,83,160,529,345,332,1358,23,13,150,68,826.9,248,152,230,150,236,169,183,152,260,354,300,292,319,182,230,398,254,276,PHI
202710,Jimmy Butler III,Jimmy,1610612755,PHI,29.0,65,38,27,0.585,2184.9766666666665,168,131,169,534,746,585,701,2324,39,43,111,274,2410.9,196,132,271,175,72,64,63,40,59,460,453,492,476,92,440,307,36,49,PHI
203954,Joel Embiid,Joel,1610612755,PHI,25.0,64,43,21,0.672,2154.305,212,265,98,836,755,556,645,2104,122,76,211,493,3435.2,201,88,202,76,81,33,11,126,14,462,432,469,448,10,512,502,4,13,PHI
1628413,Jonah Bolden,Jonah,1610612755,PHI,23.0,44,24,20,0.545,638.6716666666666,16,48,31,90,270,157,206,714,39,6,99,21,597.0,326,262,195,214,341,394,248,305,329,221,182,211,202,92,136,274,389,320,PHI
203613,Jonathon Simmons,Jonathon,1610612755,PHI,29.0,56,25,31,0.446,1064.265,68,32,47,168,380,269,320,1046,15,37,89,104,773.2,263,251,335,332,267,237,308,256,254,276,248,283,263,245,411,247,185,286,PHI
1628383,Justin Patton,Justin,1610612755,PHI,22.0,3,2,1,0.667,20.6,0,0,0,4,4,6,9,20,0,0,5,1,22.7,501,486,9,78,503,495,487,481,493,26,28,38,29,473,1,47,494,499,PHI
203118,Mike Scott,Mike,1610612755,PHI,30.0,79,44,35,0.557,1395.7816666666668,47,41,72,98,468,392,425,1462,13,21,156,34,962.2,56,77,397,206,201,299,272,166,321,325,331,344,337,260,305,407,353,250,PHI
1629003,Shake Milton,Shake,1610612755,PHI,22.0,20,10,10,0.5,268.225,20,8,11,30,67,65,72,314,8,4,29,7,198.0,421,400,102,251,408,378,419,390,416,96,116,120,129,319,109,123,446,411,PHI
204456,T.J. McConnell,T.J.,1610612755,PHI,27.0,76,46,30,0.605,1470.285,59,39,66,268,456,393,437,1542,17,19,105,44,1275.8,88,61,324,148,188,264,276,184,168,315,332,349,352,230,283,290,324,182,PHI
202699,Tobias Harris,Tobias,1610612755,PHI,26.0,82,46,36,0.561,2847.82,174,166,182,708,995,744,885,3062,37,59,184,212,2874.5,1,61,406,202,4,55,36,35,32,526,515,528,529,102,486,463,65,27,PHI
1629015,Zhaire Smith,Zhaire,1610612755,PHI,20.0,6,2,4,0.333,110.61666666666666,8,4,2,14,38,30,38,122,2,3,8,4,76.6,481,486,59,422,457,432,452,461,449,72,70,82,81,424,91,62,464,456,PHI
