season,team_id,game_id,game_date,away_team,home_team,opponent_id,pf,opp_pf,wl,differential,round,game_no_in_series
2017-18,1610612759,41700151,2018-04-14,SAS,GSW,1610612744,92,113,L,-21,rnd1,1
2017-18,1610612759,41700152,2018-04-16,SAS,GSW,1610612744,101,116,L,-15,rnd1,2
2017-18,1610612759,41700153,2018-04-19,GSW,SAS,1610612744,97,110,L,-13,rnd1,3
2017-18,1610612759,41700154,2018-04-22,GSW,SAS,1610612744,103,90,W,13,rnd1,4
2017-18,1610612759,41700155,2018-04-24,SAS,GSW,1610612744,91,99,L,-8,rnd1,5
