player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
201565,Derrick Rose,1610612741,CHI,27.0,66,65,0.433,234,421,0.556,0.556,0.433,234,421,0.556,0.0,0,0,
202710,Jimmy Butler III,1610612741,CHI,26.0,67,67,0.403,258,395,0.653,0.653,0.403,258,395,0.653,0.0,0,0,
2200,Pau Gasol,1610612741,CHI,35.0,72,71,0.413,217,387,0.561,0.561,0.413,217,387,0.561,0.0,0,0,
201959,Taj Gibson,1610612741,CHI,31.0,73,73,0.677,204,302,0.675,0.675,0.677,204,302,0.675,0.0,0,0,
1626171,Bobby Portis,1610612741,CHI,21.0,62,53,0.475,112,196,0.571,0.571,0.475,112,196,0.571,0.0,0,0,
203926,Doug McDermott,1610612741,CHI,24.0,81,63,0.311,111,190,0.584,0.584,0.311,111,190,0.584,0.0,0,0,
201166,Aaron Brooks,1610612741,CHI,31.0,69,57,0.351,86,153,0.562,0.562,0.351,86,153,0.562,0.0,0,0,
202734,E'Twaun Moore,1610612741,CHI,27.0,59,50,0.409,90,149,0.604,0.604,0.409,90,149,0.604,0.0,0,0,
202703,Nikola Mirotic,1610612741,CHI,25.0,66,56,0.247,85,144,0.59,0.59,0.247,85,144,0.59,0.0,0,0,
201149,Joakim Noah,1610612741,CHI,31.0,29,28,0.931,48,108,0.444,0.444,0.931,48,108,0.444,0.0,0,0,
203503,Tony Snell,1610612741,CHI,24.0,64,49,0.305,46,95,0.484,0.484,0.305,46,95,0.484,0.0,0,0,
203200,Justin Holiday,1610612741,CHI,27.0,53,31,0.274,33,57,0.579,0.579,0.274,33,57,0.579,0.0,0,0,
2399,Mike Dunleavy,1610612741,CHI,35.0,31,22,0.277,32,49,0.653,0.653,0.277,32,49,0.653,0.0,0,0,
1626245,Cristiano Felicio,1610612741,CHI,23.0,31,17,0.657,30,44,0.682,0.682,0.657,30,44,0.682,0.0,0,0,
203915,Spencer Dinwiddie,1610612741,CHI,23.0,12,8,0.42,11,21,0.524,0.524,0.42,11,21,0.524,0.0,0,0,
