player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
203932,Aaron Gordon,Aaron,1610612753,ORL,20.0,78,32,46,0.41,23.9,0.755,0.245,0.645,0.089,0.175,0.177,0.18,0.206,0.556,0.517,0.483,0.976,0.024,0.588,0.412,274,579,0.473,81,183,423,325,176,202,274,187,322,284,95,172,64,119,273,196,116,266,297,177,131,148,139
203094,Andrew Nicholson,Andrew,1610612753,ORL,26.0,56,22,34,0.393,14.7,0.632,0.368,0.547,0.094,0.32,0.029,0.133,0.141,0.453,0.362,0.638,0.976,0.024,0.534,0.466,146,310,0.471,278,284,307,344,326,303,173,270,309,171,428,307,299,197,351,118,117,265,332,142,252,265,143
201943,Brandon Jennings,Brandon,1610612753,ORL,26.0,48,20,28,0.417,18.1,0.49,0.51,0.367,0.139,0.461,0.154,0.172,0.127,0.229,0.246,0.754,0.608,0.392,0.411,0.589,112,304,0.368,314,303,238,315,270,407,69,410,226,79,150,195,364,409,412,57,348,34,393,80,302,269,416
201228,C.J. Watson,C.J.,1610612753,ORL,32.0,33,14,19,0.424,19.9,0.65,0.35,0.465,0.211,0.296,0.19,0.239,0.225,0.254,0.424,0.576,0.929,0.071,0.574,0.426,47,137,0.343,372,352,149,305,245,291,185,348,120,195,75,66,39,388,324,144,186,191,307,167,372,355,442
203906,Devyn Marble,Devyn,1610612753,ORL,23.0,28,12,16,0.429,8.9,0.549,0.451,0.433,0.067,0.4,0.183,0.167,0.117,0.367,0.462,0.538,1.0,0.0,0.667,0.333,21,71,0.296,392,369,126,299,414,369,107,368,371,111,83,205,389,273,304,164,1,282,226,239,415,398,462
203473,Dewayne Dedmon,Dewayne,1610612753,ORL,26.0,58,21,37,0.362,12.2,1.0,0.0,0.776,0.071,0.0,0.067,0.224,0.184,0.706,0.778,0.222,0.0,0.0,0.778,0.222,99,177,0.559,268,293,343,372,368,1,434,91,361,382,354,83,117,56,50,417,376,282,84,386,314,334,37
203901,Elfrid Payton,Elfrid,1610612753,ORL,22.0,73,32,41,0.438,29.4,0.874,0.126,0.74,0.121,0.116,0.147,0.144,0.158,0.62,0.285,0.715,0.933,0.067,0.346,0.654,318,730,0.436,144,183,391,293,97,139,337,125,268,316,169,275,226,88,393,76,178,199,423,51,107,96,247
101141,Ersan Ilyasova,Ersan,1610612753,ORL,29.0,74,35,39,0.473,25.4,0.608,0.392,0.48,0.128,0.375,0.094,0.145,0.146,0.352,0.641,0.359,0.927,0.073,0.739,0.261,280,661,0.424,135,157,367,269,155,329,147,334,253,130,287,272,279,292,167,302,192,190,134,340,127,119,290
203095,Evan Fournier,Evan,1610612753,ORL,23.0,79,33,46,0.418,32.5,0.58,0.42,0.45,0.069,0.386,0.153,0.164,0.206,0.381,0.473,0.527,0.865,0.135,0.615,0.385,429,929,0.462,63,170,423,312,53,349,127,356,364,120,153,214,63,262,300,169,246,135,273,200,48,56,166
201160,Jason Smith,Jason,1610612753,ORL,30.0,76,33,43,0.434,15.5,0.968,0.032,0.879,0.663,0.022,0.037,0.099,0.123,0.216,0.888,0.113,1.0,0.0,0.889,0.111,244,503,0.485,109,170,409,297,310,102,374,22,2,360,414,398,380,419,17,452,1,282,30,444,159,173,119
203951,Keith Appling,Keith,1610612753,ORL,24.0,5,0,5,0.0,5.4,0.625,0.375,0.667,0.0,0.0,0.333,0.333,0.333,0.667,0.0,1.0,0.0,0.0,0.0,1.0,2,8,0.25,459,469,31,469,452,309,166,174,446,382,6,13,7,73,466,1,376,282,473,1,463,461,469
1626209,Mario Hezonja,Mario,1610612753,ORL,21.0,79,33,46,0.418,17.9,0.541,0.459,0.477,0.184,0.421,0.157,0.102,0.215,0.293,0.526,0.474,0.836,0.164,0.641,0.359,181,418,0.433,63,170,423,312,277,376,100,338,161,99,146,391,49,347,266,202,263,119,255,219,228,212,258
