close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
1627826,Ivica Zubac,1610612746,LAC,C,26.0,5,5,0.417,3.2,8.6,0.372,0.429,-0.057
202695,Kawhi Leonard,1610612746,LAC,F,32.0,2,2,0.706,3.0,6.0,0.5,0.411,0.089
201566,Russell Westbrook,1610612746,LAC,G,34.0,5,5,0.441,1.2,5.2,0.231,0.421,-0.19
203486,Mason Plumlee,1610612746,LAC,F-C,33.0,5,5,0.441,2.8,5.2,0.538,0.405,0.133
1626181,Norman Powell,1610612746,LAC,G,30.0,5,4,0.316,2.4,3.6,0.667,0.418,0.249
201569,Eric Gordon,1610612746,LAC,G,34.0,5,5,0.319,1.4,3.0,0.467,0.41,0.056
1630538,Bones Hyland,1610612746,LAC,G,22.0,5,5,0.385,1.2,3.0,0.4,0.388,0.012
1629611,Terance Mann,1610612746,LAC,G-F,26.0,5,4,0.333,0.8,2.8,0.286,0.417,-0.132
203496,Robert Covington,1610612746,LAC,F,32.0,2,1,0.455,1.5,2.5,0.6,0.425,0.175
201587,Nicolas Batum,1610612746,LAC,G-F,34.0,5,5,0.4,0.8,2.4,0.333,0.424,-0.091
202694,Marcus Morris Sr.,1610612746,LAC,F,33.0,3,3,0.286,0.67,2.0,0.333,0.42,-0.087
