close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
1627826,Ivica Zubac,1610612746,LAC,C,26.0,76,76,0.477,4.49,8.46,0.53,0.613,-0.083
203486,Mason Plumlee,1610612746,LAC,F-C,33.0,79,78,0.532,4.46,7.47,0.597,0.609,-0.012
202331,Paul George,1610612746,LAC,F,33.0,56,56,0.467,3.82,6.45,0.593,0.599,-0.006
202695,Kawhi Leonard,1610612746,LAC,F,32.0,52,52,0.453,2.9,5.52,0.526,0.601,-0.075
202694,Marcus Morris Sr.,1610612746,LAC,F,33.0,65,64,0.471,2.89,4.82,0.601,0.594,0.006
201587,Nicolas Batum,1610612746,LAC,G-F,34.0,78,74,0.543,2.64,4.69,0.563,0.593,-0.03
201566,Russell Westbrook,1610612746,LAC,G,34.0,73,71,0.447,2.56,4.38,0.584,0.589,-0.005
1629611,Terance Mann,1610612746,LAC,G-F,26.0,81,80,0.495,2.64,4.32,0.611,0.593,0.019
203496,Robert Covington,1610612746,LAC,F,32.0,47,46,0.527,2.32,4.0,0.58,0.588,-0.008
202322,John Wall,1610612746,LAC,G,32.0,34,33,0.5,2.26,3.91,0.579,0.575,0.004
1630538,Bones Hyland,1610612746,LAC,G,22.0,56,53,0.451,2.14,3.59,0.597,0.575,0.022
1626181,Norman Powell,1610612746,LAC,G,30.0,60,56,0.417,1.97,3.25,0.605,0.582,0.023
201569,Eric Gordon,1610612746,LAC,G,34.0,68,64,0.405,1.97,3.0,0.657,0.587,0.069
1631217,Moussa Diabaté,1610612746,LAC,F,21.0,21,19,0.582,1.52,2.71,0.561,0.593,-0.031
1630527,Brandon Boston,1610612746,LAC,G,21.0,19,16,0.543,1.47,2.63,0.56,0.574,-0.014
1629599,Amir Coffey,1610612746,LAC,G-F,26.0,39,32,0.477,1.36,2.36,0.576,0.585,-0.009
1629875,Xavier Moon,1610612746,LAC,G,28.0,4,3,0.7,1.25,1.75,0.714,0.555,0.16
1630554,Jason Preston,1610612746,LAC,G,23.0,11,7,0.485,0.91,1.45,0.625,0.612,0.013
