season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2016-17,201577,Robin Lopez,Robin,1610612741,CHI,Chicago Bulls,41600106,2017-04-28T00:00:00,CHI vs. BOS,L,52.7,10.9,19.6,0.556,0.0,0.0,0.0,0.0,0.0,0.0,4.3,6.5,10.9,0.0,6.5,0.0,2.2,0.0,6.5,0.0,21.7,-34.8,34.8,0,0,37.0,1,873,1,873,346,395,549,471,825,1219,825,869,920,869,283,740,534,1151,162,745,286,542,444,1177,688,1496,1025,135,10,904,1,24:15,2016,2017
2016-17,203530,Joffrey Lauvergne,Joffrey,1610612741,CHI,Chicago Bulls,41600106,2017-04-28T00:00:00,CHI vs. BOS,L,50.2,3.3,13.3,0.25,0.0,0.0,0.0,20.0,20.0,1.0,6.7,10.0,16.7,6.7,3.3,0.0,0.0,3.3,0.0,13.3,26.7,26.7,53.3,0,0,50.0,1,873,1,873,751,1264,1040,1265,825,1219,825,21,46,1,147,370,174,399,522,745,514,132,1361,41,484,281,450,135,10,448,1,15:03,2016,2017
2016-17,2548,Dwyane Wade,Dwyane,1610612741,CHI,Chicago Bulls,41600106,2017-04-28T00:00:00,CHI vs. BOS,L,50.5,2.6,26.3,0.1,0.0,5.3,0.0,0.0,0.0,0.0,2.6,5.3,7.9,7.9,0.0,2.6,0.0,2.6,2.6,0.0,5.3,-71.1,34.5,0,0,26.3,1,873,1,873,697,1329,195,1408,825,826,825,869,920,869,486,916,821,305,1008,366,514,201,1106,1177,1428,1676,1041,135,10,1261,1,19:12,2016,2017
2016-17,203487,Michael Carter-Williams,Michael,1610612741,CHI,Chicago Bulls,41600106,2017-04-28T00:00:00,CHI vs. BOS,L,50.0,11.1,22.2,0.5,0.0,3.7,0.0,7.4,14.8,0.5,0.0,0.0,0.0,7.4,3.7,0.0,0.0,0.0,3.7,7.4,29.6,29.6,37.0,0,0,37.0,1,873,1,873,778,354,375,539,825,1007,825,257,99,669,832,1413,1492,337,453,745,514,542,906,275,377,249,956,135,10,900,1,13:30,2016,2017
2016-17,1626171,Bobby Portis,Bobby,1610612741,CHI,Chicago Bulls,41600106,2017-04-28T00:00:00,CHI vs. BOS,L,50.8,3.4,11.9,0.286,1.7,3.4,0.5,0.0,0.0,0.0,3.4,13.6,16.9,3.4,1.7,1.7,0.0,1.7,6.8,0.0,8.5,-5.1,37.3,0,0,33.9,1,873,1,873,654,1258,1161,1222,687,1038,240,869,920,869,385,166,170,788,859,556,514,347,410,1177,1327,975,950,135,10,1026,1,29:58,2016,2017
2016-17,1627835,Paul Zipser,Paul,1610612741,CHI,Chicago Bulls,41600106,2017-04-28T00:00:00,CHI vs. BOS,L,52.3,5.6,16.7,0.333,1.9,5.6,0.333,0.0,0.0,0.0,1.9,9.3,11.1,1.9,0.0,0.0,0.0,0.0,3.7,0.0,13.0,-18.5,29.1,0,0,27.8,1,873,1,873,407,1012,729,1079,666,778,527,869,920,869,620,446,491,1036,1008,745,514,542,906,1177,1126,1265,1212,135,10,1216,1,28:16,2016,2017
2016-17,1627756,Denzel Valentine,Denzel,1610612741,CHI,Chicago Bulls,41600106,2017-04-28T00:00:00,CHI vs. BOS,L,49.1,3.1,15.6,0.2,0.0,9.4,0.0,0.0,0.0,0.0,0.0,12.5,12.5,3.1,3.1,0.0,3.1,0.0,3.1,3.1,6.3,3.1,32.2,0,0,28.1,1,873,1,873,935,1286,838,1336,825,375,825,869,920,869,832,199,386,821,553,745,189,542,1015,833,1403,747,1123,135,10,1206,1,15:43,2016,2017
2016-17,203477,Isaiah Canaan,Isaiah,1610612741,CHI,Chicago Bulls,41600106,2017-04-28T00:00:00,CHI vs. BOS,L,52.2,6.3,10.4,0.6,2.1,4.2,0.5,4.2,4.2,1.0,0.0,0.0,0.0,2.1,2.1,0.0,0.0,2.1,2.1,4.2,18.8,-56.3,19.8,0,0,22.9,1,873,1,873,423,924,1286,367,629,947,240,537,659,1,832,1413,1492,997,781,745,514,282,1215,668,827,1642,1457,135,10,1362,1,25:03,2016,2017
2016-17,202710,Jimmy Butler III,Jimmy,1610612741,CHI,Chicago Bulls,41600106,2017-04-28T00:00:00,CHI vs. BOS,L,52.3,15.0,28.3,0.529,0.0,3.3,0.0,8.3,8.3,1.0,3.3,8.3,11.7,0.0,5.0,5.0,0.0,1.7,1.7,8.3,38.3,-31.7,62.3,0,0,60.0,1,873,1,873,411,129,132,528,825,1042,825,189,314,1,390,518,453,1151,291,102,514,356,1267,215,179,1461,264,135,10,238,1,31:23,2016,2017
2016-17,202703,Nikola Mirotic,Nikola,1610612741,CHI,Chicago Bulls,41600106,2017-04-28T00:00:00,CHI vs. BOS,L,51.1,5.1,10.3,0.5,2.6,7.7,0.333,0.0,0.0,0.0,2.6,2.6,5.1,2.6,0.0,0.0,0.0,0.0,2.6,0.0,12.8,-69.2,22.8,0,0,23.1,1,873,1,873,618,1064,1294,539,535,531,527,869,920,869,495,1274,1138,912,1008,745,514,542,1122,1177,1132,1674,1374,135,10,1351,1,19:55,2016,2017
2016-17,201627,Anthony Morrow,Anthony,1610612741,CHI,Chicago Bulls,41600106,2017-04-28T00:00:00,CHI vs. BOS,L,49.4,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.8,7.5,0,0,6.3,1,873,1,873,898,1410,1100,1410,825,1219,825,869,920,869,832,774,1006,1151,1008,745,514,542,1361,1177,1470,1270,1621,135,10,1634,1,7:54,2016,2017
