season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away
2018-19,1610612754,IND,Indiana Pacers,21800922,2019-02-28,IND vs. MIN,W,48.0,121.2,125.8,113.9,118.6,7.3,7.2,0.875,3.18,24.5,0.255,0.519,0.394,0.113,0.571,0.625,100.8,97.0,80.83,97,0.586,1,1,1,1,135,175,1930,745,2,170,29,1387,2455,2422,594,547,344,1869,388,1,2018,2019,True,IND,MIN
2018-19,1610612739,CLE,Cleveland Cavaliers,21800924,2019-02-28,CLE @ NYK,W,48.0,124.0,127.6,116.7,121.6,7.3,5.9,0.585,1.85,17.6,0.341,0.635,0.505,0.133,0.6,0.652,101.0,97.5,81.25,98,0.563,1,1,1,1,135,126,2105,848,1351,1071,1203,365,2245,1095,1105,297,160,1771,583,1,2018,2019,False,NYK,CLE
2018-19,1610612753,ORL,Orlando Magic,21800923,2019-02-28,ORL vs. GSW,W,48.0,101.4,99.0,92.0,93.2,9.4,5.8,0.6,1.6,17.5,0.176,0.81,0.514,0.144,0.511,0.539,103.0,103.5,86.25,104,0.571,1,1,1,1,135,2032,183,855,1195,1456,1240,2254,306,963,1410,1405,1573,627,508,1,2018,2019,True,ORL,GSW
2018-19,1610612762,UTA,Utah Jazz,21800926,2019-02-28,UTA @ DEN,W,48.0,111.5,108.8,97.6,102.0,13.9,6.9,0.676,2.27,18.1,0.208,0.651,0.448,0.108,0.536,0.563,103.0,102.0,85.0,102,0.527,1,1,1,1,135,1305,583,767,494,588,1049,1988,2153,2110,498,1032,1173,901,963,1,2018,2019,False,DEN,UTA
2018-19,1610612750,MIN,Minnesota Timberwolves,21800922,2019-02-28,MIN @ IND,L,48.0,113.9,118.6,121.2,125.8,-7.3,-7.2,0.381,0.89,11.6,0.481,0.745,0.606,0.186,0.517,0.553,100.8,97.0,80.83,97,0.414,1,1231,1231,1231,135,524,2285,1716,2416,2395,2406,6,1060,37,2189,1336,1343,1869,2073,1,2018,2019,False,IND,MIN
2018-19,1610612748,MIA,Miami Heat,21800925,2019-02-28,MIA @ HOU,L,48.0,121.0,122.9,124.3,126.0,-3.4,-3.1,0.667,2.0,20.9,0.268,0.725,0.494,0.146,0.611,0.644,97.4,96.0,80.0,96,0.501,1,1231,1231,1231,135,299,2295,1412,542,840,339,1224,1329,1386,1475,230,200,2019,1224,1,2018,2019,False,HOU,MIA
2018-19,1610612752,NYK,New York Knicks,21800924,2019-02-28,NYK vs. CLE,L,48.0,116.7,121.6,124.0,127.6,-7.3,-5.9,0.565,2.6,18.3,0.365,0.659,0.495,0.103,0.542,0.561,101.0,97.5,81.25,97,0.438,1,1231,1231,1231,135,352,2332,1613,1583,365,985,211,2095,1362,408,945,1212,1771,1877,1,2018,2019,True,NYK,CLE
2018-19,1610612745,HOU,Houston Rockets,21800925,2019-02-28,HOU vs. MIA,W,48.0,124.3,126.0,121.0,122.9,3.4,3.1,0.579,1.38,17.2,0.275,0.732,0.506,0.167,0.617,0.677,97.4,96.0,80.0,96,0.499,1,1,1,1,135,164,2162,1049,1431,1846,1350,1125,1230,1075,1913,192,66,2019,1237,1,2018,2019,True,HOU,MIA
2018-19,1610612755,PHI,Philadelphia 76ers,21800927,2019-02-28,PHI @ OKC,W,48.0,102.5,105.9,100.7,103.0,1.8,2.9,0.786,2.36,22.1,0.269,0.774,0.524,0.137,0.527,0.543,104.3,101.5,84.58,102,0.518,1,1,1,1,135,1559,661,1078,52,522,176,1212,684,755,1243,1173,1493,971,1068,1,2018,2019,False,OKC,PHI
2018-19,1610612743,DEN,Denver Nuggets,21800926,2019-02-28,DEN vs. UTA,L,48.0,97.6,102.0,111.5,108.8,-13.9,-6.9,0.625,1.92,16.8,0.349,0.792,0.552,0.127,0.439,0.475,103.0,102.0,85.0,102,0.473,1,1231,1231,1231,135,1874,1148,1693,964,977,1483,307,458,349,965,2269,2285,901,1498,1,2018,2019,True,DEN,UTA
2018-19,1610612744,GSW,Golden State Warriors,21800923,2019-02-28,GSW @ ORL,L,48.0,92.0,93.2,101.4,99.0,-9.4,-5.8,0.41,1.33,12.3,0.19,0.824,0.486,0.117,0.448,0.473,103.0,103.5,86.25,103,0.429,1,1231,1231,1231,135,2275,423,1605,2387,1914,2366,2151,202,1495,673,2194,2296,627,1953,1,2018,2019,False,ORL,GSW
2018-19,1610612760,OKC,Oklahoma City Thunder,21800927,2019-02-28,OKC vs. PHI,L,48.0,100.7,103.0,102.5,105.9,-1.8,-2.9,0.737,2.33,19.9,0.226,0.731,0.476,0.119,0.483,0.524,104.3,101.5,84.58,101,0.482,1,1231,1231,1231,135,1796,898,1383,168,525,564,1761,1238,1698,723,1842,1812,971,1393,1,2018,2019,True,OKC,PHI
2018-19,1610612748,MIA,Miami Heat,21800915,2019-02-27,MIA vs. GSW,W,48.0,128.3,124.8,121.0,123.8,7.3,1.0,0.476,1.43,15.0,0.302,0.755,0.543,0.139,0.614,0.655,100.8,101.0,84.17,101,0.499,1,1,1,1,135,225,2192,1189,2210,1755,1940,760,914,444,1271,210,147,1063,1238,1,2018,2019,True,MIA,GSW
2018-19,1610612744,GSW,Golden State Warriors,21800915,2019-02-27,GSW @ MIA,L,48.0,121.0,123.8,128.3,124.8,-7.3,-1.0,0.477,2.1,15.7,0.245,0.698,0.457,0.099,0.59,0.617,100.8,101.0,84.17,101,0.501,1,1231,1231,1231,135,267,2232,1272,2206,762,1759,1529,1693,2014,332,381,421,1063,1223,1,2018,2019,False,MIA,GSW
2018-19,1610612742,DAL,Dallas Mavericks,21800918,2019-02-27,DAL vs. IND,W,48.0,112.1,113.4,106.0,106.3,6.1,7.1,0.675,1.59,19.9,0.255,0.81,0.517,0.175,0.593,0.604,96.7,96.0,80.0,97,0.533,1,1,1,1,135,906,944,753,506,1480,571,1387,311,890,2065,357,569,2019,896,1,2018,2019,True,DAL,IND
2018-19,1610612745,HOU,Houston Rockets,21800911,2019-02-27,HOU @ CHA,W,48.0,112.9,114.6,107.7,108.7,5.1,5.9,0.548,2.3,16.9,0.196,0.761,0.464,0.097,0.533,0.581,104.7,103.5,86.25,103,0.494,1,1,1,1,135,810,1129,847,1743,572,1431,2097,843,1907,310,1094,885,627,1276,1,2018,2019,False,CHA,HOU
2018-19,1610612747,LAL,Los Angeles Lakers,21800921,2019-02-27,LAL vs. NOP,W,48.0,114.0,115.7,105.4,111.2,8.6,4.5,0.755,4.63,23.6,0.24,0.638,0.454,0.074,0.564,0.581,111.3,107.5,89.58,108,0.551,1,1,1,1,135,726,1355,961,115,26,59,1588,2224,2050,91,654,891,195,709,1,2018,2019,True,LAL,NOP
2018-19,1610612741,CHI,Chicago Bulls,21800916,2019-02-27,CHI @ MEM,W,48.0,107.9,106.9,101.0,105.9,6.9,0.9,0.513,1.33,15.4,0.205,0.685,0.469,0.147,0.524,0.586,103.5,101.5,84.58,102,0.527,1,1,1,1,135,1469,904,1199,1991,1914,1850,2016,1830,1816,1496,1214,793,971,971,1,2018,2019,False,MEM,CHI
2018-19,1610612754,IND,Indiana Pacers,21800918,2019-02-27,IND @ DAL,L,48.0,106.0,106.3,112.1,113.4,-6.1,-7.1,0.514,1.27,15.6,0.19,0.745,0.483,0.158,0.545,0.586,96.7,96.0,80.0,95,0.467,1,1231,1231,1231,135,1514,1551,1708,1980,2022,1789,2143,1060,1568,1722,886,800,2019,1565,1,2018,2019,False,DAL,IND
2018-19,1610612759,SAS,San Antonio Spurs,21800917,2019-02-27,SAS vs. DET,W,48.0,112.3,111.7,92.0,98.9,20.3,12.8,0.571,2.0,19.2,0.167,0.738,0.514,0.128,0.574,0.593,97.3,94.0,78.33,94,0.627,1,1,1,1,135,1062,386,438,1502,840,715,2295,1149,957,978,525,688,2243,165,1,2018,2019,True,SAS,DET
2018-19,1610612740,NOP,New Orleans Pelicans,21800921,2019-02-27,NOP @ LAL,L,48.0,105.4,111.2,114.0,115.7,-8.6,-4.5,0.674,2.38,19.6,0.362,0.76,0.546,0.121,0.485,0.522,111.3,107.5,89.58,107,0.449,1,1231,1231,1231,135,1106,1734,1500,531,495,616,230,862,409,808,1794,1829,195,1751,1,2018,2019,False,LAL,NOP
2018-19,1610612751,BKN,Brooklyn Nets,21800914,2019-02-27,BKN vs. WAS,L,48.0,104.4,106.4,112.0,115.7,-7.6,-9.3,0.513,1.25,14.4,0.192,0.643,0.426,0.147,0.506,0.568,111.4,108.5,90.42,109,0.425,1,1231,1231,1231,135,1510,1734,1856,1991,2035,2096,2127,2193,2300,1489,1478,1087,139,1982,1,2018,2019,True,BKN,WAS
2018-19,1610612764,WAS,Washington Wizards,21800914,2019-02-27,WAS @ BKN,W,48.0,112.0,115.7,104.4,106.4,7.6,9.3,0.773,1.79,21.1,0.357,0.808,0.574,0.176,0.516,0.57,111.4,108.5,90.42,108,0.575,1,1,1,1,135,726,950,605,77,1167,301,260,326,159,2075,1357,1057,139,479,1,2018,2019,False,BKN,WAS
2018-19,1610612758,SAC,Sacramento Kings,21800920,2019-02-27,SAC vs. MIL,L,53.0,112.7,117.6,116.3,117.5,-3.6,0.1,0.566,3.75,17.8,0.304,0.75,0.512,0.067,0.5,0.534,111.1,108.23,90.19,119,0.469,1,1231,1231,1231,21,585,1866,1223,1581,84,1179,732,952,989,42,1541,1650,161,1540,1,2018,2019,True,SAC,MIL
2018-19,1610612749,MIL,Milwaukee Bucks,21800920,2019-02-27,MIL @ SAC,W,53.0,116.3,117.5,112.7,117.6,3.6,-0.1,0.667,3.27,21.2,0.25,0.696,0.488,0.092,0.558,0.581,111.1,108.23,90.19,120,0.531,1,1,1,1,21,595,1873,1238,542,152,289,1446,1711,1467,245,725,875,161,921,1,2018,2019,False,SAC,MIL
2018-19,1610612737,ATL,Atlanta Hawks,21800912,2019-02-27,ATL vs. MIN,W,53.0,112.9,115.9,107.4,107.0,5.4,9.0,0.696,2.67,19.2,0.344,0.823,0.579,0.106,0.481,0.537,104.4,103.25,86.04,113,0.527,1,1,1,1,21,711,1001,633,365,323,729,361,208,135,470,1863,1599,709,975,1,2018,2019,True,ATL,MIN
2018-19,1610612746,LAC,LA Clippers,21800919,2019-02-27,LAC @ UTA,L,48.0,97.9,100.0,102.7,104.7,-4.8,-4.7,0.432,1.45,11.9,0.241,0.661,0.453,0.105,0.42,0.49,107.6,105.5,87.92,105,0.45,1,1231,1231,1231,135,1964,787,1512,2351,1725,2389,1572,2065,2058,441,2355,2180,369,1744,1,2018,2019,False,UTA,LAC
