season_id,player_id,player,team_id,team_abbreviation,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,team
22023,1629029,Luka Dončić,1610612742,DAL,Dallas Mavericks,Transition,Offensive,0.429,70,0.148,1.111,0.51,0.133,0.155,0.121,0.04,0.477,0.613,323,359,124,243,119,DAL
22023,203501,Tim Hardaway Jr.,1610612742,DAL,Dallas Mavericks,Transition,Offensive,0.335,79,0.227,1.051,0.431,0.103,0.063,0.095,0.02,0.451,0.519,253,266,93,216,123,DAL
22023,1630182,Josh Green,1610612742,DAL,Dallas Mavericks,Transition,Offensive,0.816,57,0.27,1.298,0.646,0.097,0.113,0.081,0.008,0.589,0.727,124,161,64,99,35,DAL
22023,1630702,Jaden Hardy,1610612742,DAL,Dallas Mavericks,Transition,Offensive,0.448,73,0.165,1.116,0.562,0.105,0.147,0.105,0.021,0.516,0.623,95,106,41,73,32,DAL
22023,203957,Danté Exum,1610612742,DAL,Dallas Mavericks,Transition,Offensive,0.374,55,0.234,1.079,0.559,0.112,0.146,0.112,0.022,0.517,0.596,89,96,38,68,30,DAL
22023,1629684,Grant Williams,1610612742,DAL,Dallas Mavericks,Transition,Offensive,0.747,47,0.179,1.257,0.5,0.1,0.071,0.086,0.029,0.5,0.65,70,88,30,60,30,DAL
22023,1641726,Dereck Lively II,1610612742,DAL,Dallas Mavericks,Transition,Offensive,0.742,55,0.144,1.255,0.707,0.2,0.055,0.2,0.0,0.691,0.707,55,69,29,41,12,DAL
22023,1629655,Daniel Gafford,1610612742,DAL,Dallas Mavericks,Transition,Offensive,0.992,29,0.142,1.647,0.9,0.088,0.059,0.088,0.029,0.824,0.9,34,56,27,30,3,DAL
22023,203939,Dwight Powell,1610612742,DAL,Dallas Mavericks,Transition,Offensive,0.878,64,0.083,1.333,0.667,0.2,0.0,0.2,0.0,0.733,0.667,15,20,8,12,4,DAL
22023,1628467,Maxi Kleber,1610612742,DAL,Dallas Mavericks,Transition,Offensive,0.039,43,0.072,0.786,0.333,0.143,0.071,0.143,0.071,0.357,0.417,14,11,4,12,8,DAL
