season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2022-23,1610612760,OKC,Oklahoma City Thunder,22201226,2023-04-09,OKC vs. MEM,W,48.0,45,90,0.5,12,36,0.333,13,16,0.813,8,41,49,30,16.0,5,2,4,17,16,115,15.0,1,1,1,1,159,576,875,753,1088,851,1447,1971,2089,941,1632,145,445,356,1578,1735,2005,859,463,1999,1131,300,1,2022,2023,True,OKC,MEM,APR
2022-23,1610612760,OKC,Oklahoma City Thunder,22201200,2023-04-06,OKC @ UTA,W,48.0,39,97,0.402,15,45,0.333,21,26,0.808,17,33,50,29,13.0,12,2,2,17,23,114,16.0,1,1,1,1,159,1655,261,2249,514,163,1447,693,773,1004,124,1113,356,474,882,107,2005,183,463,460,1210,275,1,2022,2023,False,UTA,OKC,APR
2022-23,1610612760,OKC,Oklahoma City Thunder,22201187,2023-04-04,OKC @ GSW,L,48.0,44,93,0.473,11,32,0.344,26,35,0.743,13,25,38,23,10.0,4,1,6,22,22,125,-11.0,1,1231,1231,1231,159,744,537,1270,1370,1425,1378,212,126,1679,511,2270,1873,1575,290,2048,2279,1653,1607,631,450,1929,1,2022,2023,False,GSW,OKC,APR
2022-23,1610612760,OKC,Oklahoma City Thunder,22201172,2023-04-02,OKC vs. PHX,L,48.0,36,88,0.409,11,32,0.344,35,41,0.854,13,28,41,21,8.0,7,0,6,23,30,118,-10.0,1,1231,1231,1231,159,2138,1138,2192,1370,1425,1378,11,19,566,511,1964,1487,1910,94,1116,2410,1653,1831,20,892,1875,1,2022,2023,True,OKC,PHX,APR
2022-23,1610612760,OKC,Oklahoma City Thunder,22201149,2023-03-31,OKC @ IND,L,48.0,42,88,0.477,4,30,0.133,29,34,0.853,11,34,45,21,11.0,10,3,4,24,21,117,-4.0,1,1231,1231,1231,159,1088,1138,1192,2433,1693,2453,96,158,567,915,936,908,1910,449,329,1603,859,2002,855,966,1424,1,2022,2023,False,IND,OKC,MAR
2022-23,1610612760,OKC,Oklahoma City Thunder,22201142,2023-03-29,OKC vs. DET,W,48.0,39,87,0.448,10,29,0.345,19,25,0.76,10,28,38,19,10.0,7,3,3,18,22,107,1.0,1,1,1,1,159,1655,1290,1694,1634,1815,1361,994,901,1520,1152,1964,1873,2182,290,1116,1603,457,678,631,1799,1175,1,2022,2023,True,OKC,DET,MAR
2022-23,1610612760,OKC,Oklahoma City Thunder,22201134,2023-03-28,OKC vs. CHA,L,48.0,50,96,0.521,11,30,0.367,23,29,0.793,7,32,39,25,11.0,11,3,7,21,24,134,-3.0,1,1231,1231,1231,159,121,316,522,1370,1693,1107,451,465,1156,1859,1290,1747,1149,449,196,1603,1950,1383,321,122,1354,1,2022,2023,True,OKC,CHA,MAR
2022-23,1610612760,OKC,Oklahoma City Thunder,22201120,2023-03-26,OKC @ POR,W,48.0,41,94,0.436,12,35,0.343,24,28,0.857,13,29,42,23,11.0,13,2,7,19,22,118,6.0,1,1,1,1,159,1300,448,1874,1088,984,1398,361,550,517,511,1817,1332,1575,449,55,2005,1950,926,631,892,812,1,2022,2023,False,POR,OKC,MAR
2022-23,1610612760,OKC,Oklahoma City Thunder,22201106,2023-03-24,OKC @ LAL,L,48.0,40,92,0.435,14,36,0.389,17,19,0.895,12,33,45,21,10.0,6,5,4,19,14,111,-5.0,1,1231,1231,1231,159,1496,655,1896,671,851,866,1320,1769,269,708,1113,908,1910,290,1444,809,859,926,2257,1483,1495,1,2022,2023,False,LAL,OKC,MAR
2022-23,1610612760,OKC,Oklahoma City Thunder,22201096,2023-03-23,OKC @ LAC,L,48.0,41,93,0.441,13,39,0.333,10,11,0.909,13,27,40,24,14.0,6,3,5,20,9,105,-22.0,1,1231,1231,1231,159,1300,537,1793,857,531,1447,2282,2388,203,511,2084,1629,1355,1120,1444,1603,1279,1156,2455,1924,2327,1,2022,2023,False,LAC,OKC,MAR
2022-23,1610612760,OKC,Oklahoma City Thunder,22201082,2023-03-21,OKC @ LAC,W,48.0,39,93,0.419,10,37,0.27,13,14,0.929,12,35,47,19,12.0,2,4,2,21,21,101,1.0,1,1,1,1,159,1655,537,2103,1634,743,2095,1971,2256,136,708,784,661,2182,665,2387,1183,183,1383,855,2128,1175,1,2022,2023,False,LAC,OKC,MAR
2022-23,1610612760,OKC,Oklahoma City Thunder,22201064,2023-03-19,OKC vs. PHX,W,48.0,42,84,0.5,11,28,0.393,29,36,0.806,6,38,44,20,16.0,8,3,9,20,31,124,4.0,1,1,1,1,159,1088,1693,753,1370,1934,826,96,90,1039,2058,367,1048,2061,1578,800,1603,2301,1156,14,500,967,1,2022,2023,True,OKC,PHX,MAR
2022-23,1610612760,OKC,Oklahoma City Thunder,22201044,2023-03-16,OKC @ TOR,L,48.0,40,94,0.426,13,31,0.419,18,20,0.9,11,28,39,18,13.0,5,4,6,17,20,111,-17.0,1,1231,1231,1231,159,1496,448,2023,857,1561,594,1153,1627,241,915,1964,1747,2275,882,1735,1183,1653,463,1079,1483,2187,1,2022,2023,False,TOR,OKC,MAR
2022-23,1610612760,OKC,Oklahoma City Thunder,22201031,2023-03-14,OKC vs. BKN,W,48.0,45,99,0.455,11,33,0.333,20,23,0.87,14,37,51,22,11.0,9,0,5,25,20,121,14.0,1,1,1,1,159,576,177,1600,1370,1275,1447,820,1179,429,371,491,286,1756,449,533,2410,1279,2141,1079,682,331,1,2022,2023,True,OKC,BKN,MAR
2022-23,1610612760,OKC,Oklahoma City Thunder,22201018,2023-03-12,OKC @ SAS,W,48.0,36,95,0.379,10,39,0.256,20,23,0.87,12,43,55,26,9.0,8,3,7,19,18,102,12.0,1,1,1,1,159,2138,368,2388,1634,531,2198,820,1179,429,708,70,100,962,179,800,1603,1950,926,1536,2077,423,1,2022,2023,False,SAS,OKC,MAR
2022-23,1610612760,OKC,Oklahoma City Thunder,22201011,2023-03-11,OKC @ NOP,W,48.0,37,80,0.463,9,28,0.321,27,32,0.844,4,34,38,17,12.0,11,2,4,17,25,110,14.0,1,1,1,1,159,2011,2133,1438,1864,1934,1651,163,242,649,2330,936,1873,2338,665,196,2005,859,463,225,1567,331,1,2022,2023,False,NOP,OKC,MAR
2022-23,1610612760,OKC,Oklahoma City Thunder,22200990,2023-03-08,OKC @ PHX,L,48.0,33,88,0.375,15,43,0.349,20,21,0.952,7,30,37,23,16.0,9,2,7,13,17,101,-31.0,1,1231,1231,1231,159,2357,1138,2404,514,257,1333,820,1464,57,1859,1641,1993,1575,1578,533,2005,1950,73,1784,2128,2422,1,2022,2023,False,PHX,OKC,MAR
2022-23,1610612760,OKC,Oklahoma City Thunder,22200982,2023-03-07,OKC vs. GSW,W,48.0,50,94,0.532,17,37,0.459,20,24,0.833,13,31,44,28,18.0,10,2,3,17,21,137,9.0,1,1,1,1,159,121,448,379,266,743,292,820,1040,712,511,1475,1048,605,1985,329,2005,457,463,855,78,587,1,2022,2023,True,OKC,GSW,MAR
2022-23,1610612760,OKC,Oklahoma City Thunder,22200968,2023-03-05,OKC vs. UTA,W,48.0,44,87,0.506,14,37,0.378,27,33,0.818,11,31,42,24,12.0,9,4,8,20,25,129,10.0,1,1,1,1,159,744,1290,711,671,743,986,163,206,870,915,1475,1332,1355,665,533,1183,2168,1156,225,267,533,1,2022,2023,True,OKC,UTA,MAR
2022-23,1610612760,OKC,Oklahoma City Thunder,22200951,2023-03-03,OKC vs. UTA,W,48.0,52,104,0.5,17,43,0.395,9,14,0.643,11,29,40,31,7.0,12,5,14,22,18,130,27.0,1,1,1,1,159,55,60,753,266,257,791,2346,2256,2258,915,1817,1629,253,43,107,809,2451,1607,1536,229,62,1,2022,2023,True,OKC,UTA,MAR
2022-23,1610612760,OKC,Oklahoma City Thunder,22200940,2023-03-01,OKC vs. LAL,L,48.0,44,91,0.484,11,40,0.275,18,24,0.75,12,30,42,29,13.0,8,4,8,27,19,117,-6.0,1,1231,1231,1231,159,744,767,1070,1370,441,2051,1153,1040,1579,708,1641,1332,474,882,800,1183,2168,2323,1306,966,1570,1,2022,2023,True,OKC,LAL,MAR
2022-23,1610612760,OKC,Oklahoma City Thunder,22200928,2023-02-28,OKC vs. SAC,L,48.0,43,98,0.439,11,35,0.314,20,24,0.833,12,30,42,28,10.0,9,1,4,23,21,117,-6.0,1,1231,1231,1231,159,904,213,1836,1370,984,1709,820,1040,712,708,1641,1332,605,290,533,2279,859,1831,855,966,1570,1,2022,2023,True,OKC,SAC,FEB
2022-23,1610612760,OKC,Oklahoma City Thunder,22200915,2023-02-26,OKC vs. SAC,L,48.0,41,86,0.477,16,40,0.4,17,23,0.739,9,28,37,24,14.0,10,0,1,19,21,115,-9.0,1,1231,1231,1231,159,1300,1432,1209,379,441,727,1320,1179,1703,1392,1964,1993,1355,1120,329,2410,52,926,855,1131,1798,1,2022,2023,True,OKC,SAC,FEB
