SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,AVAILABLE_FLAG
2024-25,1610612754,IND,Indiana Pacers,0042400305,2025-05-29T00:00:00,IND @ NYK,L,48.0,22.5,55.5,0.405,7.5,22.5,0.333,18.0,21.8,0.828,6.0,24.0,30.0,15.0,15.0,7.5,5.3,2.3,16.5,16.5,70.5,-12.8,1,82,82,82,11,157,159,136,110,116,95,32,38,47,117,63,99,107,147,29,26,27,96,51,135,138,1
2024-25,1610612752,NYK,New York Knicks,0042400305,2025-05-29T00:00:00,NYK vs. IND,W,48.0,33.0,66.8,0.494,6.0,21.8,0.276,11.3,16.5,0.682,8.3,25.5,33.8,16.5,11.3,8.3,2.3,5.3,16.5,16.5,83.3,12.8,1,1,1,1,11,23,37,41,141,128,131,99,79,136,70,41,44,86,100,19,114,121,96,51,69,23,1
2024-25,1610612760,OKC,Oklahoma City Thunder,0042400315,2025-05-28T00:00:00,OKC vs. MIN,W,48.0,34.5,66.0,0.523,10.5,26.3,0.4,13.5,15.8,0.857,5.3,29.3,34.5,19.5,12.0,10.5,6.0,4.5,15.0,15.0,93.0,22.5,1,1,1,1,11,15,43,18,51,73,50,73,92,30,129,12,35,34,114,3,15,102,65,83,17,10,1
2024-25,1610612750,MIN,Minnesota Timberwolves,0042400315,2025-05-28T00:00:00,MIN @ OKC,L,48.0,26.3,63.8,0.412,9.0,25.5,0.353,9.0,11.3,0.8,6.0,23.3,29.3,12.0,15.8,5.3,4.5,6.0,15.0,15.0,70.5,-22.5,1,82,82,82,11,117,79,132,77,81,86,134,137,62,117,73,106,147,150,82,44,139,65,83,135,153,1
2024-25,1610612752,NYK,New York Knicks,0042400304,2025-05-27T00:00:00,NYK @ IND,L,48.0,28.5,61.5,0.463,9.0,21.0,0.429,24.8,29.3,0.846,9.8,23.3,33.0,12.8,12.8,5.3,3.0,3.0,20.3,20.3,90.8,-6.8,1,82,82,82,11,86,104,72,77,139,34,3,4,36,34,73,50,137,129,82,83,52,147,8,23,116,1
2024-25,1610612754,IND,Indiana Pacers,0042400304,2025-05-27T00:00:00,IND vs. NYK,W,48.0,33.8,66.0,0.511,9.8,24.0,0.406,20.3,24.0,0.844,3.8,21.0,24.8,21.8,8.3,8.3,3.0,3.0,20.3,20.3,97.5,6.8,1,1,1,1,11,18,43,27,64,96,45,17,28,40,152,119,153,17,33,19,83,52,147,8,7,40,1
2024-25,1610612750,MIN,Minnesota Timberwolves,0042400314,2025-05-26T00:00:00,MIN vs. OKC,L,48.0,32.3,63.0,0.512,13.5,30.8,0.439,16.5,21.0,0.786,14.3,16.5,30.8,22.5,17.3,6.0,2.3,3.8,15.0,16.5,94.5,-1.5,1,82,82,82,11,35,87,25,9,30,25,39,42,77,4,159,85,9,159,64,114,82,65,51,12,88,1
2024-25,1610612760,OKC,Oklahoma City Thunder,0042400314,2025-05-26T00:00:00,OKC @ MIN,W,48.0,36.0,71.3,0.505,12.0,27.8,0.432,12.0,15.8,0.762,14.3,12.8,27.0,16.5,10.5,10.5,3.8,2.3,16.5,15.0,96.0,1.5,1,1,1,1,11,9,11,33,24,55,30,90,92,93,4,162,136,86,76,3,64,27,96,83,10,70,1
2024-25,1610612754,IND,Indiana Pacers,0042400303,2025-05-25T00:00:00,IND vs. NYK,L,48.0,25.5,57.8,0.442,3.8,18.8,0.2,20.3,24.8,0.818,4.5,24.0,28.5,15.8,10.5,6.8,3.0,3.0,20.3,18.8,75.0,-4.5,1,82,82,82,11,124,150,94,158,151,155,17,18,51,145,63,113,98,76,45,83,52,147,22,117,104,1
2024-25,1610612752,NYK,New York Knicks,0042400303,2025-05-25T00:00:00,NYK @ IND,W,48.0,25.5,58.5,0.436,8.3,24.0,0.344,20.3,22.5,0.9,6.8,21.0,27.8,9.8,11.3,5.3,3.0,3.0,18.8,20.3,79.5,4.5,1,1,1,1,11,124,141,99,91,96,91,17,33,12,100,119,130,158,100,82,83,52,137,8,90,56,1
2024-25,1610612750,MIN,Minnesota Timberwolves,0042400313,2025-05-24T00:00:00,MIN vs. OKC,W,48.0,41.3,72.0,0.573,15.0,30.0,0.5,9.8,12.8,0.765,8.3,29.3,37.5,22.5,7.5,4.5,2.3,2.3,13.5,15.0,107.3,31.5,1,1,1,1,11,1,9,3,5,35,6,124,124,92,70,12,19,9,21,102,114,27,40,83,2,4,1
2024-25,1610612760,OKC,Oklahoma City Thunder,0042400313,2025-05-24T00:00:00,OKC @ MIN,L,48.0,26.3,64.5,0.407,10.5,33.0,0.318,12.8,14.3,0.895,3.8,19.5,23.3,14.3,11.3,3.8,2.3,2.3,15.0,13.5,75.8,-31.5,1,82,82,82,11,117,58,135,51,20,107,82,115,14,152,138,160,115,100,130,114,27,65,114,113,159,1
2024-25,1610612752,NYK,New York Knicks,0042400302,2025-05-23T00:00:00,NYK vs. IND,L,48.0,30.0,63.0,0.476,8.3,24.0,0.344,13.5,15.8,0.857,7.5,21.0,28.5,13.5,9.8,4.5,3.0,2.3,14.3,17.3,81.8,-3.8,1,82,82,82,11,58,87,56,91,96,91,73,92,30,88,119,113,125,62,102,83,27,50,34,76,101,1
2024-25,1610612754,IND,Indiana Pacers,0042400302,2025-05-23T00:00:00,IND @ NYK,W,48.0,32.3,62.3,0.518,9.8,22.5,0.433,11.3,15.8,0.714,5.3,18.8,24.0,19.5,7.5,4.5,2.3,3.0,17.3,14.3,85.5,3.8,1,1,1,1,11,35,95,22,64,116,28,99,92,117,129,147,158,34,21,102,114,52,114,102,58,60,1
2024-25,1610612750,MIN,Minnesota Timberwolves,0042400312,2025-05-22T00:00:00,MIN @ OKC,L,48.0,27.0,65.3,0.414,8.3,29.3,0.282,15.0,19.5,0.769,9.8,21.0,30.8,15.0,10.5,1.5,5.3,2.3,15.0,16.5,77.3,-11.3,1,82,82,82,11,106,50,129,91,44,126,50,49,87,34,119,85,107,76,161,26,27,65,51,102,132,1
2024-25,1610612760,OKC,Oklahoma City Thunder,0042400312,2025-05-22T00:00:00,OKC vs. MIN,W,48.0,33.8,67.5,0.5,6.8,24.8,0.273,14.3,18.0,0.792,6.8,24.8,31.5,22.5,6.0,6.8,2.3,5.3,16.5,15.0,88.5,11.3,1,1,1,1,11,18,26,35,126,92,134,61,68,73,100,44,74,9,7,45,114,121,96,83,37,29,1
2024-25,1610612752,NYK,New York Knicks,0042400301,2025-05-21T00:00:00,NYK vs. IND,L,53.0,32.6,63.8,0.511,7.5,23.1,0.324,19.0,27.2,0.7,8.8,22.4,31.2,16.3,10.2,4.8,5.4,2.0,15.6,16.3,91.7,-2.0,1,82,82,82,1,34,77,29,125,115,105,27,9,125,68,104,84,94,75,99,25,26,81,68,22,94,1
2024-25,1610612754,IND,Indiana Pacers,0042400301,2025-05-21T00:00:00,IND @ NYK,W,53.0,34.6,67.9,0.51,10.2,25.1,0.405,14.3,19.0,0.75,7.5,19.0,26.5,17.7,4.8,4.1,2.0,5.4,16.3,15.6,93.7,2.0,1,1,1,1,1,14,25,30,62,90,46,58,60,98,98,146,145,68,1,129,137,138,95,81,16,68,1
2024-25,1610612750,MIN,Minnesota Timberwolves,0042400311,2025-05-20T00:00:00,MIN @ OKC,L,48.0,21.8,62.3,0.349,11.3,38.3,0.294,11.3,15.8,0.714,9.0,22.5,31.5,13.5,14.3,3.8,5.3,2.3,16.5,16.5,66.0,-19.5,1,82,82,82,11,160,95,160,35,2,121,99,92,117,52,89,74,125,142,130,26,27,96,51,152,151,1
2024-25,1610612760,OKC,Oklahoma City Thunder,0042400311,2025-05-20T00:00:00,OKC vs. MIN,W,48.0,30.8,61.5,0.5,8.3,15.8,0.524,15.8,19.5,0.808,6.8,27.8,34.5,20.3,11.3,9.8,2.3,5.3,16.5,16.5,85.5,19.5,1,1,1,1,11,50,104,35,91,160,3,44,49,61,100,19,35,27,100,8,114,121,96,51,58,11,1
2024-25,1610612760,OKC,Oklahoma City Thunder,0042400227,2025-05-18T00:00:00,OKC vs. DEN,W,48.0,35.3,72.0,0.49,9.0,29.3,0.308,14.3,18.0,0.792,11.3,21.8,33.0,21.0,7.5,12.0,2.3,1.5,14.3,14.3,93.8,24.0,1,1,1,1,11,11,9,44,77,44,111,61,68,73,17,107,50,21,21,1,114,13,50,102,14,8,1
2024-25,1610612743,DEN,Denver Nuggets,0042400227,2025-05-18T00:00:00,DEN @ OKC,L,48.0,24.8,63.0,0.393,7.5,33.0,0.227,12.8,16.5,0.773,11.3,24.0,35.3,15.0,17.3,4.5,1.5,2.3,14.3,14.3,69.8,-24.0,1,82,82,82,11,141,87,145,110,20,149,82,79,85,17,63,31,107,159,102,138,27,50,102,141,155,1
2024-25,1610612752,NYK,New York Knicks,0042400216,2025-05-16T00:00:00,NYK vs. BOS,W,48.0,31.5,68.3,0.462,12.0,33.8,0.356,14.3,15.8,0.905,11.3,30.0,41.3,18.8,10.5,5.3,4.5,2.3,17.3,16.5,89.3,28.5,1,1,1,1,11,43,21,75,24,14,83,61,92,11,17,8,4,45,76,82,44,27,114,51,33,5,1
2024-25,1610612738,BOS,Boston Celtics,0042400216,2025-05-16T00:00:00,BOS @ NYK,L,48.0,23.3,64.5,0.36,9.0,30.0,0.3,5.3,7.5,0.7,6.8,20.3,27.0,14.3,12.0,3.0,2.3,4.5,16.5,17.3,60.8,-28.5,1,82,82,82,11,153,58,155,77,35,115,159,157,125,100,133,136,115,114,145,114,102,96,34,161,158,1
2024-25,1610612743,DEN,Denver Nuggets,0042400226,2025-05-15T00:00:00,DEN vs. OKC,W,48.0,30.0,64.5,0.465,9.0,24.0,0.375,20.3,24.0,0.844,8.3,30.8,39.0,20.3,12.0,6.0,4.5,3.0,12.0,21.0,89.3,9.0,1,1,1,1,11,58,58,70,77,96,68,17,28,40,70,6,11,27,114,64,44,52,16,5,33,33,1
2024-25,1610612760,OKC,Oklahoma City Thunder,0042400226,2025-05-15T00:00:00,OKC @ DEN,L,48.0,32.3,69.0,0.467,8.3,30.0,0.275,7.5,12.0,0.625,5.3,24.8,30.0,18.8,8.3,8.3,3.0,4.5,21.0,12.0,80.3,-9.0,1,82,82,82,11,35,19,69,91,35,133,148,130,153,129,44,99,45,33,19,83,102,156,137,84,129,1
2024-25,1610612750,MIN,Minnesota Timberwolves,0042400235,2025-05-14T00:00:00,MIN vs. GSW,W,48.0,36.8,58.5,0.628,9.8,23.3,0.419,7.5,11.3,0.667,4.5,24.8,29.3,27.0,15.8,8.3,3.0,0.8,14.3,15.8,90.8,8.3,1,1,1,1,11,6,141,1,64,109,39,148,137,143,145,44,106,2,150,19,83,2,50,69,23,35,1
2024-25,1610612752,NYK,New York Knicks,0042400215,2025-05-14T00:00:00,NYK @ BOS,L,48.0,21.8,60.8,0.358,9.0,22.5,0.4,24.0,30.0,0.8,9.0,21.0,30.0,12.8,8.3,3.8,3.0,9.0,15.0,18.8,76.5,-18.8,1,82,82,82,11,160,119,157,77,116,50,6,2,62,52,119,99,137,33,130,83,162,65,22,109,150,1
2024-25,1610612738,BOS,Boston Celtics,0042400215,2025-05-14T00:00:00,BOS vs. NYK,W,48.0,33.0,63.0,0.524,16.5,36.8,0.449,12.8,19.5,0.654,9.0,24.0,33.0,20.3,6.8,2.3,9.0,3.0,18.8,15.0,95.3,18.8,1,1,1,1,11,23,87,16,1,3,22,82,49,145,52,63,50,27,14,155,1,52,137,83,11,13,1
2024-25,1610612744,GSW,Golden State Warriors,0042400235,2025-05-14T00:00:00,GSW @ MIN,L,48.0,29.3,67.5,0.433,8.3,29.3,0.282,15.8,22.5,0.7,13.5,16.5,30.0,15.8,12.8,10.5,0.8,3.0,15.8,14.3,82.5,-8.3,1,82,82,82,11,66,26,103,91,44,126,44,33,125,6,159,99,98,129,3,152,52,83,102,73,125,1
2024-25,1610612743,DEN,Denver Nuggets,0042400225,2025-05-13T00:00:00,DEN @ OKC,L,48.0,30.0,72.8,0.412,9.8,34.5,0.283,9.0,9.8,0.923,12.0,24.8,36.8,15.0,12.0,7.5,2.3,4.5,16.5,12.0,78.8,-5.3,1,82,82,82,11,58,8,131,64,12,125,134,149,7,14,44,21,107,114,29,114,102,96,137,94,108,1
2024-25,1610612739,CLE,Cleveland Cavaliers,0042400205,2025-05-13T00:00:00,CLE vs. IND,L,48.0,26.3,67.5,0.389,6.8,26.3,0.257,19.5,27.8,0.703,11.3,23.3,34.5,7.5,9.0,6.0,2.3,6.0,17.3,20.3,78.8,-6.8,1,82,82,82,11,117,26,148,126,73,138,22,7,124,17,73,35,162,52,64,114,139,114,8,94,116,1
2024-25,1610612754,IND,Indiana Pacers,0042400205,2025-05-13T00:00:00,IND @ CLE,W,48.0,30.8,61.5,0.5,11.3,26.3,0.429,12.8,16.5,0.773,3.8,31.5,35.3,19.5,10.5,6.0,6.0,2.3,20.3,17.3,85.5,6.8,1,1,1,1,11,50,104,35,35,73,34,82,79,85,152,3,31,34,76,64,15,27,147,34,58,40,1
2024-25,1610612760,OKC,Oklahoma City Thunder,0042400225,2025-05-13T00:00:00,OKC vs. DEN,W,48.0,30.8,61.5,0.5,9.0,21.8,0.414,13.5,17.3,0.783,6.0,26.3,32.3,17.3,10.5,5.3,4.5,2.3,12.0,16.5,84.0,5.3,1,1,1,1,11,50,104,35,77,128,43,73,76,80,117,31,58,69,76,82,44,27,16,51,65,52,1
2024-25,1610612744,GSW,Golden State Warriors,0042400234,2025-05-12T00:00:00,GSW vs. MIN,L,48.0,27.8,63.8,0.435,6.0,20.3,0.296,21.0,24.8,0.848,10.5,18.0,28.5,13.5,12.0,7.5,0.8,3.8,18.8,17.3,82.5,-5.3,1,82,82,82,11,94,79,101,141,142,119,12,18,34,29,153,113,125,114,29,152,82,137,34,73,108,1
2024-25,1610612738,BOS,Boston Celtics,0042400214,2025-05-12T00:00:00,BOS @ NYK,L,48.0,28.5,59.3,0.481,13.5,36.0,0.375,14.3,19.5,0.731,5.3,18.0,23.3,11.3,9.0,6.0,1.5,1.5,12.0,15.0,84.8,-6.0,1,82,82,82,11,86,135,52,9,6,68,61,49,106,129,153,160,151,52,64,138,13,16,83,62,112,1
2024-25,1610612752,NYK,New York Knicks,0042400214,2025-05-12T00:00:00,NYK vs. BOS,W,48.0,37.5,69.0,0.543,9.0,25.5,0.353,6.8,9.0,0.75,9.8,22.5,32.3,18.8,9.0,3.8,1.5,1.5,15.0,12.0,90.8,6.0,1,1,1,1,11,2,19,9,77,81,86,153,152,98,34,89,58,45,52,130,138,13,65,137,23,49,1
2024-25,1610612750,MIN,Minnesota Timberwolves,0042400234,2025-05-12T00:00:00,MIN @ GSW,W,48.0,29.3,59.3,0.494,12.0,25.5,0.471,17.3,19.5,0.885,4.5,24.0,28.5,16.5,15.8,6.8,3.8,0.8,17.3,18.8,87.8,5.3,1,1,1,1,11,66,135,42,24,81,12,36,49,16,145,63,113,86,150,45,64,2,114,22,40,52,1
2024-25,1610612743,DEN,Denver Nuggets,0042400224,2025-05-11T00:00:00,DEN vs. OKC,L,48.0,18.8,60.0,0.313,8.3,33.8,0.244,19.5,27.0,0.722,9.0,27.8,36.8,12.8,10.5,6.8,2.3,1.5,17.3,19.5,65.3,-3.8,1,82,82,82,11,162,126,162,91,14,143,22,10,112,52,19,21,137,76,45,114,13,114,17,154,101,1
2024-25,1610612754,IND,Indiana Pacers,0042400204,2025-05-11T00:00:00,IND vs. CLE,W,48.0,36.8,69.8,0.527,11.3,26.3,0.429,12.0,15.0,0.8,6.0,21.8,27.8,27.8,8.3,4.5,1.5,3.0,20.3,21.0,96.8,15.0,1,1,1,1,11,6,16,13,35,73,34,90,104,62,117,107,130,1,33,102,138,52,147,5,8,19,1
2024-25,1610612760,OKC,Oklahoma City Thunder,0042400224,2025-05-11T00:00:00,OKC @ DEN,W,48.0,23.3,65.3,0.356,7.5,30.8,0.244,15.0,19.5,0.769,11.3,30.0,41.3,15.0,10.5,6.8,1.5,2.3,19.5,17.3,69.0,3.8,1,1,1,1,11,153,50,158,110,30,144,50,49,87,17,8,4,107,76,45,138,27,142,34,147,60,1
2024-25,1610612739,CLE,Cleveland Cavaliers,0042400204,2025-05-11T00:00:00,CLE @ IND,L,48.0,22.5,52.5,0.429,10.5,26.3,0.4,26.3,30.0,0.875,7.5,23.3,30.8,15.0,16.5,6.0,3.0,1.5,21.0,20.3,81.8,-15.0,1,82,82,82,11,157,162,112,51,73,50,1,2,23,88,73,85,107,157,64,83,13,156,8,76,144,1
2024-25,1610612738,BOS,Boston Celtics,0042400213,2025-05-10T00:00:00,BOS @ NYK,W,48.0,30.0,62.3,0.482,15.0,30.0,0.5,11.3,12.8,0.882,9.0,22.5,31.5,17.3,9.0,4.5,6.0,1.5,19.5,12.0,86.3,16.5,1,1,1,1,11,58,95,50,5,35,6,99,124,17,52,89,74,69,52,102,15,13,142,137,53,15,1
2024-25,1610612750,MIN,Minnesota Timberwolves,0042400233,2025-05-10T00:00:00,MIN @ GSW,W,48.0,27.0,61.5,0.439,9.8,25.5,0.382,12.8,15.8,0.81,9.8,23.3,33.0,21.0,15.8,3.0,5.3,5.3,17.3,18.0,76.5,3.8,1,1,1,1,11,106,104,95,64,81,63,82,92,59,34,73,50,21,150,145,26,121,114,27,109,60,1
2024-25,1610612744,GSW,Golden State Warriors,0042400233,2025-05-10T00:00:00,GSW vs. MIN,L,48.0,26.3,60.8,0.432,7.5,17.3,0.435,12.8,15.8,0.81,9.0,18.0,27.0,15.8,11.3,4.5,5.3,5.3,18.0,17.3,72.8,-3.8,1,82,82,82,11,117,119,109,110,157,27,82,92,59,52,153,136,98,100,102,26,121,130,34,128,101,1
2024-25,1610612752,NYK,New York Knicks,0042400213,2025-05-10T00:00:00,NYK vs. BOS,L,48.0,24.0,60.0,0.4,3.8,18.8,0.2,18.0,26.3,0.686,12.8,19.5,32.3,12.0,8.3,2.3,1.5,6.0,12.0,19.5,69.8,-16.5,1,82,82,82,11,149,126,140,158,151,155,32,13,134,12,138,58,147,33,155,138,139,16,17,141,146,1
2024-25,1610612743,DEN,Denver Nuggets,0042400223,2025-05-09T00:00:00,DEN vs. OKC,W,53.0,26.5,57.7,0.459,10.9,27.2,0.4,12.9,16.3,0.792,3.4,29.9,33.3,17.0,10.9,6.1,4.8,4.1,14.3,14.3,76.8,6.1,1,1,1,1,1,116,153,78,50,64,50,81,91,73,159,11,48,83,99,62,43,100,62,100,108,48,1
2024-25,1610612739,CLE,Cleveland Cavaliers,0042400203,2025-05-09T00:00:00,CLE @ IND,W,48.0,31.5,75.0,0.42,10.5,35.3,0.298,21.0,27.8,0.757,13.5,28.5,42.0,18.0,10.5,3.8,5.3,6.0,19.5,21.8,94.5,16.5,1,1,1,1,11,43,3,121,51,8,117,12,7,97,6,15,2,55,76,130,26,139,142,3,12,15,1
2024-25,1610612754,IND,Indiana Pacers,0042400203,2025-05-09T00:00:00,IND vs. CLE,L,48.0,26.3,60.0,0.438,6.8,22.5,0.3,18.8,25.5,0.735,3.0,24.8,27.8,19.5,9.8,4.5,6.0,5.3,21.8,19.5,78.0,-16.5,1,82,82,82,11,117,126,96,126,116,115,28,16,105,160,44,130,34,62,102,15,121,159,17,98,146,1
2024-25,1610612760,OKC,Oklahoma City Thunder,0042400223,2025-05-09T00:00:00,OKC @ DEN,L,53.0,27.2,70.6,0.385,6.1,23.8,0.257,10.2,14.9,0.682,12.2,24.5,36.7,16.3,7.5,4.8,4.1,4.8,14.3,14.3,70.6,-6.1,1,82,82,82,1,105,13,149,139,108,138,123,114,136,13,61,26,94,19,99,62,120,62,100,134,115,1
2024-25,1610612750,MIN,Minnesota Timberwolves,0042400232,2025-05-08T00:00:00,MIN vs. GSW,W,48.0,33.0,65.3,0.506,12.0,27.8,0.432,9.8,15.0,0.65,8.3,21.0,29.3,24.8,9.8,7.5,3.8,1.5,16.5,12.0,87.8,18.0,1,1,1,1,11,23,50,31,24,55,30,124,104,148,70,119,106,5,62,29,64,13,96,137,40,14,1
2024-25,1610612744,GSW,Golden State Warriors,0042400232,2025-05-08T00:00:00,GSW @ MIN,L,48.0,25.5,57.0,0.447,6.8,24.0,0.281,12.0,18.8,0.64,7.5,24.0,31.5,17.3,15.0,6.0,1.5,3.8,12.0,16.5,69.8,-18.0,1,82,82,82,11,124,154,89,126,96,129,90,62,151,88,63,74,69,147,64,138,82,16,51,141,149,1
2024-25,1610612743,DEN,Denver Nuggets,0042400222,2025-05-07T00:00:00,DEN @ OKC,L,48.0,24.8,65.3,0.379,11.3,27.8,0.405,18.8,24.0,0.781,9.8,18.8,28.5,13.5,15.8,3.0,4.5,6.0,21.8,18.0,79.5,-32.3,1,82,82,82,11,141,50,151,35,55,46,28,28,82,34,147,113,125,150,145,44,139,159,27,90,160,1
2024-25,1610612760,OKC,Oklahoma City Thunder,0042400222,2025-05-07T00:00:00,OKC vs. DEN,W,48.0,37.5,66.8,0.562,12.0,27.0,0.444,24.8,27.0,0.917,6.0,27.0,33.0,23.3,6.8,9.0,6.0,4.5,18.0,21.8,111.8,32.3,1,1,1,1,11,2,37,5,24,66,23,3,10,8,117,23,50,8,14,13,15,102,130,3,1,3,1
2024-25,1610612738,BOS,Boston Celtics,0042400212,2025-05-07T00:00:00,BOS vs. NYK,L,48.0,25.5,70.5,0.362,7.5,30.0,0.25,9.0,11.3,0.8,12.0,26.3,38.3,12.8,12.8,6.8,3.8,3.8,12.8,12.0,67.5,-0.8,1,82,82,82,11,124,14,154,110,35,140,134,137,62,14,31,14,137,129,45,64,82,28,137,149,83,1
2024-25,1610612752,NYK,New York Knicks,0042400212,2025-05-07T00:00:00,NYK @ BOS,W,48.0,27.8,64.5,0.43,6.8,23.3,0.29,6.0,7.5,0.8,7.5,27.0,34.5,14.3,12.0,8.3,3.8,3.8,12.0,12.8,68.3,0.8,1,1,1,1,11,94,58,111,126,109,122,156,157,62,88,23,35,115,114,19,64,82,16,126,148,77,1
2024-25,1610612739,CLE,Cleveland Cavaliers,0042400202,2025-05-06T00:00:00,CLE vs. IND,L,48.0,29.3,67.5,0.433,8.3,29.3,0.282,22.5,26.3,0.857,10.5,21.8,32.3,18.0,9.8,8.3,3.8,6.8,15.8,19.5,89.3,-0.8,1,82,82,82,11,66,26,103,91,44,126,8,13,30,29,107,58,55,62,19,64,149,83,17,33,83,1
