season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away
2019-20,1610612760,OKC,Oklahoma City Thunder,21900725,2020-01-31,OKC @ PHX,W,48.0,19.0,17.0,12.0,54.0,21.0,10.0,11.0,36.0,0,0,0,0,139,665,420,1093,474,1565,577,763,209,1,2019,2020,False,PHX,OKC
2019-20,1610612763,MEM,Memphis Grizzlies,21900723,2020-01-31,MEM @ NOP,L,48.0,24.0,15.0,15.0,66.0,16.0,20.0,13.0,68.0,0,0,0,0,139,232,653,716,58,919,1872,1027,2062,1,2019,2020,False,NOP,MEM
2019-20,1610612761,TOR,Toronto Raptors,21900720,2020-01-31,TOR @ DET,W,48.0,15.0,8.0,17.0,66.0,16.0,12.0,3.0,28.0,0,0,0,0,139,1201,1674,517,58,919,868,38,30,1,2019,2020,False,DET,TOR
2019-20,1610612749,MIL,Milwaukee Bucks,21900724,2020-01-31,MIL vs. DEN,L,48.0,6.0,8.0,20.0,56.0,13.0,12.0,13.0,36.0,0,0,0,0,139,2038,1674,276,366,520,868,1027,209,1,2019,2020,True,MIL,DEN
2019-20,1610612741,CHI,Chicago Bulls,21900721,2020-01-31,CHI @ BKN,L,48.0,20.0,15.0,16.0,50.0,21.0,4.0,23.0,62.0,0,0,0,0,139,555,653,616,767,1565,62,1931,1926,1,2019,2020,False,BKN,CHI
2019-20,1610612742,DAL,Dallas Mavericks,21900722,2020-01-31,DAL @ HOU,L,48.0,10.0,20.0,8.0,50.0,14.0,16.0,18.0,48.0,0,0,0,0,139,1807,188,1614,767,642,1467,1603,999,1,2019,2020,False,HOU,DAL
2019-20,1610612740,NOP,New Orleans Pelicans,21900723,2020-01-31,NOP vs. MEM,W,48.0,16.0,20.0,13.0,68.0,24.0,15.0,15.0,66.0,0,0,0,0,139,1067,188,958,42,1831,1318,1283,2020,1,2019,2020,True,NOP,MEM
2019-20,1610612747,LAL,Los Angeles Lakers,21900726,2020-01-31,LAL vs. POR,L,48.0,8.0,27.0,42.0,60.0,17.0,15.0,24.0,60.0,0,0,0,0,139,1962,20,1,194,1053,1318,1975,1843,1,2019,2020,True,LAL,POR
2019-20,1610612745,HOU,Houston Rockets,21900722,2020-01-31,HOU vs. DAL,W,48.0,14.0,16.0,18.0,48.0,10.0,20.0,8.0,50.0,0,0,0,0,139,1330,540,403,938,231,1872,372,1182,1,2019,2020,True,HOU,DAL
2019-20,1610612751,BKN,Brooklyn Nets,21900721,2020-01-31,BKN vs. CHI,W,48.0,21.0,4.0,23.0,62.0,20.0,15.0,16.0,50.0,0,0,0,0,139,452,2000,145,136,1455,1318,1404,1182,1,2019,2020,True,BKN,CHI
2019-20,1610612756,PHX,Phoenix Suns,21900725,2020-01-31,PHX vs. OKC,L,48.0,21.0,10.0,11.0,36.0,19.0,17.0,12.0,54.0,0,0,0,0,139,452,1391,1224,1813,1347,1580,896,1505,1,2019,2020,True,PHX,OKC
2019-20,1610612765,DET,Detroit Pistons,21900720,2020-01-31,DET vs. TOR,L,48.0,16.0,12.0,3.0,28.0,15.0,8.0,17.0,66.0,0,0,0,0,139,1067,1103,2057,2068,790,310,1504,2020,1,2019,2020,True,DET,TOR
2019-20,1610612743,DEN,Denver Nuggets,21900724,2020-01-31,DEN @ MIL,W,48.0,13.0,12.0,13.0,36.0,6.0,8.0,20.0,56.0,0,0,0,0,139,1478,1103,958,1813,41,310,1778,1646,1,2019,2020,False,MIL,DEN
2019-20,1610612757,POR,Portland Trail Blazers,21900726,2020-01-31,POR @ LAL,W,48.0,17.0,15.0,24.0,60.0,8.0,27.0,42.0,60.0,0,0,0,0,139,917,653,118,194,112,2095,2118,1843,1,2019,2020,False,LAL,POR
2019-20,1610612739,CLE,Cleveland Cavaliers,21900714,2020-01-30,CLE vs. TOR,L,48.0,15.0,19.0,9.0,46.0,25.0,7.0,12.0,50.0,0,0,0,0,139,1201,248,1494,1121,1888,229,896,1182,1,2019,2020,True,CLE,TOR
2019-20,1610612758,SAC,Sacramento Kings,21900719,2020-01-30,SAC @ LAC,W,48.0,23.0,3.0,24.0,36.0,9.0,19.0,7.0,42.0,0,0,0,0,139,289,2058,118,1813,158,1797,273,530,1,2019,2020,False,LAC,SAC
2019-20,1610612764,WAS,Washington Wizards,21900715,2020-01-30,WAS vs. CHA,W,48.0,11.0,24.0,9.0,42.0,20.0,16.0,18.0,66.0,0,0,0,0,139,1698,48,1494,1445,1455,1467,1603,2020,1,2019,2020,True,WAS,CHA
2019-20,1610612761,TOR,Toronto Raptors,21900714,2020-01-30,TOR @ CLE,W,48.0,25.0,7.0,12.0,50.0,15.0,19.0,9.0,46.0,0,0,0,0,139,193,1810,1093,767,790,1797,506,818,1,2019,2020,False,CLE,TOR
2019-20,1610612766,CHA,Charlotte Hornets,21900715,2020-01-30,CHA @ WAS,L,48.0,20.0,16.0,18.0,66.0,11.0,24.0,9.0,42.0,0,0,0,0,139,555,540,403,58,313,2057,506,530,1,2019,2020,False,WAS,CHA
2019-20,1610612738,BOS,Boston Celtics,21900717,2020-01-30,BOS vs. GSW,W,48.0,18.0,18.0,10.0,42.0,24.0,2.0,26.0,30.0,0,0,0,0,139,773,323,1357,1445,1831,4,2031,52,1,2019,2020,True,BOS,GSW
2019-20,1610612744,GSW,Golden State Warriors,21900717,2020-01-30,GSW @ BOS,L,48.0,24.0,2.0,26.0,30.0,18.0,18.0,10.0,42.0,0,0,0,0,139,232,2086,71,2039,1203,1700,626,530,1,2019,2020,False,BOS,GSW
2019-20,1610612762,UTA,Utah Jazz,21900718,2020-01-30,UTA @ DEN,L,48.0,11.0,7.0,8.0,36.0,21.0,15.0,14.0,40.0,0,0,0,0,139,1698,1810,1614,1813,1565,1318,1162,414,1,2019,2020,False,DEN,UTA
2019-20,1610612755,PHI,Philadelphia 76ers,21900716,2020-01-30,PHI @ ATL,L,48.0,21.0,12.0,20.0,54.0,7.0,14.0,4.0,52.0,0,0,0,0,139,452,1103,276,474,82,1177,63,1353,1,2019,2020,False,ATL,PHI
2019-20,1610612737,ATL,Atlanta Hawks,21900716,2020-01-30,ATL vs. PHI,W,48.0,7.0,14.0,4.0,52.0,21.0,12.0,20.0,54.0,0,0,0,0,139,2008,802,1991,615,1565,868,1778,1505,1,2019,2020,True,ATL,PHI
2019-20,1610612743,DEN,Denver Nuggets,21900718,2020-01-30,DEN vs. UTA,W,48.0,21.0,15.0,14.0,40.0,11.0,7.0,8.0,36.0,0,0,0,0,139,452,653,837,1590,313,229,372,209,1,2019,2020,True,DEN,UTA
2019-20,1610612746,LAC,LA Clippers,21900719,2020-01-30,LAC vs. SAC,L,48.0,9.0,19.0,7.0,42.0,23.0,3.0,24.0,36.0,0,0,0,0,139,1889,248,1748,1445,1762,34,1975,209,1,2019,2020,True,LAC,SAC
2019-20,1610612751,BKN,Brooklyn Nets,21900709,2020-01-29,BKN vs. DET,W,48.0,15.0,9.0,20.0,50.0,13.0,10.0,14.0,54.0,0,0,0,0,139,1201,1543,276,767,520,577,1162,1505,1,2019,2020,True,BKN,DET
2019-20,1610612759,SAS,San Antonio Spurs,21900711,2020-01-29,SAS vs. UTA,W,48.0,10.0,12.0,17.0,42.0,3.0,14.0,15.0,40.0,0,0,0,0,139,1807,1103,517,1445,7,1177,1283,414,1,2019,2020,True,SAS,UTA
2019-20,1610612760,OKC,Oklahoma City Thunder,21900713,2020-01-29,OKC @ SAC,W,48.0,22.0,18.0,11.0,40.0,10.0,13.0,22.0,56.0,0,0,0,0,139,358,323,1224,1590,231,1017,1884,1646,1,2019,2020,False,SAC,OKC
2019-20,1610612741,CHI,Chicago Bulls,21900708,2020-01-29,CHI @ IND,L,53.0,21.0,4.0,20.0,76.0,26.0,15.0,11.0,66.0,0,0,0,0,13,452,2000,276,5,1927,1318,763,2020,1,2019,2020,False,IND,CHI
2019-20,1610612757,POR,Portland Trail Blazers,21900712,2020-01-29,POR vs. HOU,W,48.0,6.0,13.0,15.0,50.0,23.0,12.0,16.0,42.0,0,0,0,0,139,2038,943,716,767,1762,868,1404,530,1,2019,2020,True,POR,HOU
2019-20,1610612754,IND,Indiana Pacers,21900708,2020-01-29,IND vs. CHI,W,53.0,26.0,15.0,11.0,66.0,21.0,4.0,20.0,76.0,0,0,0,0,13,143,653,1224,58,1565,62,1778,2110,1,2019,2020,True,IND,CHI
