group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
Players,1630197,Aleksej Pokusevski,Aleksej,1610612760,OKC,19.0,7,5,2,0.714,2.7,0.455,0.545,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.333,0.667,0.333,0.667,3,11,0.273,299,237,79,54,231,256,144,315,113,33,150,154,225,305,254,245,226,19,279,63,213,172,318
Players,1629718,Charlie Brown Jr.,Charlie,1610612760,OKC,24.0,1,1,0,1.0,5.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,406,351,1,1,8,1,320,315,113,245,150,295,225,305,254,245,235,85,325,251,355,356,355
Players,1629647,Darius Bazley,Darius,1610612760,OKC,21.0,25,11,14,0.44,3.2,0.636,0.364,0.667,0.0,0.0,0.0,0.333,0.111,0.667,0.833,0.167,0.0,0.0,0.833,0.167,6,22,0.273,87,114,383,255,149,176,221,75,113,245,150,93,173,65,75,240,235,85,120,230,149,106,318
Players,203121,Darius Miller,Darius,1610612760,OKC,31.0,1,1,0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,406,351,1,1,431,360,320,315,113,245,150,295,225,305,254,245,235,85,325,251,355,401,355
Players,1629676,Isaiah Roby,Isaiah,1610612760,OKC,23.0,15,6,9,0.4,1.7,0.25,0.75,0.25,0.0,0.0,0.0,0.75,0.0,0.25,1.0,0.0,0.0,0.0,1.0,0.0,1,4,0.25,193,214,289,288,348,330,62,257,113,245,150,16,225,231,1,245,235,85,1,251,284,269,324
Players,1629658,Jaylen Hoard,Jaylen,1610612760,OKC,22.0,4,1,3,0.25,1.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,344,351,109,373,372,1,320,315,113,245,150,295,225,305,254,245,235,85,325,251,355,356,355
Players,1630221,Josh Hall,Josh,1610612760,OKC,20.0,1,1,0,1.0,5.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1.0,406,351,1,1,8,1,320,1,113,245,150,295,225,1,254,1,235,85,325,1,284,356,1
Players,202689,Kemba Walker,Kemba,1610612760,OKC,31.0,23,9,14,0.391,3.1,0.355,0.645,0.154,0.0,0.577,0.038,0.269,0.077,0.154,0.0,1.0,0.6,0.4,0.429,0.571,7,31,0.226,104,152,383,306,164,298,103,293,113,70,144,146,203,276,254,1,203,39,251,99,130,67,340
Players,1629026,Kenrich Williams,Kenrich,1610612760,OKC,26.0,17,9,8,0.529,2.8,0.857,0.143,1.0,0.0,0.0,0.0,0.0,0.25,1.0,0.25,0.75,0.0,0.0,0.25,0.75,4,7,0.571,175,152,264,165,197,97,301,1,113,245,150,295,63,1,213,93,235,85,307,44,189,217,86
Players,1629652,Luguentz Dort,Luguentz,1610612760,OKC,22.0,24,13,11,0.542,3.7,0.37,0.63,0.293,0.0,0.439,0.146,0.268,0.317,0.293,0.5,0.5,1.0,0.0,0.75,0.25,12,27,0.444,95,77,332,156,74,294,107,247,113,110,56,147,43,220,125,157,1,85,133,212,75,81,191
