close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
201143,Al Horford,1610612738,BOS,C,31.0,18,18,1.0,132,265,0.498,0.469,0.029
203109,Jae Crowder,1610612738,BOS,F,26.0,18,18,1.0,86,194,0.443,0.474,-0.031
202340,Avery Bradley,1610612738,BOS,G,26.0,18,18,1.0,85,172,0.494,0.463,0.031
203935,Marcus Smart,1610612738,BOS,G,23.0,18,18,1.0,78,167,0.467,0.457,0.01
203482,Kelly Olynyk,1610612738,BOS,C-F,26.0,18,18,1.0,80,156,0.513,0.473,0.04
202738,Isaiah Thomas,1610612738,BOS,G,28.0,15,15,1.0,63,150,0.42,0.454,-0.034
1626179,Terry Rozier,1610612738,BOS,G,23.0,17,17,1.0,43,94,0.457,0.433,0.024
101161,Amir Johnson,1610612738,BOS,F,30.0,14,14,1.0,38,76,0.5,0.483,0.017
101123,Gerald Green,1610612738,BOS,F,31.0,12,12,1.0,29,69,0.42,0.456,-0.035
1627759,Jaylen Brown,1610612738,BOS,F,20.0,15,15,1.0,30,67,0.448,0.465,-0.018
201973,Jonas Jerebko,1610612738,BOS,F,30.0,11,11,1.0,28,47,0.596,0.46,0.136
203092,Tyler Zeller,1610612738,BOS,C,27.0,9,9,1.0,15,37,0.405,0.462,-0.057
203923,James Young,1610612738,BOS,G-F,21.0,6,6,1.0,5,12,0.417,0.448,-0.031
1626175,Jordan Mickey,1610612738,BOS,F,22.0,2,2,1.0,2,3,0.667,0.447,0.22
