close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203497,Rudy Gobert,1610612762,UTA,C,29.0,11,11,0.458,47,110,0.427,0.402,0.025
1626220,Royce O'Neale,1610612762,UTA,F,28.0,11,11,0.419,27,78,0.346,0.39,-0.044
202711,Bojan Bogdanović,1610612762,UTA,F,32.0,11,11,0.462,25,54,0.463,0.405,0.058
1628378,Donovan Mitchell,1610612762,UTA,G,24.0,10,10,0.545,19,48,0.396,0.409,-0.013
203903,Jordan Clarkson,1610612762,UTA,G,29.0,11,11,0.443,17,39,0.436,0.404,0.032
204060,Joe Ingles,1610612762,UTA,F-G,33.0,11,10,0.5,21,38,0.553,0.413,0.14
202324,Derrick Favors,1610612762,UTA,F,29.0,11,10,0.292,15,31,0.484,0.402,0.081
1627777,Georges Niang,1610612762,UTA,F,28.0,11,10,0.558,10,24,0.417,0.4,0.017
201144,Mike Conley,1610612762,UTA,G,33.0,6,6,0.291,8,23,0.348,0.361,-0.014
1629671,Miye Oni,1610612762,UTA,G-F,23.0,7,5,0.52,4,13,0.308,0.424,-0.116
1630235,Trent Forrest,1610612762,UTA,G,23.0,2,1,0.5,1,3,0.333,0.317,0.016
1629714,Jarrell Brantley,1610612762,UTA,F,25.0,1,1,0.5,0,1,0.0,0.397,-0.397
1629752,Juwan Morgan,1610612762,UTA,F,24.0,2,1,0.333,0,1,0.0,0.406,-0.406
