season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2019-20,203526,Raul Neto,Raul,1610612755,PHI,Philadelphia 76ers,21901315,2020-08-14T00:00:00,PHI @ HOU,W,46.8,10.0,20.0,0.5,2.5,7.5,0.333,12.5,17.5,0.714,0.0,7.5,7.5,12.5,0.0,0.0,0.0,0.0,0.0,10.0,35.0,50.0,62.8,0,0,57.5,1,1,11211,1,11516,5897,6547,7108,8097,8419,7485,741,540,8132,11304,8222,11218,1112,14568,10567,7040,7528,18208,1295,2566,682,2921,1909,101,3474,1,18:44,2019,2020
2019-20,203954,Joel Embiid,Joel,1610612755,PHI,Philadelphia 76ers,21901315,2020-08-14T00:00:00,PHI @ HOU,W,46.6,12.2,24.5,0.5,0.0,0.0,0.0,4.1,6.1,0.667,4.1,8.2,12.2,2.0,10.2,2.0,2.0,8.2,10.2,4.1,28.6,18.4,48.4,0,0,51.0,1,1,11211,1,12063,3404,3305,7108,12218,17645,12218,6844,5989,8310,3806,7161,5363,14372,456,6395,4028,142,1511,8617,5060,4643,7709,1909,101,5715,1,22:51,2019,2020
2019-20,1626196,Josh Richardson,Josh,1610612755,PHI,Philadelphia 76ers,21901315,2020-08-14T00:00:00,PHI @ HOU,W,47.6,4.1,8.2,0.5,2.0,4.1,0.5,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,4.1,0.0,10.2,0.0,15.7,0,0,16.3,1,1,11211,1,9507,16194,19150,7108,9227,14000,3230,12027,12814,12027,11304,18279,19454,14372,14568,10567,7040,3945,9978,16138,17133,10392,20450,1909,101,20358,1,23:18,2019,2020
2019-20,203118,Mike Scott,Mike,1610612755,PHI,Philadelphia 76ers,21901315,2020-08-14T00:00:00,PHI @ HOU,W,43.2,6.5,8.7,0.75,2.2,4.3,0.5,6.5,8.7,0.75,2.2,13.0,15.2,6.5,0.0,0.0,0.0,0.0,0.0,6.5,21.7,80.4,49.8,0,0,45.7,1,1,11211,1,19752,12005,18739,1693,8911,13525,3230,3733,3404,7163,7483,2411,3243,5659,14568,10567,7040,7528,18208,4241,9225,177,7098,1909,101,8076,1,19:52,2019,2020
2019-20,202692,Alec Burks,Alec,1610612755,PHI,Philadelphia 76ers,21901315,2020-08-14T00:00:00,PHI @ HOU,W,46.1,12.5,22.9,0.545,8.3,12.5,0.667,0.0,0.0,0.0,4.2,6.3,10.4,10.4,0.0,4.2,0.0,2.1,0.0,2.1,33.3,77.1,74.0,0,0,70.8,1,1,11211,1,13453,3008,4345,6388,655,2546,1664,12027,12814,12027,3647,10362,7203,2117,14568,1945,7040,3847,18208,13588,2992,217,1189,1909,101,1101,1,22:09,2019,2020
2019-20,203124,Kyle O'Quinn,Kyle,1610612755,PHI,Philadelphia 76ers,21901315,2020-08-14T00:00:00,PHI @ HOU,W,43.7,7.9,13.2,0.6,0.0,5.3,0.0,0.0,0.0,0.0,2.6,13.2,15.8,13.2,2.6,0.0,2.6,0.0,2.6,2.6,15.8,60.5,59.7,0,0,50.0,1,1,11211,1,19021,9377,14458,4415,12218,12045,12218,12027,12814,12027,6407,2361,2932,944,9360,10567,2982,7528,14262,12238,13471,423,3659,1909,101,5906,1,16:36,2019,2020
2019-20,1629003,Shake Milton,Shake,1610612755,PHI,Philadelphia 76ers,21901315,2020-08-14T00:00:00,PHI @ HOU,W,45.6,9.5,16.7,0.571,7.1,14.3,0.5,0.0,0.0,0.0,0.0,4.8,4.8,2.4,4.8,0.0,0.0,2.4,7.1,0.0,26.2,-11.9,30.7,0,0,40.5,1,1,11211,1,14797,6672,10098,5401,1156,1511,3230,12027,12814,12027,11304,13283,15725,13602,4078,10567,7040,3270,3749,16138,6372,15161,15813,1909,101,10613,1,19:10,2019,2020
2019-20,1629621,Marial Shayok,Marial,1610612755,PHI,Philadelphia 76ers,21901315,2020-08-14T00:00:00,PHI @ HOU,W,44.1,5.6,22.2,0.25,5.6,16.7,0.333,11.1,11.1,1.0,5.6,5.6,11.1,0.0,5.6,0.0,0.0,5.6,5.6,11.1,27.8,22.2,35.6,0,0,44.4,1,1,11211,1,18357,13736,4758,17337,2385,750,7485,1090,2000,1,2355,11704,6325,16549,2971,10567,7040,463,6377,902,5536,3719,13669,1909,101,8600,1,7:56,2019,2020
2019-20,1627788,Furkan Korkmaz,Furkan,1610612755,PHI,Philadelphia 76ers,21901315,2020-08-14T00:00:00,PHI @ HOU,W,45.2,10.8,18.9,0.571,5.4,13.5,0.4,5.4,5.4,1.0,0.0,13.5,13.5,2.7,5.4,0.0,0.0,0.0,2.7,2.7,32.4,73.0,47.3,0,0,54.1,1,1,11211,1,15839,4950,7828,5401,2588,1976,6455,4971,6876,1,11304,2178,4317,12815,3200,10567,7040,7528,14010,12028,3486,256,8154,1909,101,4593,1,16:44,2019,2020
2019-20,202699,Tobias Harris,Tobias,1610612755,PHI,Philadelphia 76ers,21901315,2020-08-14T00:00:00,PHI @ HOU,W,47.9,12.0,20.0,0.6,4.0,6.0,0.667,8.0,8.0,1.0,0.0,14.0,14.0,8.0,0.0,2.0,0.0,0.0,0.0,6.0,36.0,4.0,70.8,0,0,66.0,1,1,11211,1,8406,3603,6547,4415,4585,10891,1664,2515,4004,1,11304,1950,4011,3929,14568,6508,7040,7528,18208,5014,2308,9284,1562,1909,101,1722,1,23:58,2019,2020
