group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
,203952,Andrew Wiggins,,1610612750,MIN,23.0,41,21,20,0.512,171.0,0.19,0.22,0.217,0.192,0.205,0.16,0.187,0.163,0.165,0.164,0.091,0.114,0.077,0.2,0.083,0.151,0.141,0.201,17,33,415,195,12,126,109,106,149,148,173,153,180,225,231,232,227,233,135,258,164,219,132
,201565,Derrick Rose,,1610612750,MIN,29.0,3,1,2,0.333,6.0,0.167,0.0,0.125,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.125,360,354,75,342,359,168,333,253,221,294,13,13,283,346,367,288,1,245,228,1,1,8,251
,203476,Gorgui Dieng,,1610612750,MIN,28.0,6,3,3,0.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.444,0.5,0.0,0.0,0.0,0.0,0.143,0.0,0.0,317,305,114,198,327,394,333,379,221,294,305,312,283,9,14,15,1,245,228,1,146,332,354
,2037,Jamal Crawford,,1610612750,MIN,38.0,28,15,13,0.536,42.0,0.188,0.333,0.23,0.444,0.346,0.083,0.068,0.0,0.125,0.103,0.067,0.308,0.0,0.2,0.0,0.207,0.074,0.257,113,95,305,175,214,130,35,86,33,47,256,284,283,282,321,260,382,245,135,1,246,295,73
,201952,Jeff Teague,,1610612750,MIN,30.0,35,21,14,0.6,147.0,0.15,0.119,0.154,0.12,0.2,0.173,0.156,0.053,0.079,0.071,0.538,0.152,0.214,0.125,0.364,0.2,0.167,0.135,55,33,319,104,29,205,249,203,192,151,158,184,276,326,346,10,260,133,190,389,230,183,238
,202710,Jimmy Butler III,,1610612750,MIN,28.0,31,16,15,0.516,144.0,0.414,0.366,0.413,0.261,0.333,0.559,0.521,0.344,0.193,0.235,0.204,0.387,0.462,0.071,0.455,0.188,0.506,0.415,87,84,345,188,37,10,29,16,96,53,10,12,72,179,122,131,411,26,220,407,220,7,16
,1626157,Karl-Anthony Towns,,1610612750,MIN,22.0,41,22,19,0.537,166.0,0.144,0.172,0.175,0.259,0.228,0.058,0.06,0.205,0.304,0.274,0.161,0.116,0.077,0.35,0.167,0.236,0.073,0.146,17,25,402,173,15,217,166,164,98,129,279,292,137,64,83,175,229,233,84,298,301,299,219
,1627875,Marcus Georges-Hunt,,1610612750,MIN,24.0,3,2,1,0.667,7.0,0.25,0.0,0.143,0.0,0.0,0.8,0.75,0.5,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.25,0.8,0.267,360,329,27,57,356,61,333,223,221,294,4,6,24,346,260,288,1,245,228,1,317,4,65
,202357,Nemanja Bjelica,,1610612750,MIN,30.0,12,6,6,0.5,26.0,0.169,0.19,0.174,0.667,0.2,0.0,0.074,0.1,0.188,0.154,0.0,0.3,0.0,0.25,0.0,0.333,0.235,0.154,260,250,183,198,257,165,142,167,8,151,305,274,234,180,246,288,378,245,115,1,389,116,198
,201959,Taj Gibson,,1610612750,MIN,33.0,40,22,18,0.55,150.0,0.078,0.115,0.075,0.0,0.0,0.182,0.198,0.3,0.272,0.28,0.082,0.029,0.231,0.235,0.0,0.218,0.179,0.124,30,25,386,161,26,344,255,340,221,294,149,141,96,85,80,243,168,126,124,1,266,175,255
,1626145,Tyus Jones,,1610612750,MIN,22.0,11,5,6,0.455,27.0,0.123,0.154,0.077,0.5,0.125,0.0,0.0,0.2,0.077,0.111,0.167,0.417,0.0,0.0,0.0,0.133,0.067,0.109,264,268,183,264,256,262,197,334,16,216,305,312,138,328,309,159,419,245,228,1,135,304,285
