team_id,team_name,team,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1610612764,Washington Wizards,WAS,13,13,1.0,40.08,83.23,0.482,0.532,0.684,31.69,56.92,0.557,0.316,8.38,26.31,0.319
1610612744,Golden State Warriors,GSW,17,17,1.0,42.94,83.18,0.516,0.593,0.608,30.24,50.59,0.598,0.392,12.71,32.59,0.39
1610612759,San Antonio Spurs,SAS,16,16,1.0,40.0,82.63,0.484,0.536,0.708,31.44,58.5,0.537,0.292,8.56,24.13,0.355
1610612760,Oklahoma City Thunder,OKC,5,5,1.0,38.6,82.4,0.468,0.519,0.68,30.2,56.0,0.539,0.32,8.4,26.4,0.318
1610612754,Indiana Pacers,IND,4,4,1.0,40.5,80.75,0.502,0.571,0.647,29.25,52.25,0.56,0.353,11.25,28.5,0.395
1610612739,Cleveland Cavaliers,CLE,18,18,1.0,40.94,79.28,0.516,0.606,0.577,26.72,45.72,0.584,0.423,14.22,33.56,0.424
1610612757,Portland Trail Blazers,POR,4,4,1.0,35.5,79.25,0.448,0.517,0.577,24.5,45.75,0.536,0.423,11.0,33.5,0.328
1610612738,Boston Celtics,BOS,18,18,1.0,38.39,78.89,0.487,0.567,0.569,25.67,44.89,0.572,0.431,12.72,34.0,0.374
1610612741,Chicago Bulls,CHI,6,6,1.0,36.33,78.83,0.461,0.505,0.702,29.33,55.33,0.53,0.298,7.0,23.5,0.298
1610612745,Houston Rockets,HOU,11,11,1.0,37.27,78.0,0.478,0.56,0.51,24.45,39.82,0.614,0.49,12.82,38.18,0.336
1610612737,Atlanta Hawks,ATL,6,6,1.0,37.5,77.0,0.487,0.541,0.649,29.17,50.0,0.583,0.351,8.33,27.0,0.309
1610612762,Utah Jazz,UTA,11,11,1.0,35.64,75.09,0.475,0.538,0.656,26.18,49.27,0.531,0.344,9.45,25.82,0.366
1610612761,Toronto Raptors,TOR,10,10,1.0,35.3,74.4,0.474,0.527,0.691,27.5,51.4,0.535,0.309,7.8,23.0,0.339
1610612746,LA Clippers,LAC,7,7,1.0,36.43,73.86,0.493,0.548,0.691,28.29,51.0,0.555,0.309,8.14,22.86,0.356
1610612749,Milwaukee Bucks,MIL,6,6,1.0,34.83,73.5,0.474,0.535,0.705,25.83,51.83,0.498,0.295,9.0,21.67,0.415
1610612763,Memphis Grizzlies,MEM,6,6,1.0,34.67,73.33,0.473,0.536,0.67,25.33,49.17,0.515,0.33,9.33,24.17,0.386
