TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1610612745,Houston Rockets,HOU,11,11,1.0,40.73,84.82,0.48,0.529,0.692,32.36,58.73,0.551,0.308,8.36,26.09,0.321
1610612739,Cleveland Cavaliers,CLE,18,18,1.0,40.22,83.33,0.483,0.55,0.633,29.0,52.72,0.55,0.367,11.22,30.61,0.367
1610612737,Atlanta Hawks,ATL,6,6,1.0,39.33,83.33,0.472,0.522,0.686,31.0,57.17,0.542,0.314,8.33,26.17,0.318
1610612744,Golden State Warriors,GSW,17,17,1.0,38.29,83.06,0.461,0.523,0.646,28.06,53.65,0.523,0.354,10.24,29.41,0.348
1610612757,Portland Trail Blazers,POR,4,4,1.0,42.25,82.5,0.512,0.588,0.624,29.75,51.5,0.578,0.376,12.5,31.0,0.403
1610612738,Boston Celtics,BOS,18,18,1.0,39.67,79.72,0.498,0.559,0.654,29.89,52.17,0.573,0.346,9.78,27.56,0.355
1610612754,Indiana Pacers,IND,4,4,1.0,40.0,79.0,0.506,0.592,0.579,26.5,45.75,0.579,0.421,13.5,33.25,0.406
1610612741,Chicago Bulls,CHI,6,6,1.0,38.5,78.83,0.488,0.569,0.531,25.83,41.83,0.618,0.469,12.67,37.0,0.342
1610612759,San Antonio Spurs,SAS,16,16,1.0,38.13,77.75,0.49,0.572,0.573,25.44,44.56,0.571,0.427,12.69,33.19,0.382
1610612764,Washington Wizards,WAS,13,13,1.0,38.31,76.92,0.498,0.57,0.614,27.23,47.23,0.577,0.386,11.08,29.69,0.373
1610612762,Utah Jazz,UTA,11,11,1.0,37.91,76.27,0.497,0.555,0.673,29.0,51.36,0.565,0.327,8.91,24.91,0.358
1610612760,Oklahoma City Thunder,OKC,5,5,1.0,38.2,75.8,0.504,0.567,0.559,28.6,42.4,0.675,0.441,9.6,33.4,0.287
1610612763,Memphis Grizzlies,MEM,6,6,1.0,37.17,74.67,0.498,0.564,0.679,27.33,50.67,0.539,0.321,9.83,24.0,0.41
1610612761,Toronto Raptors,TOR,10,10,1.0,36.7,74.3,0.494,0.571,0.649,25.2,48.2,0.523,0.351,11.5,26.1,0.441
1610612746,LA Clippers,LAC,7,7,1.0,36.14,73.29,0.493,0.559,0.659,26.43,48.29,0.547,0.341,9.71,25.0,0.389
1610612749,Milwaukee Bucks,MIL,6,6,1.0,32.33,68.83,0.47,0.531,0.656,23.83,45.17,0.528,0.344,8.5,23.67,0.359
