season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
42017,1610612750,MIN,Minnesota Timberwolves,Postup,Defensive,0.0,5,0.013,1.143,0.571,0.143,0.0,0.143,0.143,0.571,0.571,7,8,4,7,3,2017-18,2017,2018
42017,1610612760,OKC,Oklahoma City Thunder,Postup,Defensive,1.0,6,0.027,0.611,0.455,0.056,0.28,0.111,0.0,0.333,0.455,18,11,5,11,6,2017-18,2017,2018
42017,1610612757,POR,Portland Trail Blazers,Postup,Defensive,0.5,4,0.033,0.929,0.556,0.286,0.21,0.143,0.143,0.5,0.556,14,13,5,9,4,2017-18,2017,2018
42017,1610612764,WAS,Washington Wizards,Postup,Defensive,0.929,6,0.033,0.619,0.267,0.143,0.19,0.143,0.048,0.286,0.267,21,13,4,15,11,2017-18,2017,2018
42017,1610612759,SAS,San Antonio Spurs,Postup,Defensive,0.357,5,0.044,0.957,0.5,0.087,0.09,0.043,0.043,0.478,0.5,23,22,10,20,10,2017-18,2017,2018
42017,1610612748,MIA,Miami Heat,Postup,Defensive,0.786,5,0.069,0.825,0.409,0.275,0.22,0.225,0.05,0.45,0.409,40,33,9,22,13,2017-18,2017,2018
42017,1610612754,IND,Indiana Pacers,Postup,Defensive,0.857,7,0.075,0.774,0.41,0.113,0.17,0.113,0.019,0.396,0.41,53,41,16,39,23,2017-18,2017,2018
42017,1610612762,UTA,Utah Jazz,Postup,Defensive,0.143,11,0.045,1.019,0.52,0.037,0.06,0.037,0.019,0.5,0.52,54,55,26,50,24,2017-18,2017,2018
42017,1610612740,NOP,New Orleans Pelicans,Postup,Defensive,0.071,9,0.057,1.068,0.558,0.068,0.07,0.034,0.017,0.542,0.558,59,63,29,52,23,2017-18,2017,2018
42017,1610612755,PHI,Philadelphia 76ers,Postup,Defensive,0.214,10,0.063,1.0,0.569,0.118,0.13,0.132,0.015,0.515,0.569,68,68,29,51,22,2017-18,2017,2018
42017,1610612749,MIL,Milwaukee Bucks,Postup,Defensive,0.429,7,0.105,0.936,0.483,0.179,0.13,0.167,0.051,0.474,0.483,78,73,28,58,30,2017-18,2017,2018
42017,1610612761,TOR,Toronto Raptors,Postup,Defensive,0.0,10,0.066,1.157,0.576,0.114,0.06,0.057,0.029,0.571,0.576,70,81,34,59,25,2017-18,2017,2018
42017,1610612745,HOU,Houston Rockets,Postup,Defensive,0.643,17,0.07,0.888,0.457,0.16,0.13,0.128,0.032,0.448,0.457,125,111,42,92,50,2017-18,2017,2018
42017,1610612744,GSW,Golden State Warriors,Postup,Defensive,0.571,21,0.068,0.891,0.434,0.135,0.12,0.128,0.032,0.436,0.434,156,139,53,122,69,2017-18,2017,2018
42017,1610612739,CLE,Cleveland Cavaliers,Postup,Defensive,0.286,22,0.071,0.969,0.496,0.169,0.1,0.144,0.038,0.5,0.496,160,155,61,123,62,2017-18,2017,2018
42017,1610612738,BOS,Boston Celtics,Postup,Defensive,0.714,19,0.104,0.868,0.437,0.132,0.1,0.117,0.01,0.449,0.437,205,178,69,158,89,2017-18,2017,2018
