season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
42017,1610612744,GSW,Golden State Warriors,OffScreen,Offensive,0.357,21,0.107,0.979,0.403,0.05,0.058,0.05,0.004,0.407,0.491,241,236,87,216,129,2017-18,2017,2018
42017,1610612739,CLE,Cleveland Cavaliers,OffScreen,Offensive,0.929,22,0.053,1.175,0.422,0.075,0.025,0.075,0.008,0.45,0.569,120,141,46,109,63,2017-18,2017,2018
42017,1610612738,BOS,Boston Celtics,OffScreen,Offensive,0.786,19,0.064,1.102,0.451,0.063,0.055,0.047,0.0,0.461,0.562,128,141,51,113,62,2017-18,2017,2018
42017,1610612755,PHI,Philadelphia 76ers,OffScreen,Offensive,1.0,10,0.098,1.196,0.5,0.08,0.045,0.08,0.036,0.5,0.598,112,134,51,102,51,2017-18,2017,2018
42017,1610612761,TOR,Toronto Raptors,OffScreen,Offensive,0.571,10,0.065,1.029,0.441,0.101,0.072,0.101,0.029,0.449,0.525,69,71,26,59,33,2017-18,2017,2018
42017,1610612740,NOP,New Orleans Pelicans,OffScreen,Offensive,0.214,9,0.062,0.919,0.375,0.081,0.048,0.081,0.032,0.371,0.446,62,57,21,56,35,2017-18,2017,2018
42017,1610612745,HOU,Houston Rockets,OffScreen,Offensive,0.286,17,0.033,0.932,0.321,0.068,0.034,0.068,0.0,0.356,0.453,59,55,17,53,36,2017-18,2017,2018
42017,1610612754,IND,Indiana Pacers,OffScreen,Offensive,0.143,7,0.055,0.872,0.333,0.103,0.128,0.103,0.0,0.359,0.45,39,34,10,30,20,2017-18,2017,2018
42017,1610612757,POR,Portland Trail Blazers,OffScreen,Offensive,0.857,4,0.064,1.103,0.462,0.103,0.034,0.103,0.034,0.483,0.519,29,32,12,26,14,2017-18,2017,2018
42017,1610612762,UTA,Utah Jazz,OffScreen,Offensive,0.643,11,0.024,1.034,0.444,0.103,0.069,0.103,0.103,0.414,0.519,29,30,12,27,15,2017-18,2017,2018
42017,1610612764,WAS,Washington Wizards,OffScreen,Offensive,0.071,6,0.056,0.833,0.313,0.083,0.028,0.056,0.0,0.361,0.391,36,30,10,32,22,2017-18,2017,2018
42017,1610612748,MIA,Miami Heat,OffScreen,Offensive,0.714,5,0.041,1.043,0.333,0.087,0.0,0.087,0.0,0.391,0.476,23,24,7,21,14,2017-18,2017,2018
42017,1610612749,MIL,Milwaukee Bucks,OffScreen,Offensive,0.462,7,0.027,1.0,0.5,0.0,0.053,0.0,0.0,0.474,0.528,19,19,9,18,9,2017-18,2017,2018
42017,1610612759,SAS,San Antonio Spurs,OffScreen,Offensive,0.462,5,0.031,1.0,0.429,0.0,0.125,0.0,0.0,0.375,0.571,16,16,6,14,8,2017-18,2017,2018
42017,1610612760,OKC,Oklahoma City Thunder,OffScreen,Offensive,0.0,6,0.032,0.524,0.211,0.048,0.095,0.048,0.048,0.19,0.263,21,11,4,19,15,2017-18,2017,2018
42017,1610612750,MIN,Minnesota Timberwolves,OffScreen,Offensive,0.0,5,0.013,0.571,0.167,0.286,0.0,0.286,0.143,0.286,0.167,7,4,1,6,5,2017-18,2017,2018
