season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
42017,1610612748,MIA,Miami Heat,PRRollMan,Defensive,0.933,5,0.034,0.75,0.333,0.1,0.15,0.1,0.0,0.35,0.4,20,15,5,15,10,2017-18,2017,2018
42017,1610612759,SAS,San Antonio Spurs,PRRollMan,Defensive,0.467,5,0.046,1.083,0.588,0.17,0.12,0.12,0.0,0.58,0.59,24,26,10,17,7,2017-18,2017,2018
42017,1610612740,NOP,New Orleans Pelicans,PRRollMan,Defensive,1.0,9,0.052,0.667,0.325,0.11,0.15,0.11,0.0,0.35,0.34,54,36,13,40,27,2017-18,2017,2018
42017,1610612750,MIN,Minnesota Timberwolves,PRRollMan,Defensive,0.867,5,0.089,0.809,0.4,0.11,0.06,0.11,0.02,0.38,0.44,47,38,16,40,24,2017-18,2017,2018
42017,1610612760,OKC,Oklahoma City Thunder,PRRollMan,Defensive,0.6,6,0.062,1.0,0.565,0.37,0.12,0.37,0.05,0.54,0.57,41,41,13,23,10,2017-18,2017,2018
42017,1610612764,WAS,Washington Wizards,PRRollMan,Defensive,0.533,6,0.068,1.023,0.568,0.05,0.14,0.05,0.02,0.5,0.58,44,45,21,37,16,2017-18,2017,2018
42017,1610612757,POR,Portland Trail Blazers,PRRollMan,Defensive,0.0,4,0.07,1.533,0.704,0.13,0.0,0.13,0.03,0.73,0.74,30,46,19,27,8,2017-18,2017,2018
42017,1610612754,IND,Indiana Pacers,PRRollMan,Defensive,0.667,7,0.068,0.979,0.514,0.12,0.15,0.12,0.0,0.46,0.57,48,47,18,35,17,2017-18,2017,2018
42017,1610612749,MIL,Milwaukee Bucks,PRRollMan,Defensive,0.267,7,0.057,1.214,0.618,0.12,0.12,0.07,0.05,0.57,0.65,42,51,21,34,13,2017-18,2017,2018
42017,1610612755,PHI,Philadelphia 76ers,PRRollMan,Defensive,0.8,10,0.059,0.906,0.449,0.12,0.12,0.09,0.02,0.42,0.5,64,58,22,49,27,2017-18,2017,2018
42017,1610612745,HOU,Houston Rockets,PRRollMan,Defensive,0.067,17,0.026,1.34,0.636,0.06,0.02,0.06,0.02,0.64,0.67,47,63,28,44,16,2017-18,2017,2018
42017,1610612761,TOR,Toronto Raptors,PRRollMan,Defensive,0.333,10,0.058,1.18,0.536,0.08,0.02,0.08,0.02,0.56,0.57,61,72,30,56,26,2017-18,2017,2018
42017,1610612762,UTA,Utah Jazz,PRRollMan,Defensive,0.733,11,0.068,0.963,0.486,0.1,0.05,0.1,0.01,0.48,0.51,81,78,34,70,36,2017-18,2017,2018
42017,1610612738,BOS,Boston Celtics,PRRollMan,Defensive,0.133,19,0.039,1.303,0.639,0.14,0.05,0.14,0.01,0.62,0.71,76,99,39,61,22,2017-18,2017,2018
42017,1610612744,GSW,Golden State Warriors,PRRollMan,Defensive,0.4,21,0.046,1.151,0.558,0.15,0.08,0.14,0.04,0.55,0.59,106,122,48,86,38,2017-18,2017,2018
42017,1610612739,CLE,Cleveland Cavaliers,PRRollMan,Defensive,0.2,22,0.067,1.291,0.629,0.13,0.1,0.13,0.05,0.59,0.68,151,195,78,124,46,2017-18,2017,2018
