player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
201980,Danny Green,Danny,1610612759,SAS,30.0,4,2,2,0.5,4.2,104.7,106.3,106.3,113.4,112.1,112.1,-8.7,-5.9,-5.9,0.0,0.0,0.0,0.0,0.083,0.029,0.0,0.0,0.00417,0.0047799999999999995,0.171,0.185,92.92,92.75,77.29,92.75,0.046,32,2,6,0.5,1.5,0.333,32,36,69,61,25,96,83,83,65,72,72,78,75,75,55,26,55,40,59,81,1,1,58,72,46,44,88,93,93,76,25,21,37,27,59
101135,David Lee,David,1610612759,SAS,34.0,3,2,1,0.667,4.1,143.7,142.9,142.9,118.5,116.0,116.0,25.2,26.9,26.9,0.2,0.0,50.0,0.3,0.167,0.25,0.0,0.0,0.01,0.01,0.083,0.084,89.26,90.52,75.43,90.52,0.133,21,2,2,0.7,0.7,1.0,60,36,26,38,30,30,24,24,73,80,80,32,35,35,27,26,4,3,27,8,1,1,8,19,83,87,110,115,115,36,25,50,31,57,1
1627749,Dejounte Murray,Dejounte,1610612759,SAS,20.0,1,0,1,0.0,1.4,100.0,66.7,66.7,163.9,200.0,200.0,-63.9,-133.3,-133.3,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.005,0.005,0.667,1.0,75.22,84.71,70.59,84.71,0.2,3,1,2,1.0,2.0,0.5,105,104,26,104,104,99,110,110,117,130,130,117,133,133,55,26,55,40,1,2,1,1,46,65,1,1,132,125,125,23,43,50,11,13,36
202722,Dāvis Bertāns,Dāvis,1610612759,SAS,24.0,1,0,1,0.0,1.7,162.0,175.0,175.0,100.0,100.0,100.0,62.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.88,100.3,83.58,100.3,0.0,4,0,0,0.0,0.0,0.0,105,104,26,104,101,19,7,7,33,33,33,15,15,15,55,26,55,40,74,86,1,1,76,92,102,103,40,57,57,91,76,90,76,90,76
203613,Jonathon Simmons,Jonathon,1610612759,SAS,27.0,3,1,2,0.333,4.3,104.5,112.0,112.0,94.6,96.2,96.2,9.9,15.8,15.8,0.0,0.0,0.0,0.056,0.0,0.036,0.0,0.0,0.0,0.00532,0.118,0.111,99.17,94.99,79.16,94.99,0.149,25,0,2,0.0,0.7,0.0,60,62,69,85,23,97,68,68,24,30,30,48,43,43,55,26,55,33,74,77,1,1,76,59,70,77,49,81,81,32,76,50,76,57,76
202695,Kawhi Leonard,Kawhi,1610612759,SAS,26.0,4,3,1,0.75,4.3,152.2,148.5,148.5,114.3,112.1,112.1,37.8,36.4,36.4,0.364,4.0,18.2,0.071,0.25,0.136,0.045,0.045,0.006670000000000001,0.0072699999999999996,0.474,0.489,91.08,93.11,77.59,93.11,0.349,33,8,15,2.0,3.8,0.533,32,14,26,27,24,25,20,20,68,72,72,25,29,29,10,1,32,27,15,21,98,98,34,42,7,7,99,91,91,11,1,3,2,2,35
200746,LaMarcus Aldridge,LaMarcus,1610612759,SAS,31.0,5,3,2,0.6,6.0,128.3,129.8,129.8,108.5,108.9,108.9,19.8,20.9,20.9,0.0,0.0,0.0,0.156,0.053,0.118,0.133,0.136,0.00364,0.00392,0.214,0.215,91.79,91.05,75.87,91.05,0.017,57,4,11,0.8,2.2,0.364,11,14,69,50,3,44,32,32,53,62,62,37,40,40,55,26,55,12,70,27,109,111,62,78,38,41,96,108,108,89,12,11,27,12,57
1938,Manu Ginobili,Manu,1610612759,SAS,39.0,2,1,1,0.5,7.6,108.5,110.3,110.3,104.5,107.4,107.4,4.1,2.9,2.9,0.429,0.0,42.9,0.0,0.167,0.063,0.0,0.0,0.005,0.005,0.105,0.11,90.48,88.52,73.77,88.52,0.2,29,2,4,1.0,2.0,0.5,90,62,26,61,1,87,77,77,44,59,59,55,58,58,6,26,10,40,27,64,1,1,46,65,77,78,103,117,117,23,25,30,11,13,36
201988,Patty Mills,Patty,1610612759,SAS,28.0,5,3,2,0.6,5.5,125.6,126.4,126.4,101.3,100.0,100.0,24.3,26.4,26.4,0.095,0.0,16.7,0.033,0.0,0.02,0.0,0.0,0.0042899999999999995,0.00519,0.154,0.152,90.33,90.58,75.48,90.58,0.071,53,2,7,0.4,1.4,0.286,11,14,69,50,8,47,36,36,38,33,33,33,36,36,46,26,35,38,74,84,1,1,57,63,55,58,104,114,114,62,25,20,49,28,65
2200,Pau Gasol,Pau,1610612759,SAS,36.0,4,2,2,0.5,0.1,166.7,100.0,100.0,0.0,0.0,0.0,166.7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.69,283.94,236.62,283.94,0.0,5,0,0,0.0,0.0,0.0,32,36,69,61,128,17,88,88,1,1,1,3,6,6,55,26,55,40,74,86,1,1,76,92,102,103,19,11,11,91,76,90,76,90,76
2225,Tony Parker,Tony,1610612759,SAS,35.0,3,2,1,0.667,4.7,160.3,161.5,161.5,113.3,107.1,107.1,47.0,54.4,54.4,0.083,1.0,12.5,0.0,0.143,0.059,0.125,0.125,0.006670000000000001,0.006670000000000001,0.233,0.232,89.83,92.08,76.73,92.08,0.132,26,4,6,1.3,2.0,0.667,60,36,26,38,16,20,13,13,64,58,58,21,21,21,48,10,43,40,36,66,107,108,34,45,34,35,107,99,99,37,12,21,8,13,25
