group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1630623,Tyson Etienne,Tyson,1610612751,BKN,25.0,2,1,1,0.5,2.1466666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0.0,410,375,35,212,444,248,242,189,331,1,1,1,1,208,1,1,339,447,BKN
Players,1641721,Maxwell Lewis,Maxwell,1610612751,BKN,22.0,3,2,1,0.667,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.0,380,335,35,73,468,248,242,189,331,1,1,1,1,208,1,1,339,447,BKN
Players,1631166,Drew Timme,Drew,1610612751,BKN,24.0,3,2,1,0.667,4.953333333333333,0,0,0,2,6,4,5,6,0,0,0,0,3.5,380,335,35,73,402,248,242,189,246,188,151,226,101,208,1,1,339,390,BKN
Players,1630560,Cam Thomas,Cam,1610612751,BKN,23.0,15,5,10,0.333,57.54333333333334,6,0,0,10,19,22,7,60,0,3,8,8,42.7,214,243,328,372,161,70,242,189,119,332,379,265,364,208,437,374,91,158,BKN
Players,1641730,Noah Clowney,Noah,1610612751,BKN,20.0,9,5,4,0.556,24.53833333333333,0,0,0,2,6,0,2,18,0,1,1,2,20.3,279,243,181,169,266,248,242,189,246,188,1,126,211,208,287,115,215,262,BKN
Players,1629001,De'Anthony Melton,De'Anthony,1610612751,BKN,27.0,1,1,0,1.0,3.533333333333333,0,0,0,0,0,0,0,2,0,0,0,0,1.2,439,375,1,1,420,248,242,189,331,1,1,1,44,208,1,1,339,429,BKN
Players,1630549,Day'Ron Sharpe,Day'Ron,1610612751,BKN,23.0,3,1,2,0.333,1.965,0,0,0,0,0,0,0,0,0,0,0,0,0.0,380,375,105,372,447,248,242,189,331,1,1,1,1,208,1,1,339,447,BKN
Players,1641727,Dariq Whitehead,Dariq,1610612751,BKN,20.0,1,1,0,1.0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.0,439,375,1,1,494,248,242,189,331,1,1,1,1,208,1,1,339,447,BKN
Players,1641736,Reece Beekman,Reece,1610612751,BKN,23.0,4,4,0,1.0,2.1933333333333334,0,0,0,2,0,0,0,0,0,0,0,0,3.5,359,275,1,1,442,248,242,189,246,1,1,1,1,208,1,1,339,390,BKN
Players,1626156,D'Angelo Russell,D'Angelo,1610612751,BKN,29.0,24,10,14,0.417,46.07333333333333,5,0,2,8,23,11,12,50,0,1,4,5,41.3,114,154,410,330,190,100,242,122,142,357,272,349,334,208,287,268,141,165,BKN
Players,1629651,Nic Claxton,Nic,1610612751,BKN,26.0,29,12,17,0.414,116.43333333333334,2,10,2,26,60,39,24,120,4,1,19,7,78.1,63,113,465,336,31,185,26,122,30,494,474,460,490,18,287,489,105,85,BKN
Players,1631213,Tyrese Martin,Tyrese,1610612751,BKN,26.0,16,7,9,0.438,40.395,0,5,0,0,23,17,12,46,0,1,9,2,23.5,203,209,308,319,211,248,93,189,331,357,335,349,322,208,287,398,215,243,BKN
Players,1629661,Cameron Johnson,Cameron,1610612751,BKN,29.0,28,13,15,0.464,95.48666666666666,5,7,5,12,44,32,17,96,4,2,6,9,99.2,76,96,433,291,66,100,50,54,103,468,448,404,453,18,390,319,86,55,BKN
Players,1630570,Trendon Watford,Trendon,1610612751,BKN,24.0,14,8,6,0.571,29.591666666666665,0,0,0,10,22,17,13,28,1,1,5,4,28.5,222,187,240,151,246,248,242,189,119,350,335,362,255,120,287,296,160,227,BKN
Players,1630553,Keon Johnson,Keon,1610612751,BKN,23.0,26,10,16,0.385,73.65,2,2,2,12,48,29,26,70,1,5,17,3,64.5,91,154,449,355,118,185,176,122,103,480,429,468,394,120,485,482,183,104,BKN
Players,1630592,Jalen Wilson,Jalen,1610612751,BKN,24.0,20,10,10,0.5,34.026666666666664,4,4,0,2,19,23,5,28,0,0,6,5,22.8,160,154,328,212,226,120,104,189,246,332,385,226,255,208,1,319,141,249,BKN
Players,1630533,Ziaire Williams,Ziaire,1610612751,BKN,23.0,23,12,11,0.522,66.80166666666666,3,2,5,2,32,24,16,64,1,1,11,6,44.8,133,113,352,197,134,151,176,54,246,431,394,394,378,120,287,435,125,149,BKN
Players,1630165,Killian Hayes,Killian,1610612751,BKN,23.0,1,1,0,1.0,1.2833333333333334,0,0,0,0,3,2,0,2,0,0,0,0,0.0,439,375,1,1,455,248,242,189,331,130,93,1,44,208,1,1,339,447,BKN
Players,1641787,Tosan Evbuomwan,Tosan,1610612751,BKN,24.0,6,3,3,0.5,13.031666666666666,2,0,0,2,4,3,2,8,0,0,3,3,17.8,322,304,148,212,324,185,242,189,246,155,129,126,130,208,1,229,183,271,BKN
