group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,1629029,Luka Dončić,Luka,1610612742,DAL,21.0,31,14,17,0.452,4.1,0.506,0.494,0.529,0.0,0.241,0.046,0.23,0.057,0.529,0.174,0.826,0.286,0.714,0.2,0.8,30,83,0.361,47,76,410,243,26,221,173,128,130,171,133,202,192,98,224,83,209,15,290,49,10,8,236,DAL
Players,1627827,Dorian Finney-Smith,Dorian,1610612742,DAL,27.0,37,14,23,0.378,3.4,0.217,0.783,0.108,0.054,0.649,0.081,0.243,0.027,0.054,0.0,1.0,1.0,0.0,0.8,0.2,10,23,0.435,12,76,452,310,102,341,53,299,111,47,104,190,209,294,245,1,1,82,125,207,97,102,167,DAL
Players,1626153,Delon Wright,Delon,1610612742,DAL,28.0,27,11,16,0.407,2.0,0.667,0.333,0.25,0.0,0.375,0.0,0.375,0.0,0.25,1.0,0.0,1.0,0.0,1.0,0.0,2,6,0.333,84,119,396,284,295,162,216,261,130,129,157,91,210,224,1,232,1,82,1,237,233,226,252,DAL
Players,1629729,Josh Reaves,Josh,1610612742,DAL,23.0,1,0,1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,414,415,28,415,450,361,312,307,130,224,157,297,210,296,245,232,214,82,304,237,340,394,340,DAL
Players,203501,Tim Hardaway Jr.,Tim,1610612742,DAL,28.0,35,14,21,0.4,3.2,0.238,0.762,0.182,0.036,0.545,0.073,0.273,0.091,0.145,0.4,0.6,0.8,0.2,0.667,0.333,15,42,0.357,15,76,446,287,129,337,57,283,121,75,111,166,163,270,171,134,159,59,153,170,67,59,238,DAL
Players,1628382,Justin Jackson,Justin,1610612742,DAL,25.0,7,4,3,0.571,1.4,0.25,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,299,261,117,145,363,333,58,307,130,224,157,297,210,296,245,232,214,82,304,237,340,268,340,DAL
Players,203939,Dwight Powell,Dwight,1610612742,DAL,28.0,12,4,8,0.333,2.5,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,2,2,1.0,232,261,254,331,238,1,312,136,130,224,157,41,210,103,1,232,214,82,1,237,233,313,1,DAL
Players,1628973,Jalen Brunson,Jalen,1610612742,DAL,23.0,15,4,11,0.267,2.5,0.813,0.188,0.609,0.0,0.13,0.087,0.261,0.0,0.609,0.0,1.0,0.0,1.0,0.0,1.0,8,16,0.5,203,261,320,379,237,111,283,97,130,208,99,178,210,76,245,1,214,1,304,1,125,139,96,DAL
Players,1626161,Willie Cauley-Stein,Willie,1610612742,DAL,26.0,18,5,13,0.278,2.9,1.0,0.0,0.923,0.0,0.0,0.154,0.077,0.0,0.923,0.833,0.167,0.0,0.0,0.833,0.167,6,7,0.857,178,231,357,371,183,1,312,35,130,224,51,284,210,28,80,226,214,82,122,216,147,216,28,DAL
Players,200826,J.J. Barea,J.J.,1610612742,DAL,36.0,4,1,3,0.25,1.8,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,344,358,117,383,320,222,137,307,130,224,157,297,210,296,245,232,214,82,304,237,340,313,340,DAL
Players,1626246,Boban Marjanović,Boban,1610612742,DAL,31.0,8,2,6,0.25,0.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,0.5,285,321,208,383,408,1,312,1,130,224,157,297,210,1,1,232,214,82,1,237,283,313,96,DAL
