season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2023-24,1631098,Johnny Davis,Johnny,1610612764,WAS,Washington Wizards,22301186,2024-04-14T00:00:00,WAS @ BOS,L,26.58333333333333,2,0,2,6,13,6,15,38,0,2,4,1,13.2,1,13252,13252,13252,10766,6385,10547,5516,6695,21411,12634,24160,22003,8529,23757,22902,11166,17291,1,26:35,2023,2024
2023-24,1630647,Eugene Omoruyi,Eugene,1610612764,WAS,Washington Wizards,22301186,2024-04-14T00:00:00,WAS @ BOS,L,23.016666666666666,2,2,4,14,10,4,11,30,0,2,1,1,35.9,1,13252,13252,13252,13567,6385,5356,2282,1101,17430,8289,20477,17187,8529,23757,6163,11166,4744,1,23:01,2023,2024
2023-24,1630215,Jared Butler,Jared,1610612764,WAS,Washington Wizards,22301186,2024-04-14T00:00:00,WAS @ BOS,L,30.85,6,2,2,14,14,6,13,32,1,3,4,3,36.9,1,13252,13252,13252,7238,984,5356,5516,1101,22368,12634,22653,18576,2720,25688,22902,4296,4380,1,30:51,2023,2024
2023-24,1630264,Anthony Gill,Anthony,1610612764,WAS,Washington Wizards,22301186,2024-04-14T00:00:00,WAS @ BOS,L,17.433333333333334,0,0,2,6,8,4,9,20,0,3,2,2,22.5,1,13252,13252,13252,17687,11838,10547,5516,6695,14095,8289,17717,10218,8529,25688,13042,6969,11262,1,17:26,2023,2024
2023-24,1630166,Deni Avdija,Deni,1610612764,WAS,Washington Wizards,22301186,2024-04-14T00:00:00,WAS @ BOS,L,30.716666666666665,0,2,2,4,14,12,18,44,1,2,1,1,17.6,1,13252,13252,13252,7357,11838,5356,5516,9856,22368,22278,25457,24376,2720,23757,6163,11166,14341,1,30:43,2023,2024
2023-24,1630551,Justin Champagnie,Justin,1610612764,WAS,Washington Wizards,22301186,2024-04-14T00:00:00,WAS @ BOS,L,20.78333333333333,2,3,4,8,7,12,8,26,1,2,1,1,30.9,1,13252,13252,13252,15242,6385,3379,2282,4503,12266,22278,16081,14321,2720,23757,6163,11166,6780,1,20:47,2023,2024
2023-24,1630557,Corey Kispert,Corey,1610612764,WAS,Washington Wizards,22301186,2024-04-14T00:00:00,WAS @ BOS,L,32.93333333333333,4,2,2,6,18,8,18,36,0,0,0,1,26.6,1,13252,13252,13252,5494,2703,5356,5516,6695,24978,16561,25457,20944,8529,1,1,11166,8933,1,32:56,2023,2024
2023-24,1631116,Patrick Baldwin Jr.,Patrick,1610612764,WAS,Washington Wizards,22301186,2024-04-14T00:00:00,WAS @ BOS,L,33.38333333333333,2,0,5,4,19,8,20,42,1,0,3,2,33.4,1,13252,13252,13252,5105,6385,10547,1380,9856,25336,16561,25879,23734,2720,1,18879,6969,5663,1,33:23,2023,2024
2023-24,1631262,Jules Bernard,Jules,1610612764,WAS,Washington Wizards,22301186,2024-04-14T00:00:00,WAS @ BOS,L,24.3,6,3,4,6,7,10,8,32,0,1,0,1,25.7,1,13252,13252,13252,12598,984,3379,2282,6695,12266,19842,16081,18576,8529,17336,1,11166,9423,1,24:18,2023,2024
2023-24,1641774,Tristan Vukcevic,Tristan,1610612764,WAS,Washington Wizards,22301172,2024-04-12T00:00:00,WAS vs. CHI,L,22.25333333333333,2,0,7,4,14,3,7,24,1,0,4,6,24.7,1,13252,13252,13252,14120,6385,10547,501,9856,22368,6987,14261,12956,2720,1,22902,906,9969,1,22:15,2023,2024
2023-24,1630557,Corey Kispert,Corey,1610612764,WAS,Washington Wizards,22301172,2024-04-12T00:00:00,WAS vs. CHI,L,39.95666666666666,2,3,10,4,18,9,10,46,1,0,4,1,40.4,1,13252,13252,13252,688,6385,3379,89,9856,24978,18269,19167,24946,2720,1,22902,11166,3223,1,39:57,2023,2024
2023-24,1630264,Anthony Gill,Anthony,1610612764,WAS,Washington Wizards,22301172,2024-04-12T00:00:00,WAS vs. CHI,L,16.933333333333334,0,0,0,2,2,4,4,28,0,2,2,6,8.5,1,13252,13252,13252,18031,11838,10547,10483,13985,3014,8289,8224,15765,8529,23757,13042,906,20381,1,16:56,2023,2024
2023-24,1630647,Eugene Omoruyi,Eugene,1610612764,WAS,Washington Wizards,22301172,2024-04-12T00:00:00,WAS vs. CHI,L,12.076666666666666,3,3,0,4,4,6,2,14,1,1,1,0,9.0,1,13252,13252,13252,21011,4217,3379,10483,9856,6711,12634,3984,6536,2720,17336,6163,17532,20051,1,12:05,2023,2024
2023-24,1631098,Johnny Davis,Johnny,1610612764,WAS,Washington Wizards,22301172,2024-04-12T00:00:00,WAS vs. CHI,L,24.736666666666668,0,0,2,2,10,7,8,34,0,1,3,1,23.4,1,13252,13252,13252,12247,11838,10547,5516,13985,17430,14745,16081,19792,8529,17336,18879,11166,10707,1,24:44,2023,2024
2023-24,1630551,Justin Champagnie,Justin,1610612764,WAS,Washington Wizards,22301172,2024-04-12T00:00:00,WAS vs. CHI,L,17.116666666666667,2,0,2,2,4,4,5,18,1,0,0,0,9.8,1,13252,13252,13252,17927,6385,10547,5516,13985,6711,8289,10444,8956,2720,1,1,17532,19578,1,17:07,2023,2024
2023-24,1630166,Deni Avdija,Deni,1610612764,WAS,Washington Wizards,22301172,2024-04-12T00:00:00,WAS vs. CHI,L,37.61666666666667,0,0,2,16,18,7,13,50,0,1,3,7,46.4,1,13252,13252,13252,1822,11838,10547,5516,648,24978,14745,22653,25703,8529,17336,18879,505,1817,1,37:37,2023,2024
