player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
1629019,Allonzo Trier,Allonzo,1610612752,NYK,24.0,24,2,22,0.083,12.1,111.1,1.0,0.078,0.112,0.1,0.081,0.2,0.108,4.6,3.2,3.3,11.7,0.028,385,480,270,515,394,384,456,448,454,482,477,358,339,132,123,138,133,442,NYK
1626171,Bobby Portis,Bobby,1610612752,NYK,25.0,66,21,45,0.318,21.1,110.2,3.9,0.18,0.257,0.5,0.154,0.3,0.138,7.6,5.7,4.9,19.2,0.054,70,235,520,426,231,352,112,107,116,300,362,260,283,306,300,231,271,282,NYK
1628422,Damyean Dotson,Damyean,1610612752,NYK,26.0,48,14,34,0.292,17.4,107.8,1.7,0.091,0.131,0.5,0.181,0.1,0.053,6.7,4.7,3.7,15.8,0.058,263,339,420,458,301,243,371,416,419,308,282,443,438,257,228,174,203,257,NYK
1628372,Dennis Smith Jr.,Dennis,1610612752,NYK,22.0,34,7,27,0.206,15.8,112.8,1.7,0.102,0.147,0.8,0.384,0.2,0.143,6.3,4.4,3.6,15.4,0.028,342,414,339,502,329,430,372,362,377,147,18,297,273,231,200,163,194,441,NYK
203901,Elfrid Payton,Elfrid,1610612752,NYK,26.0,45,17,28,0.378,27.7,112.3,3.6,0.126,0.176,1.6,0.332,0.4,0.144,10.4,6.9,7.8,24.8,0.054,284,295,354,367,136,423,148,270,295,15,36,203,272,456,375,411,359,287,NYK
1628373,Frank Ntilikina,Frank,1610612752,NYK,21.0,57,19,38,0.333,20.8,108.7,1.7,0.082,0.12,0.9,0.281,0.3,0.15,7.3,5.6,5.3,18.2,0.062,190,264,467,396,234,272,366,436,440,102,70,258,259,291,291,269,257,228,NYK
1629649,Ignas Brazdeikis,Ignas,1610612752,NYK,21.0,9,1,8,0.111,5.9,116.8,0.3,0.068,0.103,0.0,0.0,0.1,0.143,2.9,1.6,1.8,6.2,0.003,461,501,103,513,490,502,513,480,472,500,500,408,273,62,40,57,53,508,NYK
1629607,Jared Harper,Jared,1610612752,NYK,22.0,3,1,2,0.333,2.6,144.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.7,2.0,-0.022,508,501,23,396,527,529,522,522,522,500,500,480,480,29,44,14,6,523,NYK
203944,Julius Randle,Julius,1610612752,NYK,25.0,64,21,43,0.328,32.5,111.6,7.4,0.223,0.316,0.8,0.151,0.3,0.116,11.7,8.1,9.4,29.0,0.07,100,235,509,416,49,398,19,43,53,163,378,218,325,487,451,483,434,180,NYK
1628443,Kadeem Allen,Kadeem,1610612752,NYK,27.0,10,3,7,0.3,11.7,116.4,0.7,0.065,0.092,0.5,0.278,0.2,0.333,3.3,2.0,2.4,11.4,0.009,449,462,93,445,399,498,482,492,494,289,76,327,103,80,57,88,130,500,NYK
1628995,Kevin Knox II,Kevin,1610612752,NYK,20.0,65,21,44,0.323,17.9,108.6,2.4,0.128,0.186,0.4,0.128,0.4,0.222,6.4,5.0,4.3,17.6,0.056,85,235,515,423,288,270,269,265,271,385,434,174,169,240,260,203,239,270,NYK
203090,Maurice Harkless,Maurice,1610612752,NYK,27.0,62,39,23,0.629,23.0,108.5,3.0,0.117,0.169,0.9,0.258,0.5,0.2,8.6,6.0,7.0,21.9,0.073,123,74,282,115,202,267,203,304,315,106,104,128,185,355,318,373,317,163,NYK
1629011,Mitchell Robinson,Mitchell,1610612752,NYK,22.0,61,20,41,0.328,23.2,109.1,4.0,0.16,0.233,0.9,0.236,2.0,0.626,8.7,6.1,6.2,19.4,0.068,140,250,494,417,198,292,108,156,156,135,138,9,14,363,327,320,277,187,NYK
1629628,RJ Barrett,RJ,1610612752,NYK,20.0,56,17,39,0.304,30.4,114.5,4.1,0.134,0.194,1.0,0.193,0.3,0.11,10.6,8.7,8.6,27.9,0.039,206,295,477,440,80,478,99,243,250,95,251,235,337,463,483,453,416,378,NYK
203493,Reggie Bullock Jr.,Reggie,1610612752,NYK,29.0,29,9,20,0.31,23.6,109.6,1.9,0.082,0.115,0.9,0.223,0.1,0.048,8.3,5.4,7.0,22.3,0.065,363,386,242,432,194,323,334,437,447,129,171,426,447,343,279,366,325,207,NYK
201959,Taj Gibson,Taj,1610612752,NYK,35.0,62,21,41,0.339,16.5,113.7,2.5,0.158,0.223,0.4,0.154,0.5,0.405,6.0,4.3,4.7,15.7,0.025,123,235,494,392,315,463,256,162,178,332,359,145,82,212,194,221,201,455,NYK
1629033,Theo Pinson,Theo,1610612752,NYK,24.0,33,15,18,0.455,11.1,99.7,1.3,0.101,0.159,0.5,0.283,0.1,0.118,4.6,4.0,3.0,8.7,0.065,346,321,216,285,412,46,417,368,337,286,67,401,322,131,173,124,78,208,NYK
201961,Wayne Ellington,Wayne,1610612752,NYK,32.0,36,9,27,0.25,15.5,105.5,1.7,0.104,0.153,0.4,0.167,0.1,0.057,6.1,4.2,3.7,13.9,0.061,332,386,339,482,338,156,370,356,358,380,313,408,429,218,183,173,174,236,NYK
