group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank
,202329,Al-Farouq Aminu,,1610612757,POR,28.0,6,4,2,0.667,33.82,2.8,9.9,0.286,0.0,5.7,0.0,2.8,2.8,1.0,5.7,5.7,11.4,2.8,0.0,1.4,0.0,0.0,2.8,2.8,8.5,12.8,30.7,1,0,25.5,23,17,40,28,21,65,57,62,43,50,43,39,42,1,13,36,28,43,48,30,28,28,60,44,70,35,62,18,5,72
,203468,CJ McCollum,,1610612757,POR,27.0,9,5,4,0.556,52.94166666666667,12.7,34.5,0.368,1.8,8.2,0.222,0.0,0.0,0.0,2.7,0.0,2.7,1.8,0.9,4.5,3.6,2.7,1.8,1.8,27.2,6.3,56.8,0,0,49.9,10,10,7,43,5,13,7,49,38,33,42,47,47,47,33,66,68,49,47,13,8,10,65,52,31,42,22,42,5,26
,203081,Damian Lillard,,1610612757,POR,28.0,9,5,4,0.556,52.94166666666667,12.7,31.7,0.4,4.5,13.6,0.333,8.2,10.0,0.818,0.0,0.9,0.9,5.4,1.8,3.6,0.0,6.3,1.8,10.0,38.1,6.3,56.4,3,0,56.2,10,10,7,43,5,13,11,41,23,12,29,19,22,30,43,65,71,30,42,18,28,1,65,9,14,42,24,9,5,20
,202683,Enes Freedom,,1610612757,POR,27.0,7,5,2,0.714,36.21666666666667,2.7,9.3,0.286,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.3,13.3,0.0,1.3,1.3,0.0,1.3,0.0,0.0,5.3,6.6,23.9,4,0,21.2,19,10,40,26,16,68,64,62,43,72,43,47,47,47,7,43,22,54,45,33,28,23,70,56,73,41,76,5,5,80
,202323,Evan Turner,,1610612757,POR,30.0,4,2,2,0.5,16.49,2.9,8.7,0.333,0.0,0.0,0.0,11.6,11.6,1.0,0.0,17.5,17.5,2.9,0.0,0.0,2.9,0.0,2.9,5.8,17.5,-5.8,51.5,0,0,43.7,38,36,40,45,37,64,69,50,43,72,43,11,13,1,43,5,8,42,48,38,13,28,59,30,50,67,28,42,5,38
,203090,Maurice Harkless,,1610612757,POR,26.0,5,4,1,0.8,31.363333333333333,4.6,9.2,0.5,1.5,4.6,0.333,3.1,4.6,0.667,4.6,6.1,10.7,1.5,0.0,1.5,3.1,0.0,6.1,3.1,13.8,4.6,42.7,1,0,36.7,30,17,71,21,24,55,65,31,40,59,29,38,34,36,24,35,31,50,48,29,12,28,39,42,59,44,44,18,5,49
,203086,Meyers Leonard,,1610612757,POR,27.0,3,1,2,0.333,14.073333333333334,6.8,17.1,0.4,3.4,10.2,0.333,0.0,0.0,0.0,0.0,10.2,10.2,3.4,0.0,0.0,3.4,0.0,0.0,0.0,17.1,-23.9,44.7,1,0,40.9,51,58,40,76,40,43,34,41,29,19,29,47,47,47,43,15,33,38,48,38,9,28,70,56,51,91,42,18,5,39
,203918,Rodney Hood,,1610612757,POR,26.0,5,2,3,0.4,14.393333333333333,13.3,20.0,0.667,3.3,6.7,0.5,3.3,3.3,1.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,10.0,3.3,33.3,-6.7,38.4,0,0,40.0,30,36,21,71,39,12,27,22,32,42,22,36,41,1,43,66,72,39,48,38,28,28,18,41,19,68,48,42,5,41
,203552,Seth Curry,,1610612757,POR,28.0,8,5,3,0.625,12.445,3.9,3.9,1.0,3.9,3.9,1.0,7.7,7.7,1.0,0.0,3.9,3.9,0.0,0.0,3.9,0.0,0.0,11.6,3.9,19.3,57.9,35.5,0,0,34.7,13,10,21,34,44,58,89,1,27,61,1,21,25,1,43,55,66,54,48,16,28,28,14,39,40,14,52,42,5,54
,1628380,Zach Collins,,1610612757,POR,21.0,2,1,1,0.5,0.0316666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,71,58,71,45,121,70,91,70,43,72,43,47,47,47,43,66,72,54,48,38,28,28,70,56,74,48,92,42,5,93
