team_id,team_name,team,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1610612744,Golden State Warriors,GSW,22,22,0.292,233,553,0.421,0.503,0.179,143,338,0.423,0.114,90,215,0.419
1610612761,Toronto Raptors,TOR,24,24,0.258,201,524,0.384,0.449,0.156,132,317,0.416,0.102,69,207,0.333
1610612757,Portland Trail Blazers,POR,16,16,0.342,187,489,0.382,0.463,0.183,108,261,0.414,0.16,79,228,0.346
1610612743,Denver Nuggets,DEN,14,14,0.271,133,335,0.397,0.457,0.18,93,223,0.417,0.091,40,112,0.357
1610612749,Milwaukee Bucks,MIL,15,15,0.238,107,314,0.341,0.42,0.117,57,154,0.37,0.121,50,160,0.313
1610612745,Houston Rockets,HOU,11,11,0.332,114,304,0.375,0.505,0.081,35,74,0.473,0.251,79,230,0.343
1610612755,Philadelphia 76ers,PHI,12,12,0.255,100,262,0.382,0.427,0.17,76,175,0.434,0.085,24,87,0.276
1610612738,Boston Celtics,BOS,9,9,0.317,93,240,0.388,0.433,0.218,71,165,0.43,0.099,22,75,0.293
1610612759,San Antonio Spurs,SAS,7,7,0.338,74,200,0.37,0.383,0.287,69,170,0.406,0.051,5,30,0.167
1610612751,Brooklyn Nets,BKN,5,5,0.311,57,142,0.401,0.521,0.138,23,63,0.365,0.173,34,79,0.43
1610612746,LA Clippers,LAC,6,6,0.253,47,135,0.348,0.404,0.161,32,86,0.372,0.092,15,49,0.306
1610612760,Oklahoma City Thunder,OKC,5,5,0.272,42,117,0.359,0.397,0.191,33,82,0.402,0.081,9,35,0.257
1610612765,Detroit Pistons,DET,4,4,0.274,41,106,0.387,0.429,0.199,32,77,0.416,0.075,9,29,0.31
1610612753,Orlando Magic,ORL,5,5,0.251,39,104,0.375,0.438,0.152,26,63,0.413,0.099,13,41,0.317
1610612762,Utah Jazz,UTA,5,5,0.218,27,94,0.287,0.351,0.12,15,52,0.288,0.097,12,42,0.286
1610612754,Indiana Pacers,IND,4,4,0.246,22,82,0.268,0.335,0.156,11,52,0.212,0.09,11,30,0.367
