season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2024-25,1610612755,22400066,2024-10-23,MIL,PHI,1610612749,1,109,124,L
2024-25,1610612755,22400078,2024-10-25,PHI,TOR,1610612761,2,107,115,L
2024-25,1610612755,22400097,2024-10-27,PHI,IND,1610612754,3,118,114,W
2024-25,1610612755,22400120,2024-10-30,DET,PHI,1610612765,4,95,105,L
2024-25,1610612755,22400142,2024-11-02,MEM,PHI,1610612763,5,107,124,L
2024-25,1610612755,22400167,2024-11-04,PHI,PHX,1610612756,6,116,118,L
2024-25,1610612755,22400179,2024-11-06,PHI,LAC,1610612746,7,98,110,L
2024-25,1610612755,22400195,2024-11-08,PHI,LAL,1610612747,8,106,116,L
2024-25,1610612755,22400205,2024-11-10,CHA,PHI,1610612766,9,107,105,W
2024-25,1610612755,22400004,2024-11-12,NYK,PHI,1610612752,10,99,111,L
2024-25,1610612755,22400220,2024-11-13,CLE,PHI,1610612739,11,106,114,L
2024-25,1610612755,22400010,2024-11-15,PHI,ORL,1610612753,12,86,98,L
2024-25,1610612755,22400245,2024-11-18,PHI,MIA,1610612748,13,89,106,L
2024-25,1610612755,22400255,2024-11-20,PHI,MEM,1610612763,14,111,117,L
2024-25,1610612755,22400027,2024-11-22,BKN,PHI,1610612751,15,113,98,W
2024-25,1610612755,22400274,2024-11-24,LAC,PHI,1610612746,16,99,125,L
2024-25,1610612755,22400290,2024-11-27,HOU,PHI,1610612745,17,115,122,L
2024-25,1610612755,22400301,2024-11-30,PHI,DET,1610612765,18,111,96,W
2024-25,1610612755,22400050,2024-12-03,PHI,CHA,1610612766,19,110,104,W
2024-25,1610612755,22400322,2024-12-04,ORL,PHI,1610612753,20,102,106,L
2024-25,1610612755,22400333,2024-12-06,ORL,PHI,1610612753,21,102,94,W
2024-25,1610612755,22400347,2024-12-08,PHI,CHI,1610612741,22,108,100,W
2024-25,1610612755,22401209,2024-12-13,IND,PHI,1610612754,23,107,121,L
2024-25,1610612755,22401222,2024-12-16,PHI,CHA,1610612766,24,121,108,W
2024-25,1610612755,22400373,2024-12-20,CHA,PHI,1610612766,25,108,98,W
2024-25,1610612755,22400380,2024-12-21,PHI,CLE,1610612739,26,99,126,L
2024-25,1610612755,22400394,2024-12-23,SAS,PHI,1610612759,27,111,106,W
2024-25,1610612755,22400407,2024-12-25,PHI,BOS,1610612738,28,118,114,W
2024-25,1610612755,22400433,2024-12-28,PHI,UTA,1610612762,29,114,111,W
2024-25,1610612755,22400447,2024-12-30,PHI,POR,1610612757,30,125,103,W
2024-25,1610612755,22400462,2025-01-01,PHI,SAC,1610612758,31,107,113,L
2024-25,1610612755,22400467,2025-01-02,PHI,GSW,1610612744,32,105,139,L
2024-25,1610612755,22400478,2025-01-04,PHI,BKN,1610612751,33,123,94,W
2024-25,1610612755,22400494,2025-01-06,PHX,PHI,1610612756,34,99,109,L
2024-25,1610612755,22400512,2025-01-08,WAS,PHI,1610612764,35,109,103,W
2024-25,1610612755,22400527,2025-01-10,NOP,PHI,1610612740,36,115,123,L
2024-25,1610612755,22400544,2025-01-12,PHI,ORL,1610612753,37,99,104,L
2024-25,1610612755,22400555,2025-01-14,OKC,PHI,1610612760,38,102,118,L
2024-25,1610612755,22400561,2025-01-15,NYK,PHI,1610612752,39,119,125,L
2024-25,1610612755,22400588,2025-01-18,PHI,IND,1610612754,40,102,115,L
2024-25,1610612755,22400594,2025-01-19,PHI,MIL,1610612749,41,109,123,L
2024-25,1610612755,22400609,2025-01-21,PHI,DEN,1610612743,42,109,144,L
2024-25,1610612755,22400631,2025-01-24,CLE,PHI,1610612739,43,132,129,W
2024-25,1610612755,22400642,2025-01-25,PHI,CHI,1610612741,44,109,97,W
2024-25,1610612755,22400660,2025-01-28,LAL,PHI,1610612747,45,118,104,W
2024-25,1610612755,22400669,2025-01-29,SAC,PHI,1610612758,46,117,104,W
2024-25,1610612755,22400681,2025-01-31,DEN,PHI,1610612743,47,134,137,L
2024-25,1610612755,22400698,2025-02-02,BOS,PHI,1610612738,48,110,118,L
2024-25,1610612755,22400712,2025-02-04,DAL,PHI,1610612742,49,118,116,W
2024-25,1610612755,22400721,2025-02-05,MIA,PHI,1610612748,50,101,108,L
2024-25,1610612755,22400738,2025-02-07,PHI,DET,1610612765,51,112,125,L
2024-25,1610612755,22400754,2025-02-09,PHI,MIL,1610612749,52,127,135,L
2024-25,1610612755,22400764,2025-02-11,TOR,PHI,1610612761,53,103,106,L
2024-25,1610612755,22400772,2025-02-12,PHI,BKN,1610612751,54,96,100,L
2024-25,1610612755,22400789,2025-02-20,BOS,PHI,1610612738,55,104,124,L
2024-25,1610612755,22400807,2025-02-22,BKN,PHI,1610612751,56,103,105,L
2024-25,1610612755,22400823,2025-02-24,CHI,PHI,1610612741,57,110,142,L
2024-25,1610612755,22400838,2025-02-26,PHI,NYK,1610612752,58,105,110,L
2024-25,1610612755,22400864,2025-03-01,GSW,PHI,1610612744,59,126,119,W
2024-25,1610612755,22400876,2025-03-03,POR,PHI,1610612757,60,102,119,L
2024-25,1610612755,22400887,2025-03-04,PHI,MIN,1610612750,61,112,126,L
2024-25,1610612755,22400900,2025-03-06,PHI,BOS,1610612738,62,105,123,L
2024-25,1610612755,22400924,2025-03-09,UTA,PHI,1610612762,63,126,122,W
2024-25,1610612755,22400928,2025-03-10,PHI,ATL,1610612737,64,123,132,L
2024-25,1610612755,22400947,2025-03-12,PHI,TOR,1610612761,65,105,118,L
2024-25,1610612755,22400959,2025-03-14,IND,PHI,1610612754,66,100,112,L
2024-25,1610612755,22400976,2025-03-16,PHI,DAL,1610612742,67,130,125,W
2024-25,1610612755,22400985,2025-03-17,PHI,HOU,1610612745,68,137,144,L
2024-25,1610612755,22401002,2025-03-19,PHI,OKC,1610612760,69,100,133,L
2024-25,1610612755,22401018,2025-03-21,PHI,SAS,1610612759,70,120,128,L
2024-25,1610612755,22401031,2025-03-23,PHI,ATL,1610612737,71,119,132,L
2024-25,1610612755,22401041,2025-03-24,PHI,NOP,1610612740,72,99,112,L
2024-25,1610612755,22401053,2025-03-26,WAS,PHI,1610612764,73,114,119,L
2024-25,1610612755,22401076,2025-03-29,MIA,PHI,1610612748,74,95,118,L
2024-25,1610612755,22401087,2025-03-30,TOR,PHI,1610612761,75,109,127,L
2024-25,1610612755,22401098,2025-04-01,PHI,NYK,1610612752,76,91,105,L
2024-25,1610612755,22401115,2025-04-03,MIL,PHI,1610612749,77,113,126,L
2024-25,1610612755,22401130,2025-04-05,MIN,PHI,1610612750,78,109,114,L
2024-25,1610612755,22401145,2025-04-07,PHI,MIA,1610612748,79,105,117,L
2024-25,1610612755,22401157,2025-04-09,PHI,WAS,1610612764,80,122,103,W
2024-25,1610612755,22401173,2025-04-11,ATL,PHI,1610612737,81,110,124,L
2024-25,1610612755,22401191,2025-04-13,CHI,PHI,1610612741,82,102,122,L
