group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank
Players,203076,Anthony Davis,Anthony,1610612747,LAL,30.0,27,13,14,0.481,110.50666666666666,19,50,0.38,2,8,0.25,20,31,0.645,10,34,44,8,2,4,6,3,11,22,60,5,152.8,22,0,134.0,131,129,331,241,86,64,52,257,136,124,186,43,30,212,21,5,4,80,155,35,9,382,356,25,60,152,26,9,27,34
Players,1630559,Austin Reaves,Austin,1610612747,LAL,25.0,28,15,13,0.536,89.515,9,13,0.692,3,6,0.5,17,21,0.81,0,4,4,9,2,2,0,0,8,13,38,29,60.3,0,0,58.0,118,91,313,165,120,133,176,52,104,155,42,53,58,129,288,219,250,62,155,90,204,1,300,73,106,40,135,205,27,133
Players,1626156,D'Angelo Russell,D'Angelo,1610612747,LAL,27.0,32,17,15,0.531,95.16833333333334,19,44,0.432,8,26,0.308,6,7,0.857,2,5,7,7,6,4,1,0,13,8,52,9,79.9,4,0,84.0,79,61,344,171,118,64,58,208,28,27,163,131,155,102,148,198,199,87,62,35,123,1,387,118,75,116,104,76,27,94
Players,1628432,Davon Reed,Davon,1610612747,LAL,28.0,1,1,0,1.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,425,372,1,1,441,361,396,361,257,325,257,295,305,295,288,373,388,297,281,250,204,1,1,329,382,207,413,205,27,413
Players,203471,Dennis Schröder,Dennis,1610612747,LAL,29.0,32,19,13,0.594,115.16666666666669,20,38,0.526,3,14,0.214,24,24,1.0,2,9,11,11,2,1,0,1,12,18,67,58,97.7,2,0,94.0,79,40,313,121,78,56,71,108,104,80,217,29,46,1,148,126,133,49,155,145,204,243,373,42,47,10,80,108,27,75
Players,1629020,Jarred Vanderbilt,Jarred,1610612747,LAL,24.0,28,12,16,0.429,67.615,4,12,0.333,0,0,0.0,3,6,0.5,11,8,19,3,4,4,0,1,12,6,11,-29,46.3,4,0,41.0,118,145,363,291,159,207,184,286,257,325,257,186,163,245,15,137,75,155,93,35,204,243,373,136,222,406,168,76,27,175
Players,2544,LeBron James,LeBron,1610612747,LAL,38.0,29,16,13,0.552,131.11333333333334,41,89,0.461,9,34,0.265,23,29,0.793,4,18,22,24,6,1,2,5,10,23,114,-7,179.4,11,1,175.0,105,80,313,149,50,8,11,181,20,12,184,36,35,145,88,46,58,7,62,145,77,421,340,22,13,293,16,30,9,17
Players,1629022,Lonnie Walker IV,Lonnie,1610612747,LAL,24.0,14,5,9,0.357,40.24,2,9,0.222,2,4,0.5,1,1,1.0,1,0,1,0,0,0,1,3,3,0,7,-23,11.2,0,0,12.0,229,259,258,354,214,260,212,346,136,187,42,250,285,1,205,373,342,297,281,250,123,382,179,329,255,391,297,205,27,284
Players,1627736,Malik Beasley,Malik,1610612747,LAL,26.0,41,19,22,0.463,81.415,6,26,0.231,5,22,0.227,6,6,1.0,2,7,9,2,1,3,1,1,4,3,23,25,47.8,1,0,47.0,12,40,432,255,137,173,108,345,70,41,212,131,163,1,148,160,163,193,199,54,123,243,209,204,153,53,165,148,27,158
Players,1631108,Max Christie,Max,1610612747,LAL,20.0,5,2,3,0.4,14.316666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,0,1,0,0,-8,3.6,0,0,3.0,338,326,115,316,311,361,396,361,257,325,257,295,305,295,288,247,272,297,281,250,204,1,77,329,382,300,373,205,27,378
Players,1628964,Mo Bamba,Mo,1610612747,LAL,25.0,3,1,2,0.333,7.816666666666666,1,2,0.5,0,0,0.0,2,2,1.0,1,2,3,1,0,1,0,0,2,1,4,2,12.1,0,0,10.0,368,372,72,360,356,295,323,117,257,325,257,220,235,1,205,273,272,238,281,145,204,1,132,266,302,183,290,205,27,300
Players,1629060,Rui Hachimura,Rui,1610612747,LAL,25.0,14,9,5,0.643,31.585,3,8,0.375,1,4,0.25,0,0,0.0,2,4,6,1,1,0,2,1,1,0,7,49,20.7,1,0,19.0,229,189,166,89,237,227,225,258,179,187,186,295,305,295,148,219,217,238,199,250,77,243,77,329,255,17,241,148,27,243
Players,1628972,Troy Brown Jr.,Troy,1610612747,LAL,23.0,23,12,11,0.522,66.655,5,12,0.417,3,8,0.375,0,0,0.0,1,10,11,1,1,1,0,1,5,1,13,10,29.7,1,0,30.0,158,145,284,179,161,190,184,226,104,124,111,295,305,295,205,108,133,238,199,145,204,243,239,266,205,106,208,148,27,204
Players,1629117,Wenyen Gabriel,Wenyen,1610612747,LAL,26.0,15,7,8,0.467,36.61666666666667,6,6,1.0,1,1,1.0,1,2,0.5,3,0,3,0,1,0,0,0,6,3,14,4,16.6,0,0,18.0,219,223,238,251,222,173,245,1,179,275,1,250,235,245,114,373,272,297,199,250,204,1,271,204,196,159,264,205,27,248
