group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
Players,203991,Clint Capela,Clint,1610612745,HOU,25.0,6,3,3,0.5,3.6,100.8,95.5,95.5,110.5,109.3,109.3,-9.8,-13.8,-13.8,0.1,1.0,20.0,0.125,0.174,0.149,20.0,20.0,0.0,0.0,0.075,0.084,93.86,96.98,80.82,96.98,0.04,44,0,3,0.0,0.5,0.0,23,24,86,45,53,73,79,79,60,76,76,69,81,81,42,14,23,15,22,13,103,103,70,74,82,80,62,59,59,63,70,46,70,71,70,HOU
Players,203085,Austin Rivers,Austin,1610612745,HOU,26.0,6,3,3,0.5,1.9,94.9,90.9,90.9,98.8,92.3,92.3,-4.0,-1.4,-1.4,0.0,0.0,0.0,0.0,0.059,0.033,0.0,0.0,0.0,0.0,0.0,0.0,96.44,102.05,85.04,102.05,-0.058,22,0,0,0.0,0.0,0.0,23,24,86,45,86,87,84,84,42,33,33,62,67,67,54,33,54,43,60,67,1,1,70,74,92,92,51,47,47,110,70,91,70,91,70,HOU
Players,101123,Gerald Green,Gerald,1610612745,HOU,33.0,1,0,1,0.0,0.0,0.0,0.0,0.0,227.3,100.0,100.0,-227.3,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.48,626.09,521.74,626.09,0.0,0,0,0,0.0,0.0,0.0,99,94,20,94,120,108,108,108,118,46,46,121,114,114,54,33,54,43,66,72,1,1,70,74,92,92,6,6,6,71,70,91,70,91,70,HOU
Players,101108,Chris Paul,Chris,1610612745,HOU,34.0,8,4,4,0.5,4.1,104.3,101.6,101.6,122.0,121.2,121.2,-17.7,-19.6,-19.6,0.176,1.0,18.8,0.061,0.079,0.07,18.8,19.9,0.167,0.441,0.165,0.167,93.72,95.27,79.39,95.27,0.052,64,1,6,0.1,0.8,0.167,13,17,105,45,45,60,62,62,83,91,91,82,89,89,30,14,27,32,55,51,102,102,69,61,47,46,64,74,74,59,51,30,68,59,69,HOU
Players,200782,P.J. Tucker,P.J.,1610612745,HOU,34.0,8,4,4,0.5,4.3,102.8,100.0,100.0,118.9,117.4,117.4,-16.1,-17.4,-17.4,0.188,3.0,20.0,0.114,0.244,0.184,6.7,6.9,0.286,0.428,0.148,0.155,93.42,95.3,79.42,95.3,0.156,67,2,7,0.3,0.9,0.286,13,17,105,45,38,64,63,63,81,90,90,79,86,86,29,1,23,18,12,7,81,81,63,62,51,50,68,73,73,25,33,24,64,58,62,HOU
Players,201935,James Harden,James,1610612745,HOU,29.0,8,4,4,0.5,4.3,101.2,98.5,98.5,117.9,117.1,117.1,-16.7,-18.6,-18.6,0.0,0.0,0.0,0.028,0.195,0.117,12.1,12.1,0.543,0.634,0.398,0.435,94.36,95.91,79.93,95.91,0.212,68,11,23,1.4,2.9,0.478,13,17,105,45,36,70,75,75,79,88,88,80,87,87,54,33,54,40,19,30,93,91,38,36,7,7,57,67,67,16,4,6,10,10,38,HOU
Players,202697,Iman Shumpert,Iman,1610612745,HOU,29.0,2,0,2,0.0,1.6,95.6,100.0,100.0,169.2,150.0,150.0,-73.5,-50.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.28,100.05,83.38,100.05,0.0,7,0,0,0.0,0.0,0.0,71,94,55,94,95,86,63,63,111,105,105,108,97,97,54,33,54,43,66,72,1,1,70,74,92,92,48,54,54,71,70,91,70,91,70,HOU
Players,1627863,Danuel House Jr.,Danuel,1610612745,HOU,26.0,1,0,1,0.0,0.4,0.0,0.0,0.0,69.4,50.0,50.0,-69.4,-50.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.96,202.82,169.01,202.82,0.0,1,0,0,0.0,0.0,0.0,99,94,20,94,107,108,108,108,19,12,12,105,97,97,54,33,54,43,66,72,1,1,70,74,92,92,11,15,15,71,70,91,70,91,70,HOU
Players,201569,Eric Gordon,Eric,1610612745,HOU,30.0,8,4,4,0.5,4.3,101.2,98.5,98.5,117.9,117.1,117.1,-16.7,-18.6,-18.6,0.071,0.5,6.7,0.0,0.024,0.013,13.3,13.0,0.5,0.523,0.169,0.19,94.36,95.91,79.93,95.91,0.02,68,4,12,0.5,1.5,0.333,13,17,105,45,36,70,75,75,79,88,88,80,87,87,49,28,49,43,64,69,95,95,39,49,45,42,57,67,67,68,18,12,41,25,50,HOU
Players,2403,Nene,ene,1610612745,HOU,36.0,1,0,1,0.0,0.3,0.0,0.0,0.0,300.0,300.0,300.0,-300.0,-300.0,-300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,180.0,150.0,180.0,0.0,1,0,0,0.0,0.0,0.0,99,94,20,94,108,108,108,108,123,123,123,123,123,123,54,33,54,43,66,72,1,1,70,74,92,92,88,16,16,71,70,91,70,91,70,HOU
