group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,203991,Clint Capela,Clint,1610612745,HOU,25.0,6,3,3,0.5,3.6,0.0,0.0,0.0,0.0,1.2,0.3,0.3,3.0,0.0,0.2,0.0,0.2,1.5,23,24,86,45,53,35,34,19,53,77,40,77,39,28,106,1,49,73,HOU
Players,203085,Austin Rivers,Austin,1610612745,HOU,26.0,6,3,3,0.5,1.9,0.0,0.0,0.0,0.0,0.3,1.3,0.8,0.7,0.2,0.0,0.5,0.2,0.7,23,24,86,45,86,35,34,19,53,46,69,102,92,16,1,88,49,85,HOU
Players,101123,Gerald Green,Gerald,1610612745,HOU,33.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,94,20,94,120,35,34,19,53,1,1,1,94,28,1,1,56,92,HOU
Players,101108,Chris Paul,Chris,1610612745,HOU,34.0,8,4,4,0.5,4.1,0.0,0.3,0.0,0.3,1.9,1.9,0.9,2.3,0.0,0.1,0.4,0.5,2.7,13,17,105,45,45,35,32,19,50,96,87,105,55,28,101,80,19,54,HOU
Players,200782,P.J. Tucker,P.J.,1610612745,HOU,34.0,8,4,4,0.5,4.3,0.3,0.1,0.0,0.5,1.9,1.9,0.9,2.5,0.1,0.0,0.0,0.6,4.0,13,17,105,45,38,33,33,19,39,96,87,105,52,22,1,1,16,30,HOU
Players,201935,James Harden,James,1610612745,HOU,29.0,8,4,4,0.5,4.3,0.0,0.4,0.4,2.0,1.9,1.9,0.9,2.5,0.1,0.1,0.9,1.1,5.9,13,17,105,45,36,35,27,10,2,96,87,105,52,22,101,114,8,12,HOU
Players,202697,Iman Shumpert,Iman,1610612745,HOU,29.0,2,0,2,0.0,1.6,0.0,0.0,0.0,0.0,3.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,94,55,94,95,35,34,19,53,110,106,1,94,28,1,1,56,92,HOU
Players,1627863,Danuel House Jr.,Danuel,1610612745,HOU,26.0,1,0,1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,94,20,94,107,35,34,19,53,1,1,1,94,28,1,1,56,92,HOU
Players,201569,Eric Gordon,Eric,1610612745,HOU,30.0,8,4,4,0.5,4.3,0.0,0.5,0.4,0.0,1.9,1.9,0.9,2.5,0.0,0.3,0.5,0.3,2.1,13,17,105,45,36,35,20,10,53,96,87,105,52,28,112,88,40,66,HOU
Players,2403,Nene,ene,1610612745,HOU,36.0,1,0,1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,94,20,94,108,35,34,19,53,1,1,1,94,28,1,1,56,92,HOU
