group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
Players,203085,Austin Rivers,Austin,1610612745,HOU,26.0,6,3,3,0.5,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,23,24,86,45,86,73,72,57,22,43,19,47,35,53,42,37,38,14,62,40,70,91,70
Players,101108,Chris Paul,Chris,1610612745,HOU,34.0,8,4,4,0.5,4.1,0.667,0.333,0.25,0.0,0.0,0.0,0.75,0.0,0.25,1.0,0.0,0.0,0.0,1.0,0.0,1,6,0.167,13,17,105,45,45,33,49,52,22,43,19,5,35,44,1,37,38,14,1,40,51,30,69
Players,203991,Clint Capela,Clint,1610612745,HOU,25.0,6,3,3,0.5,3.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,23,24,86,45,53,1,72,57,22,43,19,47,35,53,42,37,38,14,62,40,70,46,70
Players,1627863,Danuel House Jr.,Danuel,1610612745,HOU,26.0,1,0,1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,99,94,20,94,107,73,72,57,22,43,19,47,35,53,42,37,38,14,62,40,70,91,70
Players,201569,Eric Gordon,Eric,1610612745,HOU,30.0,8,4,4,0.5,4.3,0.417,0.583,0.0,0.0,0.923,0.231,0.077,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4,12,0.333,13,17,105,45,36,63,28,57,22,11,6,46,35,53,42,37,1,14,1,40,18,12,50
Players,101123,Gerald Green,Gerald,1610612745,HOU,33.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,99,94,20,94,120,73,72,57,22,43,19,47,35,53,42,37,38,14,62,40,70,91,70
Players,202697,Iman Shumpert,Iman,1610612745,HOU,29.0,2,0,2,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,71,94,55,94,95,73,72,57,22,43,19,47,35,53,42,37,38,14,62,40,70,91,70
Players,201935,James Harden,James,1610612745,HOU,29.0,8,4,4,0.5,4.3,0.565,0.435,0.432,0.0,0.243,0.081,0.325,0.0,0.432,0.125,0.875,0.0,1.0,0.091,0.909,11,23,0.478,13,17,105,45,36,52,39,38,22,37,17,20,35,28,41,16,38,1,61,9,4,6,38
Players,2403,Nene,ene,1610612745,HOU,36.0,1,0,1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,99,94,20,94,108,73,72,57,22,43,19,47,35,53,42,37,38,14,62,40,70,91,70
Players,200782,P.J. Tucker,P.J.,1610612745,HOU,34.0,8,4,4,0.5,4.3,0.714,0.286,0.444,0.0,0.0,0.0,0.556,0.222,0.444,1.0,0.0,0.0,0.0,1.0,0.0,2,7,0.286,13,17,105,45,38,31,59,33,22,43,19,8,23,22,1,37,38,14,1,40,33,24,62
