SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,AVAILABLE_FLAG
2020-21,1610612756,PHX,Phoenix Suns,0042000406,2021-07-20T00:00:00,PHX @ MIL,L,48.0,16.0,5.0,11.0,44.0,10.0,14.0,11.0,50.0,0,0,0,86,7,56,153,76,67,38,100,85,122,1
2020-21,1610612749,MIL,Milwaukee Bucks,0042000406,2021-07-20T00:00:00,MIL vs. PHX,W,48.0,10.0,14.0,11.0,50.0,16.0,5.0,11.0,44.0,0,0,0,1,7,125,61,76,43,103,11,85,90,1
2020-21,1610612756,PHX,Phoenix Suns,0042000405,2021-07-17T00:00:00,PHX vs. MIL,L,48.0,17.0,14.0,12.0,52.0,16.0,12.0,21.0,46.0,0,0,0,86,7,46,61,58,32,103,79,164,105,1
2020-21,1610612749,MIL,Milwaukee Bucks,0042000405,2021-07-17T00:00:00,MIL @ PHX,W,48.0,16.0,12.0,21.0,46.0,17.0,14.0,12.0,52.0,0,0,0,1,7,56,86,5,60,116,100,96,130,1
2020-21,1610612749,MIL,Milwaukee Bucks,0042000404,2021-07-14T00:00:00,MIL vs. PHX,W,48.0,24.0,19.0,15.0,48.0,5.0,7.0,0.0,40.0,0,0,0,1,7,9,24,35,50,8,25,1,63,1
2020-21,1610612756,PHX,Phoenix Suns,0042000404,2021-07-14T00:00:00,PHX @ MIL,L,48.0,5.0,7.0,0.0,40.0,24.0,19.0,15.0,48.0,0,0,0,86,7,158,137,167,98,158,139,129,112,1
2020-21,1610612749,MIL,Milwaukee Bucks,0042000403,2021-07-11T00:00:00,MIL vs. PHX,W,48.0,17.0,20.0,16.0,54.0,10.0,2.0,6.0,40.0,0,0,0,1,7,46,18,26,23,38,2,28,63,1
2020-21,1610612756,PHX,Phoenix Suns,0042000403,2021-07-11T00:00:00,PHX @ MIL,L,48.0,10.0,2.0,6.0,40.0,17.0,20.0,16.0,54.0,0,0,0,86,7,125,166,134,98,116,149,137,140,1
2020-21,1610612749,MIL,Milwaukee Bucks,0042000402,2021-07-08T00:00:00,MIL @ PHX,L,48.0,16.0,23.0,17.0,54.0,15.0,19.0,7.0,28.0,0,0,0,86,7,56,6,21,23,89,139,38,4,1
2020-21,1610612756,PHX,Phoenix Suns,0042000402,2021-07-08T00:00:00,PHX vs. MIL,W,48.0,15.0,19.0,7.0,28.0,16.0,23.0,17.0,54.0,0,0,0,1,7,70,24,123,164,103,161,146,140,1
2020-21,1610612756,PHX,Phoenix Suns,0042000401,2021-07-06T00:00:00,PHX vs. MIL,W,48.0,16.0,7.0,20.0,44.0,10.0,3.0,17.0,42.0,0,0,0,1,7,56,137,8,67,38,6,146,74,1
2020-21,1610612749,MIL,Milwaukee Bucks,0042000401,2021-07-06T00:00:00,MIL @ PHX,L,48.0,10.0,3.0,17.0,42.0,16.0,7.0,20.0,44.0,0,0,0,86,7,125,165,21,82,103,25,157,90,1
2020-21,1610612737,ATL,Atlanta Hawks,0042000306,2021-07-03T00:00:00,ATL vs. MIL,L,48.0,19.0,17.0,10.0,40.0,25.0,23.0,13.0,40.0,0,0,0,86,7,28,39,88,98,163,161,114,63,1
2020-21,1610612749,MIL,Milwaukee Bucks,0042000306,2021-07-03T00:00:00,MIL @ ATL,W,48.0,25.0,23.0,13.0,40.0,19.0,17.0,10.0,40.0,0,0,0,1,7,5,6,47,98,139,122,77,63,1
2020-21,1610612737,ATL,Atlanta Hawks,0042000305,2021-07-01T00:00:00,ATL @ MIL,L,48.0,10.0,23.0,7.0,36.0,14.0,19.0,13.0,66.0,0,0,0,86,7,125,6,123,123,84,139,114,165,1
2020-21,1610612749,MIL,Milwaukee Bucks,0042000305,2021-07-01T00:00:00,MIL vs. ATL,W,48.0,14.0,19.0,13.0,66.0,10.0,23.0,7.0,36.0,0,0,0,1,7,83,24,47,5,38,161,38,40,1
2020-21,1610612756,PHX,Phoenix Suns,0042000316,2021-06-30T00:00:00,PHX @ LAC,W,48.0,17.0,19.0,6.0,54.0,5.0,10.0,7.0,34.0,0,0,0,1,7,46,24,134,23,8,52,38,29,1
2020-21,1610612746,LAC,LA Clippers,0042000316,2021-06-30T00:00:00,LAC vs. PHX,L,48.0,5.0,10.0,7.0,34.0,17.0,19.0,6.0,54.0,0,0,0,86,7,158,109,123,134,116,139,28,140,1
2020-21,1610612749,MIL,Milwaukee Bucks,0042000304,2021-06-29T00:00:00,MIL @ ATL,L,48.0,4.0,17.0,9.0,44.0,16.0,12.0,14.0,46.0,0,0,0,86,7,164,39,95,67,103,79,125,105,1
2020-21,1610612737,ATL,Atlanta Hawks,0042000304,2021-06-29T00:00:00,ATL vs. MIL,W,48.0,16.0,12.0,14.0,46.0,4.0,17.0,9.0,44.0,0,0,0,1,7,56,86,44,60,2,122,60,90,1
2020-21,1610612746,LAC,LA Clippers,0042000315,2021-06-28T00:00:00,LAC @ PHX,W,48.0,23.0,2.0,19.0,58.0,18.0,4.0,8.0,32.0,0,0,0,1,7,14,166,15,15,126,7,50,17,1
2020-21,1610612756,PHX,Phoenix Suns,0042000315,2021-06-28T00:00:00,PHX vs. LAC,L,48.0,18.0,4.0,8.0,32.0,23.0,2.0,19.0,58.0,0,0,0,86,7,34,161,113,143,155,2,154,151,1
2020-21,1610612749,MIL,Milwaukee Bucks,0042000303,2021-06-27T00:00:00,MIL @ ATL,W,48.0,10.0,18.0,11.0,56.0,16.0,13.0,7.0,34.0,0,0,0,1,7,125,34,76,21,103,86,38,29,1
2020-21,1610612737,ATL,Atlanta Hawks,0042000303,2021-06-27T00:00:00,ATL vs. MIL,L,48.0,16.0,13.0,7.0,34.0,10.0,18.0,11.0,56.0,0,0,0,86,7,56,72,123,134,38,134,85,149,1
2020-21,1610612756,PHX,Phoenix Suns,0042000314,2021-06-26T00:00:00,PHX @ LAC,W,48.0,15.0,13.0,6.0,42.0,13.0,7.0,7.0,36.0,0,0,0,1,7,70,72,134,82,75,25,38,40,1
2020-21,1610612746,LAC,LA Clippers,0042000314,2021-06-26T00:00:00,LAC vs. PHX,L,48.0,13.0,7.0,7.0,36.0,15.0,13.0,6.0,42.0,0,0,0,86,7,89,137,123,123,89,86,28,74,1
2020-21,1610612749,MIL,Milwaukee Bucks,0042000302,2021-06-25T00:00:00,MIL vs. ATL,W,48.0,25.0,24.0,27.0,62.0,22.0,11.0,12.0,30.0,0,0,0,1,7,5,2,1,8,151,63,96,8,1
