close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
203915,Spencer Dinwiddie,1610612751,BKN,G,26.0,5,5,0.447,1.0,4.2,0.238,0.38,-0.142
1628386,Jarrett Allen,1610612751,BKN,C,21.0,5,4,0.194,0.8,4.0,0.2,0.343,-0.143
201960,DeMarre Carroll,1610612751,BKN,F,32.0,5,5,0.426,1.4,4.0,0.35,0.38,-0.03
1627747,Caris LeVert,1610612751,BKN,G,24.0,5,5,0.326,1.2,3.0,0.4,0.389,0.011
1626156,D'Angelo Russell,1610612751,BKN,G,23.0,5,5,0.298,0.8,2.8,0.286,0.387,-0.101
201162,Jared Dudley,1610612751,BKN,F,33.0,4,4,0.213,1.0,2.5,0.4,0.349,0.051
1626178,Rondae Hollis-Jefferson,1610612751,BKN,F,24.0,4,3,0.184,0.75,2.25,0.333,0.287,0.046
203925,Joe Harris,1610612751,BKN,F-G,27.0,5,3,0.179,1.2,2.0,0.6,0.39,0.21
202334,Ed Davis,1610612751,BKN,C,30.0,3,2,0.147,0.33,1.67,0.2,0.33,-0.13
1629058,Dzanan Musa,1610612751,BKN,G-F,20.0,2,2,0.375,0.5,1.5,0.333,0.308,0.026
1629066,Rodions Kurucs,1610612751,BKN,F,21.0,4,2,0.167,0.5,1.25,0.4,0.336,0.064
1629033,Theo Pinson,1610612751,BKN,G-F,23.0,3,2,0.222,0.0,0.67,0.0,0.296,-0.296
1626203,Treveon Graham,1610612751,BKN,F,25.0,5,3,0.103,0.2,0.6,0.333,0.375,-0.042
