GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,202687,Bismack Biyombo,Bismack,1610612761,TOR,23.0,8,5,3,0.625,16.83,0,0,0,0,0,3,3,4,1,0,0,2,12.6,9,10,89,45,42,36,34,24,55,1,67,88,47,10,1,1,22,36
Players,202709,Cory Joseph,Cory,1610612761,TOR,24.0,8,5,3,0.625,33.083333333333336,0,2,0,6,6,7,5,24,0,1,2,2,16.9,9,10,89,45,9,36,13,24,8,98,111,103,120,32,102,92,22,24
Players,201942,DeMar DeRozan,DeMar,1610612761,TOR,26.0,9,6,3,0.667,41.96833333333333,5,2,0,4,9,9,5,32,0,2,3,13,37.7,3,5,89,27,2,5,13,24,14,118,116,103,130,32,120,110,1,6
Players,201960,DeMarre Carroll,DeMarre,1610612761,TOR,29.0,7,4,3,0.571,36.348333333333336,2,0,0,0,9,6,8,32,0,1,7,3,10.3,20,18,89,47,6,16,34,24,55,118,108,114,130,32,102,130,16,45
Players,202685,Jonas Valančiūnas,Jonas,1610612761,TOR,24.0,4,2,2,0.5,15.905,0,4,0,8,3,4,5,14,1,0,1,0,26.6,45,31,69,49,46,36,4,24,3,64,77,103,101,10,1,52,64,13
Players,200768,Kyle Lowry,Kyle,1610612761,TOR,30.0,9,6,3,0.667,38.88166666666667,6,2,1,8,3,7,8,26,0,2,7,7,44.1,3,5,89,27,5,3,13,21,3,64,111,114,122,32,120,130,3,3
Players,1626181,Norman Powell,Norman,1610612761,TOR,23.0,2,2,0,1.0,3.536666666666666,0,0,0,0,0,3,0,2,0,0,0,0,0.0,78,31,1,1,99,36,34,24,55,1,67,1,23,32,1,1,64,106
Players,202335,Patrick Patterson,Patrick,1610612761,TOR,27.0,6,3,3,0.5,24.62,0,2,0,2,6,2,3,20,0,0,2,0,13.9,26,21,89,49,26,36,13,24,30,98,44,88,111,32,1,92,64,32
Players,203082,Terrence Ross,Terrence,1610612761,TOR,25.0,6,3,3,0.5,16.668333333333333,1,0,0,2,9,4,3,16,0,0,2,2,5.6,26,21,89,49,43,30,34,24,30,118,77,88,104,32,1,92,22,64
