close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
203110,Draymond Green,1610612744,GSW,F,34.0,55,55,1.0,6.16,14.35,0.43,0.495,-0.065
201939,Stephen Curry,1610612744,GSW,G,36.0,74,74,1.0,5.28,11.09,0.476,0.466,0.01
203952,Andrew Wiggins,1610612744,GSW,F,29.0,71,71,1.0,5.17,10.99,0.471,0.474,-0.003
1641764,Brandin Podziemski,1610612744,GSW,G,21.0,72,72,1.0,5.29,10.9,0.485,0.466,0.019
1630228,Jonathan Kuminga,1610612744,GSW,F,21.0,74,74,1.0,4.8,10.45,0.459,0.477,-0.018
202691,Klay Thompson,1610612744,GSW,G,34.0,76,76,1.0,4.76,10.43,0.456,0.477,-0.02
1626172,Kevon Looney,1610612744,GSW,F,28.0,74,74,1.0,4.73,10.2,0.464,0.499,-0.035
203967,Dario Šarić,1610612744,GSW,F-C,30.0,63,63,1.0,5.06,10.06,0.503,0.488,0.016
101108,Chris Paul,1610612744,GSW,G,39.0,58,58,1.0,4.53,9.36,0.484,0.46,0.024
1631218,Trayce Jackson-Davis,1610612744,GSW,F,24.0,67,67,1.0,4.42,9.25,0.477,0.486,-0.009
1630541,Moses Moody,1610612744,GSW,G,22.0,64,64,1.0,2.89,6.86,0.421,0.463,-0.041
1627780,Gary Payton II,1610612744,GSW,G,31.0,44,44,1.0,2.61,5.89,0.444,0.47,-0.026
1630611,Gui Santos,1610612744,GSW,F,22.0,21,21,1.0,2.67,5.1,0.523,0.446,0.077
202709,Cory Joseph,1610612744,GSW,G,32.0,24,24,1.0,2.33,4.83,0.483,0.466,0.016
1631311,Lester Quinones,1610612744,GSW,G,23.0,31,31,1.0,2.39,4.71,0.507,0.45,0.057
1630311,Pat Spencer,1610612744,GSW,G,27.0,4,4,1.0,1.0,3.0,0.333,0.445,-0.112
1629010,Jerome Robinson,1610612744,GSW,G,27.0,12,12,1.0,0.67,1.75,0.381,0.396,-0.015
1630586,Usman Garuba,1610612744,GSW,F,22.0,6,6,1.0,0.83,1.67,0.5,0.408,0.092
