group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank
,1627747,Caris LeVert,,1610612739,CLE,29.0,32,15,17,0.469,98.24166666666666,5.1,14.7,0.35,2.2,7.0,0.316,4.0,4.8,0.846,0.4,2.2,2.6,2.9,1.5,0.4,0.7,1.8,2.6,2.6,16.5,-4.0,25.8,5,0,26.4,43,69,34,255,68,154,104,269,91,94,132,136,150,107,289,323,351,147,185,242,160,56,300,219,133,249,261,67,22,225
,1641854,Craig Porter Jr.,,1610612739,CLE,24.0,4,1,3,0.25,10.803333333333333,6.7,13.3,0.5,0.0,3.3,0.0,6.7,6.7,1.0,3.3,3.3,6.7,3.3,0.0,0.0,0.0,3.3,3.3,3.3,20.0,-26.7,33.0,0,0,30.0,341,359,307,382,332,94,127,103,222,232,222,65,96,1,87,253,175,120,270,254,218,18,242,170,95,378,159,215,22,172
,1627745,Damian Jones,,1610612739,CLE,29.0,1,0,1,0.0,3.1,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,-104.5,0.0,0,0,0.0,420,422,373,422,408,355,166,355,222,324,222,272,280,272,298,355,379,308,270,254,218,214,15,310,367,446,410,215,22,411
,1629636,Darius Garland,,1610612739,CLE,24.0,28,13,15,0.464,101.35166666666667,4.6,16.0,0.289,2.1,7.1,0.3,6.4,7.5,0.857,1.1,1.1,2.1,5.3,3.6,0.4,0.0,2.5,2.8,4.3,17.8,0.0,25.8,3,0,28.1,87,99,60,261,63,186,85,318,95,90,140,71,86,95,232,351,362,60,43,244,218,35,292,126,112,194,260,95,22,196
,1629731,Dean Wade,,1610612739,CLE,27.0,9,5,4,0.556,27.876666666666665,2.6,3.9,0.667,1.3,2.6,0.5,0.0,0.0,0.0,2.6,6.5,9.0,2.6,0.0,1.3,0.0,0.0,1.3,0.0,6.5,-1.3,25.1,0,0,22.0,265,240,275,157,240,303,381,37,163,269,27,272,280,272,117,105,102,168,270,129,218,214,356,310,322,230,271,215,22,288
,1628378,Donovan Mitchell,,1610612739,CLE,27.0,27,15,12,0.556,87.14166666666667,9.5,22.7,0.418,4.1,9.5,0.435,9.9,11.2,0.889,1.2,3.3,4.5,2.9,3.3,1.2,0.0,1.7,3.3,6.6,33.0,7.8,43.3,1,0,47.1,102,69,106,157,98,37,19,210,20,40,62,22,35,85,215,257,275,150,57,133,218,70,247,61,23,151,66,145,22,35
,1641734,Emoni Bates,,1610612739,CLE,20.0,1,0,1,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,-104.5,-23.2,0,0,0.0,420,422,373,422,408,355,399,355,222,324,222,272,280,272,298,355,379,308,3,254,218,214,367,310,367,446,467,215,22,411
,1630596,Evan Mobley,,1610612739,CLE,23.0,24,11,13,0.458,73.45,5.4,9.8,0.55,0.5,2.5,0.2,2.5,4.4,0.556,2.5,8.3,10.8,2.0,3.4,0.5,1.0,2.0,2.0,2.5,13.7,-21.6,30.6,9,0,29.9,127,138,90,270,127,140,215,86,210,276,189,201,166,220,128,61,68,214,50,225,130,47,334,224,171,362,194,32,22,175
,1627777,Georges Niang,,1610612739,CLE,31.0,19,12,7,0.632,33.50666666666667,5.4,9.7,0.556,1.1,4.3,0.25,3.2,5.4,0.6,0.0,5.4,5.4,3.2,0.0,0.0,1.1,0.0,4.3,4.3,15.0,26.9,29.5,0,0,26.9,163,121,208,105,221,142,218,81,176,187,169,173,133,214,298,147,230,130,270,254,121,214,178,124,150,45,211,215,22,216
,1630171,Isaac Okoro,,1610612739,CLE,23.0,35,18,17,0.514,83.34166666666667,1.7,3.9,0.444,0.0,1.7,0.0,1.3,1.7,0.75,2.2,2.2,4.3,2.6,0.9,1.3,0.9,0.0,7.8,1.3,4.8,0.4,19.4,0,0,16.0,20,28,34,199,104,332,380,178,222,301,222,253,264,157,142,325,282,167,229,128,144,214,56,288,339,192,340,215,22,357
