TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,STL,BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,STL_RANK,BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612737,Atlanta Hawks,82,41,41,0.5,3971.0,115.4,32.9,0.717,7.0,4.8,15.5,13.9,15.2,54.2,1,17,17,17,8,22,13,18,19,12,8,20,25,29
1610612738,Boston Celtics,82,57,25,0.695,3996.0,110.6,35.1,0.746,6.3,5.2,15.1,12.5,13.0,48.2,1,2,2,2,1,2,3,1,28,7,5,5,9,8
1610612751,Brooklyn Nets,82,45,37,0.549,3946.0,113.5,32.2,0.689,7.1,6.2,16.8,14.6,13.3,49.9,1,9,9,9,29,16,20,29,15,1,15,26,12,15
1610612766,Charlotte Hornets,82,27,55,0.329,3966.0,114.7,33.3,0.717,7.7,5.1,16.8,14.2,12.1,52.4,1,27,27,27,12,20,10,19,8,9,17,21,3,23
1610612741,Chicago Bulls,82,40,42,0.488,3981.0,111.5,33.5,0.736,7.8,4.5,15.4,11.8,12.7,46.4,1,19,19,19,4,5,9,3,7,19,7,2,7,4
1610612739,Cleveland Cavaliers,82,51,31,0.622,3976.0,109.9,31.1,0.715,7.1,4.6,15.4,12.0,12.6,45.8,1,5,5,5,5,1,25,20,17,14,6,4,6,2
1610612742,Dallas Mavericks,82,38,44,0.463,3986.0,116.1,30.8,0.717,6.2,3.7,14.8,14.3,13.1,50.5,1,21,21,21,3,25,28,17,29,28,3,23,11,18
1610612743,Denver Nuggets,82,53,29,0.646,3951.0,113.5,32.8,0.727,7.5,4.5,17.4,13.4,13.6,52.3,1,4,4,4,25,15,15,11,11,20,19,14,14,22
1610612765,Detroit Pistons,82,17,65,0.207,3961.0,117.8,31.1,0.702,7.0,3.7,18.0,14.7,13.4,53.7,1,30,30,30,18,27,26,27,20,27,24,27,13,28
1610612744,Golden State Warriors,82,44,38,0.537,3966.0,113.4,33.8,0.719,7.1,3.9,19.3,13.2,14.0,49.4,1,11,11,11,12,14,7,16,14,25,29,10,18,14
1610612745,Houston Rockets,82,22,60,0.268,3951.0,118.6,32.7,0.729,7.3,4.5,20.5,13.0,17.4,48.8,1,28,28,28,25,29,16,9,13,18,30,8,30,11
1610612754,Indiana Pacers,82,35,47,0.427,3951.0,117.1,31.3,0.685,7.7,5.8,18.3,15.3,15.0,53.5,1,23,23,23,25,26,24,30,10,2,26,29,23,27
1610612746,LA Clippers,82,44,38,0.537,3966.0,113.6,33.2,0.731,7.0,4.4,18.0,13.2,14.5,50.8,1,11,11,11,12,17,11,7,18,21,23,11,21,19
1610612747,Los Angeles Lakers,82,43,39,0.524,3976.0,113.2,35.4,0.727,6.4,4.6,16.8,13.8,15.3,52.3,1,14,14,14,5,12,2,10,25,17,16,18,26,21
1610612763,Memphis Grizzlies,82,51,31,0.622,3956.0,110.7,34.4,0.711,8.3,5.7,15.5,14.4,13.7,47.2,1,5,5,5,22,3,4,22,2,3,9,24,16,5
1610612748,Miami Heat,82,44,38,0.537,3961.0,112.8,30.7,0.733,7.9,2.9,15.8,11.9,12.4,45.9,1,11,11,11,18,9,29,4,6,30,10,3,4,3
1610612749,Milwaukee Bucks,82,58,24,0.707,3966.0,110.9,37.2,0.745,6.3,4.9,16.4,13.3,13.0,49.2,1,1,1,1,12,4,1,2,27,11,14,13,8,13
1610612750,Minnesota Timberwolves,82,42,40,0.512,3966.0,113.1,32.5,0.703,8.0,5.4,17.5,13.6,14.3,50.4,1,15,15,15,12,10,18,26,5,4,20,17,19,17
1610612740,New Orleans Pelicans,82,42,40,0.512,3971.0,112.0,32.8,0.732,8.2,4.1,17.9,13.3,13.8,49.1,1,15,15,15,8,6,14,5,3,24,22,12,17,12
1610612752,New York Knicks,82,47,35,0.573,3991.0,114.2,33.6,0.727,6.3,4.1,15.1,13.1,12.6,45.2,1,8,8,8,2,19,8,12,26,23,4,9,5,1
1610612760,Oklahoma City Thunder,82,40,42,0.488,3971.0,113.2,32.0,0.693,8.2,4.1,14.7,15.4,11.7,50.2,1,19,19,19,8,13,21,28,4,22,2,30,2,16
1610612753,Orlando Magic,82,34,48,0.415,3956.0,113.7,32.9,0.73,7.3,4.6,18.2,13.4,14.3,47.4,1,25,25,25,22,18,12,8,12,15,25,15,20,6
1610612755,Philadelphia 76ers,82,54,28,0.659,3976.0,112.7,31.9,0.721,7.7,4.7,16.3,12.5,15.4,47.6,1,3,3,3,5,8,22,14,9,13,13,6,28,7
1610612756,Phoenix Suns,82,45,37,0.549,3956.0,112.3,32.2,0.714,7.1,5.2,16.0,13.8,13.1,48.4,1,9,9,9,22,7,19,21,16,5,11,19,10,9
1610612757,Portland Trail Blazers,82,33,49,0.402,3946.0,118.0,31.0,0.709,6.7,4.6,17.7,13.6,15.3,53.2,1,26,26,26,29,28,27,25,24,16,21,16,27,26
1610612758,Sacramento Kings,82,48,34,0.585,3966.0,116.0,32.7,0.731,6.9,3.3,16.2,12.6,11.4,53.1,1,7,7,7,12,24,17,6,21,29,12,7,1,25
1610612759,San Antonio Spurs,82,22,60,0.268,3971.0,119.6,31.7,0.709,6.9,3.9,18.8,14.5,15.2,56.2,1,28,28,28,8,30,23,24,22,26,28,25,24,30
1610612761,Toronto Raptors,82,41,41,0.5,3961.0,113.1,30.1,0.721,9.4,5.1,14.4,11.4,15.0,48.8,1,17,17,17,18,11,30,15,1,10,1,1,22,10
1610612762,Utah Jazz,82,37,45,0.451,3961.0,116.0,33.9,0.711,6.1,5.2,18.6,15.1,16.7,52.7,1,22,22,22,18,23,6,23,30,6,27,28,29,24
1610612764,Washington Wizards,82,35,47,0.427,3951.0,114.9,34.1,0.724,6.8,5.2,16.9,14.2,13.7,51.3,1,23,23,23,25,21,5,13,23,8,18,22,15,20
