close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
203493,Reggie Bullock Jr.,1610612752,NYK,G-F,30.0,5,5,1.0,30,73,0.411,0.45,-0.039
201565,Derrick Rose,1610612752,NYK,G,32.0,5,5,1.0,33,68,0.485,0.449,0.036
203944,Julius Randle,1610612752,NYK,F-C,26.0,5,5,1.0,28,67,0.418,0.491,-0.073
1629628,RJ Barrett,1610612752,NYK,F-G,21.0,5,5,1.0,29,62,0.468,0.467,0.001
202692,Alec Burks,1610612752,NYK,G,29.0,5,5,1.0,24,51,0.471,0.437,0.034
201959,Taj Gibson,1610612752,NYK,F,36.0,5,5,1.0,26,51,0.51,0.503,0.007
203457,Nerlens Noel,1610612752,NYK,C-F,27.0,5,5,1.0,13,31,0.419,0.483,-0.064
1630167,Obi Toppin,1610612752,NYK,F,23.0,5,5,1.0,8,28,0.286,0.447,-0.161
1630193,Immanuel Quickley,1610612752,NYK,G,22.0,5,5,1.0,13,23,0.565,0.459,0.106
203901,Elfrid Payton,1610612752,NYK,G,27.0,2,2,1.0,4,6,0.667,0.439,0.227
1628373,Frank Ntilikina,1610612752,NYK,G,22.0,1,1,1.0,1,2,0.5,0.432,0.068
1628995,Kevin Knox II,1610612752,NYK,F,21.0,1,1,1.0,0,2,0.0,0.415,-0.415
