season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end,is_home,home,away
2023-24,1610612764,WAS,Washington Wizards,22300445,2023-12-31,WAS vs. ATL,L,48.0,0.556,0.214,0.083,0.179,0.558,0.389,0.111,0.288,0,0,0,0,119,1092,1519,168,2278,1392,2312,1796,1320,1,2023,2024,True,WAS,ATL
2023-24,1610612756,PHX,Phoenix Suns,22300450,2023-12-31,PHX vs. ORL,W,48.0,0.545,0.216,0.062,0.152,0.533,0.133,0.155,0.292,0,0,0,0,119,1234,1506,39,2378,1036,188,745,1361,1,2023,2024,True,PHX,ORL
2023-24,1610612747,LAL,Los Angeles Lakers,22300446,2023-12-31,LAL @ NOP,L,48.0,0.537,0.305,0.129,0.174,0.615,0.31,0.13,0.289,0,0,0,0,119,1369,569,1043,2307,2070,1928,1361,1329,1,2023,2024,False,NOP,LAL
2023-24,1610612753,ORL,Orlando Magic,22300450,2023-12-31,ORL @ PHX,L,48.0,0.533,0.133,0.155,0.292,0.545,0.216,0.062,0.152,0,0,0,0,119,1422,2268,1701,1078,1213,950,2419,79,1,2023,2024,False,PHX,ORL
2023-24,1610612758,SAC,Sacramento Kings,22300449,2023-12-31,SAC @ MEM,W,48.0,0.598,0.185,0.13,0.271,0.439,0.341,0.08,0.089,0,0,0,0,119,542,1853,1079,1349,109,2112,2313,5,1,2023,2024,False,MEM,SAC
2023-24,1610612738,BOS,Boston Celtics,22300448,2023-12-31,BOS @ SAS,W,48.0,0.616,0.232,0.105,0.298,0.489,0.128,0.154,0.196,0,0,0,0,119,380,1312,501,1001,467,154,765,300,1,2023,2024,False,SAS,BOS
2023-24,1610612760,OKC,Oklahoma City Thunder,22300447,2023-12-31,OKC vs. BKN,W,48.0,0.651,0.241,0.149,0.146,0.44,0.31,0.068,0.328,0,0,0,0,119,144,1202,1563,2394,118,1927,2402,1832,1,2023,2024,True,OKC,BKN
2023-24,1610612737,ATL,Atlanta Hawks,22300445,2023-12-31,ATL @ WAS,W,48.0,0.558,0.389,0.111,0.288,0.556,0.214,0.083,0.179,0,0,0,0,119,1067,149,642,1133,1367,930,2292,180,1,2023,2024,False,WAS,ATL
2023-24,1610612751,BKN,Brooklyn Nets,22300447,2023-12-31,BKN @ OKC,L,48.0,0.44,0.31,0.068,0.328,0.651,0.241,0.149,0.146,0,0,0,0,119,2343,534,58,628,2316,1253,877,64,1,2023,2024,False,OKC,BKN
2023-24,1610612740,NOP,New Orleans Pelicans,22300446,2023-12-31,NOP vs. LAL,W,48.0,0.615,0.31,0.13,0.289,0.537,0.305,0.129,0.174,0,0,0,0,119,386,526,1079,1117,1087,1887,1397,148,1,2023,2024,True,NOP,LAL
2023-24,1610612763,MEM,Memphis Grizzlies,22300449,2023-12-31,MEM vs. SAC,L,48.0,0.439,0.341,0.08,0.089,0.598,0.185,0.13,0.271,0,0,0,0,119,2351,343,141,2456,1915,605,1361,1104,1,2023,2024,True,MEM,SAC
2023-24,1610612759,SAS,San Antonio Spurs,22300448,2023-12-31,SAS vs. BOS,L,48.0,0.489,0.128,0.154,0.196,0.616,0.232,0.105,0.298,0,0,0,0,119,1991,2306,1679,2159,2080,1146,1954,1448,1,2023,2024,True,SAS,BOS
2023-24,1610612752,NYK,New York Knicks,22300441,2023-12-30,NYK @ IND,L,48.0,0.563,0.284,0.139,0.4,0.724,0.247,0.157,0.237,0,0,0,0,119,977,745,1310,124,2444,1326,696,683,1,2023,2024,False,IND,NYK
2023-24,1610612742,DAL,Dallas Mavericks,22300444,2023-12-30,DAL @ GSW,W,48.0,0.648,0.25,0.089,0.2,0.549,0.126,0.11,0.345,0,0,0,0,119,159,1080,228,2117,1259,146,1823,1968,1,2023,2024,False,GSW,DAL
2023-24,1610612741,CHI,Chicago Bulls,22300442,2023-12-30,CHI vs. PHI,W,48.0,0.551,0.38,0.185,0.432,0.44,0.163,0.087,0.276,0,0,0,0,119,1168,174,2194,54,119,403,2249,1172,1,2023,2024,True,CHI,PHI
2023-24,1610612762,UTA,Utah Jazz,22300439,2023-12-30,UTA vs. MIA,W,48.0,0.522,0.301,0.096,0.245,0.494,0.513,0.155,0.234,0,0,0,0,119,1605,600,345,1640,483,2445,729,646,1,2023,2024,True,UTA,MIA
2023-24,1610612761,TOR,Toronto Raptors,22300440,2023-12-30,TOR @ DET,L,48.0,0.571,0.308,0.078,0.217,0.573,0.488,0.115,0.273,0,0,0,0,119,863,546,125,1957,1619,2431,1703,1117,1,2023,2024,False,DET,TOR
