group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
Players,1641810,Antonio Reeves,Antonio,1610612740,NOP,22.0,6,1,5,0.167,10.0,0.08,0.167,0.118,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.25,0.0,0.158,322,375,214,440,346,385,199,326,14,35,307,313,302,382,400,74,1,263,208,1,358,339,216
Players,1630527,Brandon Boston,Brandon,1610612740,NOP,23.0,9,1,8,0.111,15.0,0.184,0.25,0.25,0.4,0.417,0.0,0.0,0.5,0.167,0.25,0.2,0.0,0.333,0.0,0.0,0.357,0.167,0.25,279,375,288,447,310,152,104,92,50,29,307,313,32,247,140,153,1,78,208,1,447,191,99
Players,1628971,Bruce Brown,Bruce,1610612740,NOP,28.0,13,7,6,0.538,28.0,0.147,0.095,0.151,0.5,0.167,0.222,0.222,0.071,0.174,0.135,0.25,0.0,0.667,0.0,0.0,0.4,0.19,0.145,233,209,240,181,248,215,316,242,14,213,123,127,282,237,321,111,1,22,208,1,454,168,239
Players,203468,CJ McCollum,CJ,1610612740,NOP,33.0,24,10,14,0.417,99.0,0.287,0.325,0.324,0.5,0.415,0.294,0.271,0.12,0.155,0.146,0.159,0.125,0.0,0.273,0.0,0.18,0.24,0.332,114,154,410,330,61,54,56,45,14,32,84,97,235,275,304,209,270,263,115,1,257,118,47
Players,1628464,Daniel Theis,Daniel,1610612740,NOP,33.0,6,3,3,0.5,15.0,0.051,0.111,0.037,0.0,0.0,0.0,0.0,0.5,0.167,0.25,0.2,0.25,0.0,0.0,0.0,0.286,0.167,0.063,322,304,148,212,306,418,300,416,265,347,307,313,32,247,140,153,379,263,208,1,401,191,364
Players,1627749,Dejounte Murray,Dejounte,1610612740,NOP,28.0,11,4,7,0.364,48.0,0.286,0.353,0.363,0.222,0.24,0.138,0.143,0.143,0.323,0.289,0.294,0.083,0.375,0.143,0.5,0.208,0.091,0.283,254,275,262,360,183,55,34,27,141,135,198,202,216,83,107,98,238,70,170,448,296,272,72
Players,203901,Elfrid Payton,Elfrid,1610612740,NOP,31.0,4,1,3,0.25,8.0,0.222,0.167,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.333,0.0,0.0,0.143,0.0,0.125,359,375,148,418,364,105,199,130,265,347,307,313,302,382,400,10,491,78,208,1,194,339,289
Players,1630529,Herbert Jones,Herbert,1610612740,NOP,26.0,7,2,5,0.286,30.0,0.074,0.13,0.06,0.5,0.083,0.167,0.118,0.0,0.467,0.389,0.286,0.111,0.167,0.25,0.0,0.167,0.077,0.15,309,335,214,410,243,394,266,400,14,311,169,224,302,25,48,100,260,192,118,1,225,295,234
Players,1631288,Jamal Cain,Jamal,1610612740,NOP,26.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410,450,105,450,475,435,369,419,265,347,307,313,302,382,400,337,1,263,208,1,1,339,392
Players,1629669,Jaylen Nowell,Jaylen,1610612740,NOP,25.0,3,1,2,0.333,6.0,0.077,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,380,375,105,372,390,387,369,353,265,347,307,313,302,382,400,153,1,263,208,485,1,339,392
