player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
1628389,Bam Adebayo,Bam,1610612748,MIA,25.0,75,40,35,0.533,34.6,111.8,113.0,113.0,110.0,111.2,111.2,1.8,1.8,1.8,0.154,1.28,13.9,0.073,0.206,0.139,10.9,10.9,0.541,0.592,0.251,0.254,98.08,97.04,80.87,97.04,0.142,5262,602,1114,8.0,14.9,0.54,70,74,420,217,34,224,182,182,185,205,205,186,184,184,180,372,352,107,62,69,346,350,261,193,63,69,501,517,517,42,17,36,33,58,91,MIA
1628997,Caleb Martin,Caleb,1610612748,MIA,27.0,71,38,33,0.535,29.3,110.4,110.7,110.7,109.6,110.7,110.7,0.9,0.0,0.0,0.082,1.48,14.7,0.044,0.13,0.086,9.9,10.0,0.54,0.571,0.143,0.146,98.48,97.87,81.56,97.87,0.078,4232,254,548,3.6,7.7,0.464,109,95,385,214,119,282,290,290,168,185,185,218,247,247,373,324,325,210,233,229,278,279,262,257,391,396,481,491,491,314,162,155,192,184,244,MIA
203469,Cody Zeller,Cody,1610612748,MIA,30.0,15,6,9,0.4,14.4,109.4,108.8,108.8,120.0,119.0,119.0,-10.6,-10.3,-10.3,0.077,0.71,10.1,0.117,0.2,0.157,14.1,14.2,0.627,0.659,0.175,0.179,98.12,98.83,82.36,98.83,0.093,445,37,59,2.5,3.9,0.627,451,452,99,407,357,325,360,360,516,507,507,483,477,477,391,479,452,26,70,42,477,479,54,43,248,259,498,459,459,224,415,429,287,367,38,MIA
1629130,Duncan Robinson,Duncan,1610612748,MIA,29.0,42,19,23,0.452,16.4,109.6,108.8,108.8,112.8,113.8,113.8,-3.2,-5.0,-5.0,0.101,1.64,14.3,0.012,0.094,0.052,8.7,8.6,0.504,0.534,0.172,0.18,98.88,98.82,82.35,98.82,0.049,1428,88,237,2.1,5.6,0.371,335,324,226,358,311,312,357,357,324,356,356,344,380,380,304,277,338,492,402,459,188,187,374,378,272,248,467,460,460,489,329,302,332,279,481,MIA
1629216,Gabe Vincent,Gabe,1610612748,MIA,27.0,68,37,31,0.544,25.9,111.0,111.0,111.0,110.9,111.7,111.7,0.1,-0.7,-0.7,0.139,1.82,19.5,0.016,0.071,0.043,10.7,10.7,0.505,0.533,0.17,0.175,98.56,98.16,81.8,98.16,0.058,3595,228,567,3.4,8.3,0.402,133,110,357,199,168,261,276,276,234,247,247,244,274,274,202,236,197,447,487,500,335,336,372,380,276,276,479,480,480,448,191,149,217,162,433,MIA
1629312,Haywood Highsmith,Haywood,1610612748,MIA,26.0,54,28,26,0.519,18.0,105.2,104.8,104.8,108.0,110.0,110.0,-2.8,-5.2,-5.2,0.065,0.96,13.6,0.055,0.135,0.094,14.2,14.2,0.516,0.517,0.121,0.124,99.04,98.29,81.91,98.29,0.058,1985,93,216,1.7,4.0,0.431,270,230,273,239,296,450,451,451,107,158,158,331,383,383,439,445,359,159,216,190,478,478,343,420,475,476,458,476,476,443,322,320,383,363,358,MIA
1631288,Jamal Cain,Jamal,1610612748,MIA,24.0,18,10,8,0.556,13.3,109.1,108.0,108.0,102.2,102.5,102.5,6.9,5.5,5.5,0.076,2.0,12.9,0.064,0.142,0.105,6.5,6.4,0.614,0.647,0.139,0.145,102.43,102.78,85.65,102.78,0.114,511,37,66,2.1,3.7,0.561,438,418,87,172,385,342,382,382,28,34,34,62,84,84,395,194,379,128,197,155,71,70,71,63,411,406,224,170,170,110,415,425,339,379,72,MIA
202710,Jimmy Butler III,Jimmy,1610612748,MIA,33.0,64,35,29,0.547,33.4,113.7,114.9,114.9,112.4,113.7,113.7,1.4,1.2,1.2,0.264,3.37,21.9,0.068,0.121,0.093,6.5,6.4,0.56,0.647,0.248,0.256,98.1,97.02,80.85,97.02,0.177,4320,479,888,7.5,13.9,0.539,181,137,327,193,54,136,115,115,307,355,355,200,209,209,56,37,132,119,266,196,72,72,198,64,72,66,499,519,519,10,47,68,47,68,93,MIA
201567,Kevin Love,Kevin,1610612748,MIA,34.0,62,35,27,0.565,20.0,113.1,113.7,113.7,110.3,109.8,109.8,2.8,3.9,3.9,0.131,1.66,17.9,0.05,0.287,0.168,10.8,10.8,0.506,0.548,0.185,0.189,99.23,99.14,82.62,99.14,0.115,2564,165,424,2.7,6.8,0.389,203,137,291,162,251,162,162,162,202,153,153,156,124,124,229,273,220,187,7,33,339,342,371,340,206,211,448,443,443,105,246,213,269,222,462,MIA
200768,Kyle Lowry,Kyle,1610612748,MIA,37.0,55,30,25,0.545,31.2,110.1,112.4,112.4,109.3,111.3,111.3,0.7,1.1,1.1,0.233,2.73,30.4,0.025,0.112,0.067,11.1,11.1,0.514,0.565,0.162,0.166,99.03,97.13,80.94,97.13,0.089,3483,196,485,3.6,8.8,0.404,267,207,256,195,87,299,213,213,158,212,212,223,212,212,81,76,51,352,298,344,371,370,350,287,311,316,460,514,514,246,216,186,193,151,432,MIA
