player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1628389,Bam Adebayo,Bam,1610612748,MIA,25.0,23,13,10,0.565,849.5833333333334,68,53,34,288,265,227,216,804,15,22,71,111,851.9,1,9,212,45,2,3,5,20,2,215,217,215,216,10,213,217,3,6,MIA
1628997,Caleb Martin,Caleb,1610612748,MIA,27.0,23,13,10,0.565,694.2933333333333,52,29,52,100,230,197,147,646,9,13,55,32,558.0,1,9,212,45,8,10,22,9,18,213,213,198,208,24,200,211,33,14,MIA
203469,Cody Zeller,Cody,1610612748,MIA,30.0,21,11,10,0.524,174.23,4,5,3,40,59,49,38,172,4,4,28,15,119.1,8,17,212,70,87,125,106,118,65,136,133,112,131,56,146,172,66,97,MIA
1629130,Duncan Robinson,Duncan,1610612748,MIA,29.0,23,13,10,0.565,418.58166666666665,47,35,19,48,145,115,108,386,3,3,36,17,319.3,1,9,212,45,31,13,12,38,52,192,186,185,188,68,136,190,62,39,MIA
1629216,Gabe Vincent,Gabe,1610612748,MIA,27.0,22,13,9,0.591,671.9466666666667,36,19,17,66,188,179,165,678,4,10,66,44,471.2,6,9,202,41,10,18,40,41,33,206,209,202,213,56,190,215,18,22,MIA
1629312,Haywood Highsmith,Haywood,1610612748,MIA,26.0,18,9,9,0.5,161.03,27,6,9,32,61,41,43,134,2,2,20,2,130.3,25,25,202,71,94,32,102,66,73,137,114,122,111,84,115,154,136,88,MIA
202710,Jimmy Butler III,Jimmy,1610612748,MIA,33.0,22,13,9,0.591,874.02,98,71,61,262,290,225,227,898,14,35,37,127,1076.9,6,9,202,41,1,1,2,4,3,217,216,217,217,14,217,192,2,2,MIA
201567,Kevin Love,Kevin,1610612748,MIA,34.0,20,12,8,0.6,358.82666666666665,13,9,3,20,97,78,94,362,7,1,35,21,344.2,9,16,194,33,38,68,81,118,96,174,172,177,184,32,83,188,52,36,MIA
200768,Kyle Lowry,Kyle,1610612748,MIA,37.0,23,13,10,0.565,599.4116666666666,28,12,12,52,221,164,165,560,14,7,59,30,534.7,1,9,212,45,17,28,63,53,49,211,205,202,202,14,169,213,37,17,MIA
1629622,Max Strus,Max,1610612748,MIA,27.0,23,13,10,0.565,646.965,29,26,29,62,206,183,169,634,7,10,47,27,403.1,1,9,212,45,13,25,24,23,38,207,211,204,206,32,190,206,40,27,MIA
1631107,Nikola Jović,Nikola,1610612748,MIA,20.0,7,3,4,0.429,12.596666666666666,0,2,0,2,4,3,2,8,0,1,0,0,8.0,81,88,71,109,178,161,134,149,165,32,29,18,28,147,83,1,182,183,MIA
1630209,Omer Yurtseven,Omer,1610612748,MIA,25.0,8,4,4,0.5,15.68,0,0,0,4,6,5,5,12,1,0,2,0,13.5,73,78,71,71,173,161,160,149,150,47,39,46,36,108,1,42,182,168,MIA
1629639,Tyler Herro,Tyler,1610612748,MIA,23.0,1,1,0,1.0,19.466666666666665,2,0,0,4,10,9,0,18,1,0,1,0,19.4,203,132,1,1,169,144,160,149,150,55,53,1,50,108,1,31,182,163,MIA
2617,Udonis Haslem,Udonis,1610612748,MIA,43.0,2,1,1,0.5,2.9633333333333334,0,0,0,0,2,0,3,2,0,0,0,0,1.2,184,132,12,71,211,161,160,149,177,15,1,37,3,147,1,1,182,202,MIA
203506,Victor Oladipo,Victor,1610612748,MIA,31.0,2,1,1,0.5,45.405,6,0,7,10,21,10,13,36,1,0,5,3,41.4,184,132,12,71,152,106,160,85,127,74,57,68,64,108,1,68,127,144,MIA
