group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,203110,Draymond Green,Draymond,1610612744,GSW,32.0,8,5,3,0.625,25.0,0.033,0.048,0.026,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.143,0.2,0.333,0.0,0.0,0.583,0.063,0.03,8,9,99,34,12,98,74,92,42,69,42,45,24,29,33,46,104,20,28,1,130,55,82,GSW
Players,1629308,Juan Toscano-Anderson,Juan,1610612744,GSW,29.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,63,1,1,126,100,75,93,42,69,42,45,38,84,88,55,1,28,28,1,1,57,83,GSW
Players,1627814,Damion Lee,Damion,1610612744,GSW,29.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,63,1,1,124,100,75,93,42,69,42,45,38,84,88,55,1,28,28,1,1,57,83,GSW
Players,201939,Stephen Curry,Stephen,1610612744,GSW,34.0,9,6,3,0.667,34.0,0.452,0.433,0.466,0.444,0.464,0.739,0.704,0.111,0.35,0.276,0.353,0.125,0.333,0.333,0.667,0.143,0.619,0.511,5,4,99,29,1,6,13,7,16,11,7,7,35,13,31,16,98,20,17,130,67,7,7,GSW
Players,203490,Otto Porter Jr.,Otto,1610612744,GSW,29.0,5,3,2,0.6,6.0,0.1,0.0,0.091,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,23,16,62,35,86,78,75,75,42,36,42,45,38,84,88,55,120,28,28,1,1,57,83,GSW
Players,1629673,Jordan Poole,Jordan,1610612744,GSW,23.0,8,6,2,0.75,26.0,0.129,0.19,0.106,0.167,0.043,0.2,0.167,0.286,0.154,0.2,0.5,0.2,0.0,0.0,0.0,0.182,0.267,0.19,8,4,62,21,11,66,50,71,38,68,35,38,23,67,44,8,104,28,28,1,76,33,43,GSW
Players,1626172,Kevon Looney,Kevon,1610612744,GSW,26.0,5,2,3,0.4,8.0,0.118,0.167,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.5,0.0,0.111,23,40,99,76,75,68,51,75,42,69,42,45,38,84,88,55,113,28,28,1,123,57,66,GSW
Players,2738,Andre Iguodala,Andre,1610612744,GSW,38.0,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,106,63,1,1,110,100,75,93,42,69,42,45,38,84,88,55,1,28,1,1,1,57,83,GSW
Players,1627780,Gary Payton II,Gary,1610612744,GSW,29.0,3,3,0,1.0,9.0,0.174,0.3,0.188,0.333,0.125,0.0,0.0,0.0,0.143,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.292,57,16,1,1,70,47,22,44,18,58,42,45,38,69,80,33,120,28,28,1,1,57,22,GSW
Players,203952,Andrew Wiggins,Andrew,1610612744,GSW,27.0,9,6,3,0.667,30.0,0.154,0.154,0.192,0.111,0.192,0.13,0.12,0.556,0.286,0.367,0.067,0.0,0.0,0.25,0.0,0.2,0.1,0.143,5,4,99,29,7,56,53,43,39,51,39,43,12,26,15,53,1,28,25,1,79,53,57,GSW
Players,202691,Klay Thompson,Klay,1610612744,GSW,32.0,9,6,3,0.667,33.0,0.157,0.138,0.179,0.25,0.269,0.0,0.074,0.0,0.095,0.067,0.059,0.25,0.333,0.25,0.333,0.0,0.048,0.112,5,4,99,29,2,54,59,48,29,35,42,44,38,78,84,54,108,20,25,119,1,56,65,GSW
