TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1610612749,Milwaukee Bucks,MIL,82,82,0.287,10.34,26.34,0.393,0.462,0.163,6.68,14.99,0.446,0.124,3.66,11.35,0.322
1610612747,Los Angeles Lakers,LAL,81,81,0.27,10.02,24.95,0.402,0.477,0.156,6.27,14.41,0.435,0.114,3.75,10.54,0.356
1610612738,Boston Celtics,BOS,81,81,0.269,9.36,24.62,0.38,0.455,0.144,5.67,13.19,0.43,0.125,3.69,11.43,0.323
1610612750,Minnesota Timberwolves,MIN,82,82,0.274,8.72,23.72,0.368,0.425,0.171,6.01,14.8,0.406,0.103,2.71,8.91,0.304
1610612742,Dallas Mavericks,DAL,81,81,0.262,9.2,23.65,0.389,0.459,0.152,5.88,13.68,0.43,0.111,3.32,9.98,0.333
1610612759,San Antonio Spurs,SAS,81,81,0.255,9.68,23.57,0.411,0.483,0.15,6.28,13.89,0.452,0.105,3.4,9.68,0.351
1610612745,Houston Rockets,HOU,82,82,0.268,9.32,23.55,0.396,0.474,0.145,5.65,12.76,0.443,0.123,3.67,10.79,0.34
1610612753,Orlando Magic,ORL,82,82,0.278,9.11,23.34,0.39,0.468,0.155,5.5,12.96,0.424,0.124,3.61,10.38,0.348
1610612751,Brooklyn Nets,BKN,79,79,0.264,9.11,23.32,0.391,0.469,0.142,5.46,12.54,0.435,0.122,3.66,10.77,0.34
1610612756,Phoenix Suns,PHX,80,80,0.258,8.94,23.28,0.384,0.463,0.144,5.25,12.99,0.404,0.114,3.69,10.29,0.358
1610612739,Cleveland Cavaliers,CLE,82,82,0.262,8.7,22.94,0.379,0.448,0.156,5.55,13.6,0.408,0.107,3.15,9.34,0.337
1610612757,Portland Trail Blazers,POR,81,81,0.264,8.7,22.84,0.381,0.45,0.146,5.57,12.64,0.44,0.118,3.14,10.2,0.308
1610612754,Indiana Pacers,IND,82,82,0.253,9.44,22.62,0.417,0.488,0.146,6.23,13.07,0.477,0.107,3.21,9.55,0.336
1610612765,Detroit Pistons,DET,81,81,0.249,8.78,22.14,0.397,0.469,0.141,5.56,12.48,0.445,0.109,3.22,9.65,0.334
1610612761,Toronto Raptors,TOR,81,81,0.243,8.51,22.09,0.385,0.462,0.132,5.1,11.99,0.425,0.111,3.41,10.1,0.337
1610612744,Golden State Warriors,GSW,81,81,0.247,8.67,22.06,0.393,0.47,0.137,5.27,12.23,0.431,0.11,3.4,9.83,0.345
1610612752,New York Knicks,NYK,82,82,0.256,8.2,21.76,0.377,0.445,0.146,5.23,12.4,0.422,0.11,2.96,9.35,0.317
1610612746,LA Clippers,LAC,81,81,0.246,8.23,21.65,0.38,0.454,0.135,5.04,11.89,0.424,0.111,3.2,9.77,0.327
1610612743,Denver Nuggets,DEN,80,80,0.246,8.05,21.61,0.372,0.438,0.148,5.2,12.96,0.401,0.099,2.85,8.65,0.329
1610612748,Miami Heat,MIA,81,81,0.249,8.31,21.38,0.389,0.463,0.134,5.11,11.53,0.443,0.115,3.2,9.85,0.325
1610612764,Washington Wizards,WAS,82,82,0.23,8.41,21.33,0.395,0.466,0.131,5.38,12.17,0.442,0.099,3.04,9.16,0.332
1610612737,Atlanta Hawks,ATL,82,82,0.232,8.34,20.83,0.4,0.48,0.126,5.05,11.28,0.448,0.106,3.29,9.55,0.345
1610612740,New Orleans Pelicans,NOP,81,81,0.238,7.6,20.77,0.366,0.45,0.12,4.12,10.48,0.393,0.118,3.48,10.28,0.339
1610612755,Philadelphia 76ers,PHI,81,81,0.24,7.72,20.74,0.372,0.441,0.136,4.85,11.8,0.411,0.103,2.86,8.94,0.32
1610612762,Utah Jazz,UTA,81,81,0.226,8.19,20.73,0.395,0.478,0.121,4.73,11.04,0.428,0.106,3.46,9.69,0.357
1610612758,Sacramento Kings,SAC,82,82,0.235,8.24,20.34,0.405,0.483,0.139,5.1,12.02,0.424,0.096,3.15,8.32,0.378
1610612760,Oklahoma City Thunder,OKC,82,82,0.224,7.73,19.99,0.387,0.458,0.131,4.89,11.67,0.419,0.093,2.84,8.32,0.342
1610612763,Memphis Grizzlies,MEM,82,82,0.227,8.01,19.68,0.407,0.484,0.129,4.98,11.13,0.447,0.099,3.04,8.55,0.355
1610612741,Chicago Bulls,CHI,81,81,0.222,7.59,19.14,0.397,0.476,0.118,4.56,10.15,0.449,0.104,3.04,8.99,0.338
1610612766,Charlotte Hornets,CHA,81,81,0.218,7.49,19.12,0.392,0.47,0.12,4.52,10.49,0.431,0.099,2.98,8.63,0.345
