team_id,team_name,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,team
1610612737,Atlanta Hawks,34,13,21,0.382,128.95333333333335,30.9,84.9,0.364,8.6,34.2,0.25,26.4,34.2,0.772,13.4,33.5,46.9,13.4,13.0,7.1,4.8,10.1,27.2,22.3,96.8,-11.2,18,23,23,25,19,26,13,29,25,11,28,21,20,20,9,12,12,30,21,13,22,30,13,28,28,22,ATLANTA HAWKS
1610612738,Boston Celtics,42,23,19,0.548,144.26666666666668,38.6,88.2,0.438,13.0,35.6,0.364,31.3,39.3,0.797,12.0,35.3,47.2,23.3,14.0,6.0,5.7,5.0,31.3,28.9,121.4,8.0,5,6,16,12,10,4,5,8,8,10,9,11,14,12,14,9,10,1,23,17,10,13,22,12,9,11,BOSTON CELTICS
1610612751,Brooklyn Nets,40,20,20,0.5,174.95166666666665,37.6,87.2,0.431,9.3,31.8,0.293,30.5,39.2,0.776,14.3,33.7,48.0,17.8,13.2,4.1,4.7,6.6,26.6,26.9,115.0,7.1,9,9,18,13,3,9,8,12,23,20,21,14,15,17,6,11,8,19,22,28,24,22,12,15,13,14,BROOKLYN NETS
1610612766,Charlotte Hornets,34,17,17,0.5,148.435,36.2,73.1,0.496,13.9,32.7,0.426,30.1,38.8,0.775,9.4,30.7,40.1,19.4,12.9,4.9,5.8,2.6,24.6,28.8,116.4,10.3,18,16,12,13,8,14,30,1,4,17,1,15,16,18,24,23,26,9,20,24,9,5,6,13,11,9,CHARLOTTE HORNETS
1610612741,Chicago Bulls,38,13,25,0.342,119.12,30.6,77.4,0.396,13.3,37.1,0.359,28.6,33.4,0.855,10.1,25.8,35.9,17.3,12.5,6.4,3.6,7.3,32.2,25.8,103.2,-26.2,11,23,28,26,23,27,29,23,6,7,10,17,23,4,23,30,30,21,17,15,27,26,27,20,23,28,CHICAGO BULLS
1610612739,Cleveland Cavaliers,29,13,16,0.448,132.205,34.1,83.5,0.409,11.3,28.0,0.403,23.6,30.1,0.783,15.2,34.1,49.4,18.5,14.9,3.3,6.5,6.9,21.8,23.2,103.1,-3.3,28,23,10,17,16,19,16,21,13,26,4,27,26,15,4,10,5,17,26,29,6,25,2,26,24,16,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,41,17,24,0.415,163.21666666666667,32.1,83.8,0.382,11.2,43.5,0.257,27.9,39.4,0.709,11.5,35.9,47.3,16.8,12.1,4.1,5.0,5.9,27.9,31.5,103.2,-4.4,6,16,27,20,5,23,15,25,14,1,27,18,13,28,15,7,9,25,12,27,20,20,17,6,22,18,DALLAS MAVERICKS
1610612743,Denver Nuggets,45,29,16,0.644,176.035,37.6,81.8,0.46,9.0,24.5,0.367,32.2,40.9,0.787,13.4,31.4,44.7,21.8,10.1,5.5,3.0,4.6,22.4,32.7,116.4,15.3,1,2,10,6,2,8,21,6,24,30,8,9,12,14,10,22,15,2,10,20,29,10,4,4,10,5,DENVER NUGGETS
1610612765,Detroit Pistons,30,10,20,0.333,120.97,30.9,82.9,0.373,7.9,27.8,0.286,16.3,21.8,0.745,10.3,32.5,42.9,15.9,12.3,3.2,5.2,5.2,27.4,17.5,86.1,-29.0,25,29,18,27,22,25,18,27,27,27,22,30,30,22,20,17,19,26,14,30,17,16,14,30,30,29,DETROIT PISTONS
1610612744,Golden State Warriors,27,8,19,0.296,100.03166666666668,34.1,83.0,0.41,12.5,39.3,0.317,26.9,32.1,0.836,12.5,30.2,42.7,19.2,12.5,4.8,6.7,6.7,36.5,20.6,107.5,-25.9,29,30,16,30,28,20,17,19,9,5,15,20,25,7,12,25,21,12,16,25,4,23,30,29,18,27,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,32,19,13,0.594,111.67333333333332,37.0,87.7,0.422,14.2,42.1,0.337,38.7,44.3,0.874,14.6,37.4,52.0,18.9,12.5,7.7,6.4,4.7,25.4,30.1,126.8,25.4,23,11,4,9,26,13,7,16,2,2,13,3,5,1,5,3,2,13,15,7,7,11,7,10,3,4,HOUSTON ROCKETS
1610612754,Indiana Pacers,36,22,14,0.611,151.77166666666668,35.1,79.4,0.442,11.4,29.7,0.383,23.7,29.1,0.815,10.8,28.8,39.5,17.1,14.9,6.3,5.4,4.7,25.9,24.7,105.3,13.3,15,7,7,7,7,18,25,7,12,24,6,25,29,9,16,28,27,24,25,16,14,12,9,25,19,7,INDIANA PACERS
1610612746,LA Clippers,32,19,13,0.594,126.87833333333332,38.6,80.6,0.479,14.0,34.0,0.411,31.0,41.6,0.745,14.0,31.4,45.4,20.1,14.0,5.3,4.9,2.3,27.6,26.1,122.2,7.9,23,11,4,9,20,5,22,4,3,13,3,12,10,22,7,21,14,7,24,21,21,1,16,17,7,12,LA CLIPPERS
1610612747,Los Angeles Lakers,30,20,10,0.667,114.33166666666666,35.3,86.1,0.41,13.0,41.6,0.313,29.0,42.0,0.69,12.2,30.6,42.8,18.9,8.8,8.4,6.7,2.5,26.0,28.1,112.5,12.2,25,9,2,4,24,17,10,20,7,3,16,16,9,29,13,24,20,14,3,3,5,4,10,14,14,8,LOS ANGELES LAKERS
1610612763,Memphis Grizzlies,30,13,17,0.433,97.105,39.1,90.0,0.434,6.9,30.6,0.226,26.2,35.1,0.746,12.9,36.1,48.9,19.8,16.8,4.9,5.4,5.4,32.1,25.7,111.2,-19.3,25,23,12,18,29,3,2,11,30,22,30,22,19,21,11,6,6,8,30,23,13,17,26,22,15,25,MEMPHIS GRIZZLIES
1610612748,Miami Heat,36,18,18,0.5,153.41333333333333,30.3,80.4,0.377,10.3,37.2,0.277,31.0,42.9,0.723,8.8,29.4,38.2,18.8,9.1,4.4,6.9,2.5,23.2,30.3,102.0,-12.5,15,14,14,13,6,28,24,26,16,6,25,13,8,26,28,27,28,15,4,26,3,2,5,9,26,23,MIAMI HEAT
1610612749,Milwaukee Bucks,24,17,7,0.708,74.35333333333334,42.6,100.7,0.423,9.7,34.2,0.283,33.6,41.3,0.813,21.3,36.8,58.1,21.3,15.5,8.4,7.1,4.5,29.7,32.9,128.5,27.8,30,16,1,1,30,1,1,15,21,12,23,7,11,10,1,4,1,4,27,4,2,9,19,3,1,1,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,33,11,22,0.333,112.21333333333334,31.2,80.4,0.388,7.7,32.5,0.237,33.4,43.2,0.772,15.4,35.5,50.9,14.1,9.8,7.3,3.8,6.8,29.9,26.5,103.5,-16.3,22,28,26,27,25,24,23,24,29,19,29,8,7,19,3,8,3,29,8,8,26,24,20,16,21,24,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,41,13,28,0.317,143.46666666666667,30.1,82.3,0.366,9.4,33.5,0.28,22.4,35.5,0.632,10.7,32.8,43.5,15.4,8.4,5.7,5.0,4.3,30.1,25.8,92.0,-33.8,6,23,30,29,11,30,20,28,22,15,24,28,18,30,18,16,16,27,2,18,19,8,21,21,29,30,NEW ORLEANS PELICANS
