team_id,team_name,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612737,Atlanta Hawks,34,13,21,0.382,128.95333333333335,14.1,20.1,8.9,42.4,14.9,11.9,8.2,46.9,18,23,23,25,19,15,4,9,11,16,12,20,27,ATLANTA HAWKS
1610612738,Boston Celtics,42,23,19,0.548,144.26666666666668,11.3,10.6,7.0,41.3,15.0,17.3,5.0,33.9,5,6,16,12,10,25,26,19,14,17,24,5,5,BOSTON CELTICS
1610612751,Brooklyn Nets,40,20,20,0.5,174.95166666666665,11.8,20.0,4.1,52.1,17.3,14.0,12.1,39.5,9,9,18,13,3,23,5,28,3,24,15,29,15,BROOKLYN NETS
1610612766,Charlotte Hornets,34,17,17,0.5,148.435,14.9,12.6,8.4,42.0,12.6,11.0,5.5,39.5,18,16,12,13,8,11,18,11,12,13,8,7,14,CHARLOTTE HORNETS
1610612741,Chicago Bulls,38,13,25,0.342,119.12,16.5,15.3,6.4,30.6,18.5,23.0,3.6,47.5,11,23,28,26,23,6,12,21,30,27,30,2,28,CHICAGO BULLS
1610612739,Cleveland Cavaliers,29,13,16,0.448,132.205,7.6,22.9,4.7,38.5,21.4,18.5,12.7,44.3,28,23,10,17,16,29,2,25,20,29,27,30,23,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,41,17,24,0.415,163.21666666666667,7.1,15.3,4.1,37.1,15.3,16.2,7.9,38.2,6,16,27,20,5,30,13,27,22,19,19,19,8,DALLAS MAVERICKS
1610612743,Denver Nuggets,45,29,16,0.644,176.035,12.8,18.3,4.6,43.1,11.5,10.9,4.4,39.3,1,2,10,6,2,18,8,26,7,8,6,4,13,DENVER NUGGETS
1610612765,Detroit Pistons,30,10,20,0.333,120.97,9.5,14.3,8.3,36.5,16.7,19.4,6.3,42.9,25,29,18,27,22,27,15,12,23,22,28,10,21,DETROIT PISTONS
1610612744,Golden State Warriors,27,8,19,0.296,100.03166666666668,12.0,12.0,15.4,32.6,16.8,17.3,11.5,46.1,29,30,16,30,28,22,21,1,28,23,23,28,25,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,32,19,13,0.594,111.67333333333332,18.1,14.6,11.6,43.0,10.3,15.5,7.3,33.5,23,11,4,9,26,4,14,5,8,5,17,14,4,HOUSTON ROCKETS
