GAME_ID,GAME_DATE,AWAY_TEAM,HOME_TEAM,GAME_WEEK
21900001,2019-10-22,NOP,TOR,1
21900021,2019-10-25,DAL,NOP,2
21900032,2019-10-26,NOP,HOU,3
21900047,2019-10-28,GSW,NOP,4
21900067,2019-10-31,DEN,NOP,5
21900077,2019-11-02,NOP,OKC,6
21900092,2019-11-04,NOP,BKN,7
21900121,2019-11-08,TOR,NOP,8
21900128,2019-11-09,NOP,CHA,9
21900142,2019-11-11,HOU,NOP,10
21900164,2019-11-14,LAC,NOP,11
21900178,2019-11-16,NOP,MIA,12
21900187,2019-11-17,GSW,NOP,13
21900199,2019-11-19,POR,NOP,14
21900214,2019-11-21,NOP,PHX,15
21900234,2019-11-23,NOP,UTA,16
21900239,2019-11-24,NOP,LAC,17
21900264,2019-11-27,LAL,NOP,18
21900275,2019-11-29,NOP,OKC,19
21900289,2019-12-01,OKC,NOP,20
21900302,2019-12-03,DAL,NOP,21
21900319,2019-12-05,PHX,NOP,22
21900330,2019-12-07,NOP,DAL,23
21900348,2019-12-09,DET,NOP,24
21900364,2019-12-11,NOP,MIL,25
21900372,2019-12-13,NOP,PHI,26
21900388,2019-12-15,ORL,NOP,27
21900404,2019-12-17,BKN,NOP,28
21900411,2019-12-18,NOP,MIN,29
21900429,2019-12-20,NOP,GSW,30
21900452,2019-12-23,NOP,POR,31
21900459,2019-12-25,NOP,DEN,32
21900474,2019-12-28,IND,NOP,33
21900488,2019-12-29,HOU,NOP,34
21900522,2020-01-03,NOP,LAL,35
21900533,2020-01-04,NOP,SAC,36
21900544,2020-01-06,UTA,NOP,37
21900560,2020-01-08,CHI,NOP,38
21900569,2020-01-10,NOP,NYK,39
21900578,2020-01-11,NOP,BOS,40
21900591,2020-01-13,NOP,DET,41
21900616,2020-01-16,UTA,NOP,42
21900626,2020-01-18,LAC,NOP,43
21900646,2020-01-20,NOP,MEM,44
21900663,2020-01-22,SAS,NOP,45
21900676,2020-01-24,DEN,NOP,46
21900691,2020-01-26,BOS,NOP,47
21900700,2020-01-28,NOP,CLE,48
21900723,2020-01-31,MEM,NOP,49
21900738,2020-02-02,NOP,HOU,50
21900751,2020-02-04,MIL,NOP,51
21900765,2020-02-06,NOP,CHI,52
21900780,2020-02-08,NOP,IND,53
21900804,2020-02-11,POR,NOP,54
21900819,2020-02-13,OKC,NOP,55
21900834,2020-02-21,NOP,POR,56
21900847,2020-02-23,NOP,GSW,57
21900861,2020-02-25,NOP,LAL,58
21900883,2020-02-28,CLE,NOP,59
21900900,2020-03-01,LAL,NOP,60
21900911,2020-03-03,MIN,NOP,61
21900923,2020-03-04,NOP,DAL,62
21900936,2020-03-06,MIA,NOP,63
21900947,2020-03-08,NOP,MIN,64
21901231,2020-07-30,UTA,NOP,65
21901241,2020-08-01,NOP,LAC,66
21901253,2020-08-03,MEM,NOP,67
21901268,2020-08-06,NOP,SAC,68
21901278,2020-08-07,WAS,NOP,69
21901287,2020-08-09,SAS,NOP,70
21901302,2020-08-11,NOP,SAC,71
21901312,2020-08-13,NOP,ORL,72
