close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
1627783,Pascal Siakam,1610612754,IND,F,31.0,78,78,1.0,531,1147,0.463,0.469,-0.006
1626167,Myles Turner,1610612754,IND,C-F,29.0,72,72,1.0,522,1075,0.486,0.492,-0.007
1630169,Tyrese Haliburton,1610612754,IND,G,25.0,73,73,1.0,409,867,0.472,0.449,0.023
1631097,Bennedict Mathurin,1610612754,IND,G-F,22.0,72,72,1.0,404,807,0.501,0.458,0.043
1629614,Andrew Nembhard,1610612754,IND,G-F,25.0,65,65,1.0,364,776,0.469,0.456,0.013
1630167,Obi Toppin,1610612754,IND,F,27.0,79,79,1.0,289,579,0.499,0.473,0.026
204456,T.J. McConnell,1610612754,IND,G,33.0,79,79,1.0,235,526,0.447,0.444,0.002
1641767,Ben Sheppard,1610612754,IND,G,23.0,62,62,1.0,207,454,0.456,0.456,0.0
1628418,Thomas Bryant,1610612754,IND,C-F,27.0,65,65,1.0,221,449,0.492,0.493,-0.001
1630174,Aaron Nesmith,1610612754,IND,G-F,25.0,45,45,1.0,191,439,0.435,0.458,-0.023
1641716,Jarace Walker,1610612754,IND,F,21.0,70,70,1.0,225,418,0.538,0.453,0.085
1631245,Quenton Jackson,1610612754,IND,G,26.0,23,23,1.0,87,168,0.518,0.448,0.07
1642277,Johnny Furphy,1610612754,IND,G,20.0,36,36,1.0,71,153,0.464,0.441,0.023
1642402,Enrique Freeman,1610612754,IND,F,24.0,17,17,1.0,37,80,0.463,0.473,-0.011
1628396,Tony Bradley,1610612754,IND,C-F,27.0,11,11,1.0,25,59,0.424,0.46,-0.036
1630543,Isaiah Jackson,1610612754,IND,F,23.0,5,5,1.0,19,46,0.413,0.485,-0.072
1642484,RayJ Dennis,1610612754,IND,G,24.0,7,7,1.0,17,32,0.531,0.436,0.095
201949,James Johnson,1610612754,IND,F,38.0,8,8,1.0,5,13,0.385,0.452,-0.067
1630164,James Wiseman,1610612754,IND,C,24.0,1,1,1.0,4,6,0.667,0.452,0.215
1626143,Jahlil Okafor,1610612754,IND,C-F,29.0,1,1,1.0,0,3,0.0,0.513,-0.513
