close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
202696,Nikola Vučević,1610612753,ORL,C,28.0,5,5,0.429,15,33,0.455,0.394,0.061
203095,Evan Fournier,1610612753,ORL,G-F,26.0,5,5,0.419,15,31,0.484,0.384,0.1
203932,Aaron Gordon,1610612753,ORL,F,23.0,5,5,0.425,17,31,0.548,0.401,0.147
203487,Michael Carter-Williams,1610612753,ORL,G,27.0,5,5,0.667,8,26,0.308,0.371,-0.064
203920,Khem Birch,1610612753,ORL,C,26.0,5,5,0.5,11,25,0.44,0.364,0.076
203082,Terrence Ross,1610612753,ORL,G-F,28.0,5,5,0.488,3,20,0.15,0.39,-0.24
1628371,Jonathan Isaac,1610612753,ORL,F,21.0,5,5,0.309,9,17,0.529,0.379,0.151
201571,D.J. Augustin,1610612753,ORL,G,31.0,5,5,0.395,6,15,0.4,0.374,0.026
1628411,Wes Iwundu,1610612753,ORL,F,24.0,5,5,0.429,3,12,0.25,0.384,-0.134
1626185,Jarell Martin,1610612753,ORL,F,25.0,3,3,0.875,2,7,0.286,0.353,-0.067
1626170,Jerian Grant,1610612753,ORL,G,26.0,3,3,0.667,0,4,0.0,0.341,-0.341
1628982,Melvin Frazier Jr.,1610612753,ORL,G-F,22.0,2,2,0.75,0,3,0.0,0.311,-0.311
