group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
Players,1630180,Saddiq Bey,Saddiq,1610612737,ATL,24.0,27,9,18,0.333,2.8,103.6,102.5,102.5,128.5,124.9,124.9,-24.9,-22.3,-22.3,0.049,2.0,8.7,0.056,0.079,0.067,4.3,4.4,0.529,0.56,0.111,0.118,102.49,104.55,87.13,104.55,0.028,157,7,17,0.3,0.6,0.412,131,189,384,360,216,302,266,266,379,395,395,368,369,369,256,66,254,132,290,245,194,194,167,201,287,297,122,171,171,334,156,151,239,221,230,ATL
Players,1630168,Onyeka Okongwu,Onyeka,1610612737,ATL,22.0,16,7,9,0.438,3.3,98.3,93.2,93.2,128.7,123.1,123.1,-30.4,-29.9,-29.9,0.0,0.0,0.0,0.091,0.086,0.088,25.0,23.7,0.5,0.543,0.068,0.078,88.62,93.04,77.54,93.04,0.044,103,3,6,0.2,0.4,0.5,212,223,258,286,151,344,333,333,380,384,384,383,386,386,297,240,297,67,278,173,425,427,189,218,375,366,417,415,415,309,227,245,288,315,117,ATL
Players,1629633,Jarrett Culver,Jarrett,1610612737,ATL,24.0,3,1,2,0.333,1.6,61.8,58.3,58.3,106.5,100.0,100.0,-44.7,-41.7,-41.7,0.0,0.0,0.0,0.0,0.2,0.067,0.0,0.0,0.0,0.0,0.0,0.0,126.47,134.44,112.03,134.44,0.0,12,0,0,0.0,0.0,0.0,368,372,72,360,363,416,419,419,160,128,128,408,405,405,297,240,297,288,56,245,1,1,361,382,406,407,21,35,35,367,361,396,361,396,361,ATL
Players,1628381,John Collins,John,1610612737,ATL,25.0,36,17,19,0.472,3.4,110.2,106.3,106.3,119.8,114.9,114.9,-9.6,-8.5,-8.5,0.05,2.0,10.0,0.058,0.159,0.108,5.0,5.0,0.517,0.545,0.116,0.125,99.04,102.94,85.79,102.94,0.072,268,14,30,0.4,0.8,0.467,42,61,398,247,123,221,215,215,312,310,310,293,295,295,253,66,236,129,120,120,203,203,181,214,275,274,211,203,203,247,85,98,155,162,173,ATL
Players,203992,Bogdan Bogdanović,Bogdan,1610612737,ATL,30.0,24,12,12,0.5,2.7,105.1,100.7,100.7,131.1,123.3,123.3,-26.0,-22.6,-22.6,0.1,4.0,12.9,0.0,0.116,0.058,3.2,3.2,0.38,0.38,0.161,0.179,96.41,101.52,84.6,101.52,0.047,146,8,25,0.3,1.0,0.32,148,145,300,188,225,289,284,284,390,388,388,373,370,370,181,18,181,288,203,281,178,177,305,343,167,159,280,236,236,300,147,113,181,117,315,ATL
Players,1630235,Trent Forrest,Trent,1610612737,ATL,25.0,2,1,1,0.5,5.9,100.0,95.2,95.2,143.3,147.8,147.8,-43.3,-52.6,-52.6,0.0,0.0,0.0,0.125,0.077,0.095,0.0,0.0,0.0,0.0,0.045,0.048,89.64,90.22,75.18,90.22,-0.02,21,0,1,0.0,0.5,0.0,394,372,18,188,4,329,327,327,422,435,435,407,420,420,297,240,297,37,295,147,1,1,361,382,397,399,407,434,434,412,361,356,361,261,361,ATL
Players,1629027,Trae Young,Trae,1610612737,ATL,24.0,39,19,20,0.487,4.3,105.4,105.1,105.1,123.4,117.8,117.8,-18.0,-12.7,-12.7,0.341,1.72,17.4,0.016,0.048,0.031,10.1,10.1,0.428,0.536,0.357,0.372,96.78,99.18,82.65,99.18,0.132,352,39,104,1.0,2.7,0.375,22,40,415,236,26,279,231,231,345,337,337,350,323,323,27,101,131,267,347,367,311,308,276,233,16,17,270,288,288,111,12,3,21,10,258,ATL
Players,1628981,Bruno Fernando,Bruno,1610612737,ATL,24.0,4,4,0,1.0,1.0,72.6,70.0,70.0,69.4,77.8,77.8,3.2,-7.8,-7.8,0.0,0.0,0.0,0.0,0.111,0.071,0.0,0.0,0.0,0.568,0.083,0.083,113.27,109.13,90.95,109.13,1.333,10,0,0,0.0,0.0,0.0,351,278,1,1,400,407,401,401,28,38,38,178,286,286,297,240,297,288,210,231,1,1,361,189,345,360,45,119,119,2,361,396,361,396,361,ATL
Players,1629631,De'Andre Hunter,De'Andre,1610612737,ATL,25.0,36,17,19,0.472,3.7,106.0,104.2,104.2,123.6,120.0,120.0,-17.6,-15.8,-15.8,0.022,0.4,5.4,0.019,0.108,0.061,13.5,13.8,0.543,0.583,0.106,0.11,100.39,102.73,85.61,102.73,0.028,284,11,23,0.3,0.6,0.478,42,61,398,247,85,273,239,239,346,357,357,345,339,339,290,225,277,244,220,267,363,368,156,177,304,313,175,207,207,332,112,123,210,217,167,ATL
Players,203991,Clint Capela,Clint,1610612737,ATL,29.0,30,15,15,0.5,4.1,104.9,101.9,101.9,120.5,118.6,118.6,-15.5,-16.7,-16.7,0.037,1.5,8.3,0.092,0.2,0.142,5.6,5.6,0.538,0.543,0.109,0.114,99.47,101.69,84.74,101.69,0.082,257,14,26,0.5,0.9,0.538,94,91,344,188,43,291,271,271,325,344,344,331,341,341,270,112,256,66,56,60,213,215,160,220,296,305,193,229,229,222,85,108,132,158,103,ATL
Players,1628988,Aaron Holiday,Aaron,1610612737,ATL,26.0,5,2,3,0.4,0.9,119.6,100.0,100.0,91.9,90.9,90.9,27.7,9.1,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.083,0.109,105.07,115.12,95.93,115.12,0.167,11,1,1,0.2,0.2,1.0,338,326,115,316,407,112,286,286,65,79,79,57,131,131,297,240,297,288,373,388,1,1,1,1,345,316,91,80,80,64,295,356,277,367,1,ATL
Players,1627749,Dejounte Murray,Dejounte,1610612737,ATL,26.0,40,19,21,0.475,4.0,105.7,104.1,104.1,123.7,119.7,119.7,-18.0,-15.6,-15.6,0.101,2.0,6.8,0.022,0.132,0.074,3.4,3.4,0.478,0.537,0.278,0.294,99.64,102.08,85.07,102.08,0.133,341,41,92,1.0,2.3,0.446,17,40,424,245,50,278,241,241,348,355,355,349,338,338,179,66,266,232,174,227,180,180,238,231,49,46,190,219,219,108,8,9,20,24,191,ATL
