group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,1630180,Saddiq Bey,Saddiq,1610612737,ATL,24.0,27,9,18,0.333,2.8,0.647,0.353,0.273,0.0,0.545,0.0,0.182,0.091,0.273,0.0,1.0,0.75,0.25,0.429,0.571,7,17,0.412,131,189,384,360,216,166,229,279,142,76,174,224,198,246,275,1,193,56,260,96,156,151,230,ATL
Players,1630168,Onyeka Okongwu,Onyeka,1610612737,ATL,22.0,16,7,9,0.438,3.3,1.0,0.0,0.857,0.0,0.0,0.0,0.143,0.0,0.857,0.667,0.333,0.0,0.0,0.667,0.333,3,6,0.5,212,223,258,286,151,1,325,42,142,257,174,246,247,35,100,209,250,87,174,170,227,245,117,ATL
Players,1629633,Jarrett Culver,Jarrett,1610612737,ATL,24.0,3,1,2,0.333,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,368,372,72,360,363,366,325,323,142,257,174,295,247,315,275,259,250,87,333,267,361,396,361,ATL
Players,1628381,John Collins,John,1610612737,ATL,25.0,36,17,19,0.472,3.4,0.7,0.3,0.595,0.0,0.243,0.162,0.162,0.054,0.595,0.636,0.364,1.0,0.0,0.714,0.286,14,30,0.467,42,61,398,247,123,144,250,113,142,186,41,236,236,91,117,205,1,87,159,200,85,98,173,ATL
Players,203992,Bogdan Bogdanović,Bogdan,1610612737,ATL,30.0,24,12,12,0.5,2.7,0.36,0.64,0.5,0.2,0.45,0.1,0.05,0.2,0.3,0.2,0.8,0.667,0.333,0.375,0.625,8,25,0.32,148,145,300,188,225,302,94,163,26,101,86,289,90,224,249,67,206,39,278,81,147,113,315,ATL
Players,1630235,Trent Forrest,Trent,1610612737,ATL,25.0,2,1,1,0.5,5.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,394,372,18,188,4,1,325,323,142,257,174,295,247,315,275,259,250,87,333,267,361,356,361,ATL
Players,1629027,Trae Young,Trae,1610612737,ATL,24.0,39,19,20,0.487,4.3,0.654,0.346,0.406,0.072,0.239,0.029,0.355,0.109,0.333,0.107,0.893,0.273,0.727,0.154,0.846,39,104,0.375,22,40,415,236,26,163,233,206,95,188,169,93,179,206,270,53,243,14,325,35,12,3,258,ATL
Players,1628981,Bruno Fernando,Bruno,1610612737,ATL,24.0,4,4,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,351,278,1,1,400,366,325,323,142,257,174,1,247,315,275,259,250,87,333,267,361,396,361,ATL
Players,1629631,De'Andre Hunter,De'Andre,1610612737,ATL,25.0,36,17,19,0.472,3.7,0.565,0.435,0.471,0.176,0.265,0.118,0.264,0.176,0.294,0.625,0.375,1.0,0.0,0.727,0.273,11,23,0.478,42,61,398,247,85,203,193,177,37,174,72,148,110,227,120,202,1,87,157,203,112,123,167,ATL
Players,203991,Clint Capela,Clint,1610612737,ATL,29.0,30,15,15,0.5,4.1,1.0,0.0,0.848,0.0,0.0,0.121,0.152,0.061,0.848,0.857,0.143,0.0,0.0,0.857,0.143,14,26,0.538,94,91,344,188,43,1,325,45,142,257,71,243,232,38,70,252,250,87,105,250,85,108,103,ATL
Players,1628988,Aaron Holiday,Aaron,1610612737,ATL,26.0,5,2,3,0.4,0.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,1.0,338,326,115,316,407,366,1,323,142,1,174,295,247,315,275,259,250,1,333,1,295,356,1,ATL
Players,1627749,Dejounte Murray,Dejounte,1610612737,ATL,26.0,40,19,21,0.475,4.0,0.793,0.207,0.614,0.193,0.158,0.14,0.228,0.132,0.421,0.2,0.8,0.333,0.667,0.22,0.78,41,92,0.446,17,40,424,245,50,119,277,104,31,216,59,183,158,154,249,67,238,16,321,40,8,9,191,ATL
Players,1631100,AJ Griffin,AJ,1610612737,ATL,19.0,12,6,6,0.5,2.6,0.643,0.357,1.0,0.143,0.0,0.0,0.0,0.286,0.857,0.571,0.429,0.0,0.0,0.571,0.429,7,14,0.5,245,239,191,188,248,169,226,1,49,257,174,295,47,35,130,191,250,87,211,148,156,167,117,ATL
Players,1629726,Garrison Mathews,Garrison,1610612737,ATL,26.0,9,6,3,0.667,1.4,0.5,0.5,0.286,0.0,0.429,0.0,0.285,0.286,0.286,0.0,1.0,1.0,0.0,0.5,0.5,2,2,1.0,277,239,115,53,376,236,131,270,142,106,174,135,47,230,275,1,1,87,219,120,260,323,1,ATL
Players,1630552,Jalen Johnson,Jalen,1610612737,ATL,21.0,12,8,4,0.667,0.8,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,245,204,136,53,409,236,131,323,142,257,174,295,247,315,275,259,250,87,333,267,361,279,361,ATL
