player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
1641764,Brandin Podziemski,Brandin,1610612744,GSW,22.0,64,38,26,0.594,26.8,111.5,111.6,111.6,104.6,105.1,105.1,6.9,6.6,6.6,0.194,2.93,22.8,0.034,0.151,0.089,7.8,7.8,0.537,0.557,0.177,0.184,100.64,100.36,83.63,100.36,0.114,3600,280,629,4.4,9.8,0.445,170,110,315,182,153,237,234,234,57,70,70,80,91,91,143,64,135,329,176,227,136,136,269,316,255,251,359,352,352,130,132,120,146,135,292,GSW
1630296,Braxton Key,Braxton,1610612744,GSW,28.0,3,3,0,1.0,3.6,95.9,90.0,90.0,126.6,120.7,120.7,-30.7,-30.7,-30.7,0.0,0.0,0.0,0.077,0.167,0.105,12.5,13.1,0.0,0.226,0.222,0.23,123.71,130.81,109.01,130.81,-0.026,30,0,4,0.0,1.3,0.0,549,508,1,1,550,537,546,546,558,547,547,563,564,564,558,545,558,106,136,168,465,484,558,555,113,111,1,1,1,564,558,552,558,535,558,GSW
1627741,Buddy Hield,Buddy,1610612744,GSW,32.0,82,48,34,0.585,22.7,111.1,112.3,112.3,110.3,110.1,110.1,0.7,2.2,2.2,0.106,1.47,13.0,0.025,0.111,0.066,8.8,8.8,0.546,0.56,0.196,0.202,101.3,100.82,84.02,100.82,0.085,3937,328,786,4.0,9.6,0.417,1,30,441,195,221,253,205,205,254,238,238,227,185,185,342,368,423,417,328,378,217,214,238,298,189,189,291,316,316,305,103,86,167,141,402,GSW
203110,Draymond Green,Draymond,1610612744,GSW,35.0,68,42,26,0.618,29.2,115.1,115.4,115.4,108.0,108.8,108.8,7.0,6.6,6.6,0.255,2.2,33.9,0.036,0.168,0.102,15.4,15.4,0.503,0.534,0.157,0.161,101.83,101.35,84.45,101.35,0.088,4186,216,509,3.2,7.5,0.424,138,81,315,143,113,103,106,106,147,164,164,78,89,89,62,149,29,304,133,178,533,535,383,394,340,352,242,269,269,278,192,178,237,221,372,GSW
1627780,Gary Payton II,Gary,1610612744,GSW,32.0,62,36,26,0.581,15.0,116.3,113.5,113.5,109.0,110.1,110.1,7.3,3.4,3.4,0.132,2.13,19.1,0.056,0.134,0.096,9.0,8.9,0.626,0.635,0.156,0.165,101.41,102.12,85.1,102.12,0.104,1963,171,298,2.8,4.8,0.574,192,136,315,202,370,70,170,170,190,242,242,74,157,157,275,168,235,172,227,198,224,222,45,59,350,331,276,208,208,179,245,278,282,343,55,GSW
1630611,Gui Santos,Gui,1610612744,GSW,22.0,56,36,20,0.643,13.6,117.2,117.8,117.8,107.4,107.3,107.3,9.8,10.6,10.6,0.138,1.9,25.1,0.085,0.127,0.106,13.2,13.1,0.553,0.575,0.126,0.131,100.0,99.78,83.15,99.78,0.073,1582,82,179,1.5,3.2,0.458,246,136,242,103,392,57,56,56,125,112,112,48,39,39,257,224,95,76,252,167,486,486,213,241,482,484,402,403,403,392,348,349,426,438,250,GSW
1642050,Jackson Rowe,Jackson,1610612744,GSW,28.0,6,4,2,0.667,8.6,119.2,116.4,116.4,103.7,103.5,103.5,15.4,12.9,12.9,0.1,4.0,16.0,0.046,0.167,0.097,4.0,4.1,0.559,0.56,0.142,0.152,108.5,109.95,91.63,109.95,0.101,122,8,17,1.3,2.8,0.471,524,493,23,84,473,41,81,81,48,56,56,17,29,29,361,21,335,224,136,191,24,25,193,299,423,402,10,15,15,192,512,520,443,459,208,GSW
202710,Jimmy Butler III,Jimmy,1610612744,GSW,35.0,55,36,19,0.655,31.7,115.4,115.9,115.9,109.5,109.6,109.6,5.9,6.3,6.3,0.26,4.03,26.2,0.07,0.101,0.085,6.5,6.5,0.531,0.626,0.203,0.21,99.17,98.95,82.46,98.95,0.145,3608,301,597,5.5,10.9,0.504,253,136,226,97,74,92,94,94,213,203,203,99,96,96,58,20,79,123,379,258,69,69,293,76,164,164,452,460,460,33,115,134,98,113,117,GSW
1630228,Jonathan Kuminga,Jonathan,1610612744,GSW,22.0,47,28,19,0.596,24.3,109.1,110.0,110.0,107.8,108.9,108.9,1.3,1.0,1.0,0.151,1.46,12.2,0.045,0.134,0.088,8.3,8.4,0.495,0.535,0.271,0.275,101.11,100.21,83.51,100.21,0.11,2381,258,568,5.5,12.1,0.454,298,220,226,179,197,318,300,300,137,177,177,209,217,217,221,369,448,235,225,232,170,181,408,390,38,42,304,363,363,139,155,150,96,94,264,GSW
1628995,Kevin Knox II,Kevin,1610612744,GSW,25.0,14,11,3,0.786,6.0,115.7,112.7,112.7,118.7,115.6,115.6,-3.0,-2.9,-2.9,0.086,1.25,10.2,0.069,0.149,0.101,8.2,8.2,0.556,0.582,0.202,0.211,100.59,103.28,86.07,103.28,0.104,181,18,36,1.3,2.6,0.5,482,407,39,40,513,82,193,193,527,456,456,342,334,334,407,426,503,130,181,183,160,167,205,217,167,157,361,133,133,178,474,483,451,471,125,GSW
