player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
203076,Anthony Davis,Anthony,1610612747,LAL,30.0,56,31,25,0.554,1904.51,109.5,507,0.248,0.357,59,0.208,114,0.591,638,498,632,1996,7.46,253,191,256,178,127,143,15,23,23,102,210,7,17,408,393,463,413,45,LAL
1630559,Austin Reaves,Austin,1610612747,LAL,25.0,64,35,29,0.547,1843.2266666666667,110.5,160,0.079,0.118,33,0.14,19,0.099,649,533,592,1990,6.74,181,137,327,193,136,181,213,470,470,231,417,198,368,416,415,443,412,64,LAL
1631306,Cole Swider,Cole,1610612747,LAL,24.0,7,2,5,0.286,41.138333333333335,113.2,6,0.158,0.231,0,0.0,0,0.0,11,10,21,38,0.12,482,491,61,465,502,323,491,146,151,513,513,491,491,31,33,57,37,509,LAL
1626156,D'Angelo Russell,D'Angelo,1610612747,LAL,27.0,71,39,32,0.549,2304.096666666667,112.1,180,0.075,0.115,70,0.199,29,0.113,870,680,649,2438,7.23,109,89,377,187,51,264,183,479,475,63,242,126,345,520,511,470,490,49,LAL
1628432,Davon Reed,Davon,1610612747,LAL,28.0,43,29,14,0.674,342.54833333333335,111.7,49,0.146,0.206,15,0.273,4,0.16,162,61,116,350,1.12,327,220,134,52,401,240,384,186,203,351,85,412,260,160,109,151,135,391,LAL
203471,Dennis Schröder,Dennis,1610612747,LAL,29.0,66,37,29,0.561,1985.945,112.2,144,0.067,0.098,50,0.202,10,0.06,661,537,650,2206,6.2,162,110,327,167,107,268,236,501,510,138,231,311,451,422,421,471,453,85,LAL
1629020,Jarred Vanderbilt,Jarred,1610612747,LAL,24.0,78,43,35,0.551,1879.7416666666663,116.2,412,0.216,0.329,83,0.304,21,0.143,682,598,652,2232,3.72,38,53,420,184,132,446,33,49,41,32,52,178,292,434,455,473,456,215,LAL
2544,LeBron James,LeBron,1610612747,LAL,38.0,55,30,25,0.545,1953.94,111.0,392,0.191,0.267,50,0.192,32,0.176,624,509,590,2060,6.83,267,207,256,195,115,200,37,85,110,138,272,108,229,400,399,440,432,59,LAL
1629022,Lonnie Walker IV,Lonnie,1610612747,LAL,24.0,56,27,29,0.482,1297.0366666666666,116.1,95,0.069,0.102,30,0.171,17,0.137,496,392,479,1442,2.67,253,238,327,313,214,444,304,494,501,252,331,216,309,339,334,376,334,281,LAL
1627736,Malik Beasley,Malik,1610612747,LAL,26.0,81,45,36,0.556,2093.085,114.6,248,0.116,0.172,65,0.223,9,0.045,808,631,770,2446,5.11,11,35,441,172,92,389,108,291,289,82,164,321,472,499,488,526,491,135,LAL
1631108,Max Christie,Max,1610612747,LAL,20.0,41,19,22,0.463,512.425,113.2,68,0.126,0.187,9,0.129,7,0.146,183,170,136,540,1.48,346,324,214,345,365,328,352,246,251,399,449,345,287,173,189,169,176,371,LAL
1628964,Mo Bamba,Mo,1610612747,LAL,25.0,49,25,24,0.51,768.4283333333333,111.5,167,0.198,0.297,13,0.149,43,0.467,271,203,247,716,2.51,299,262,238,254,320,226,202,74,67,372,397,72,50,222,208,247,206,296,LAL
1629060,Rui Hachimura,Rui,1610612747,LAL,25.0,63,38,25,0.603,1466.03,109.7,230,0.141,0.205,19,0.106,26,0.159,558,427,483,1600,5.67,189,95,256,117,192,151,133,199,209,320,484,144,264,366,355,380,357,112,LAL
1630590,Scotty Pippen Jr.,Scotty,1610612747,LAL,22.0,6,1,5,0.167,31.516666666666666,90.9,2,0.057,0.095,2,0.5,1,0.125,9,11,0,28,0.29,493,507,61,517,511,13,519,519,512,476,5,466,322,26,38,1,25,484,LAL
1627885,Shaquille Harrison,Shaquille,1610612747,LAL,29.0,5,1,4,0.2,119.91666666666669,113.4,21,0.184,0.284,11,0.44,2,0.154,52,45,48,150,0.35,499,507,45,505,461,339,442,100,86,383,14,440,269,87,94,98,88,474,LAL
1628425,Sterling Brown,Sterling,1610612747,LAL,28.0,4,2,2,0.5,24.363333333333333,106.3,5,0.152,0.227,3,0.5,0,0.0,10,13,14,22,0.14,509,491,25,264,520,64,497,164,159,465,5,491,491,28,44,47,21,506,LAL
1628972,Troy Brown Jr.,Troy,1610612747,LAL,23.0,76,40,36,0.526,1859.79,112.5,246,0.123,0.182,59,0.246,16,0.089,625,525,572,2080,5.68,55,74,441,222,134,282,112,259,263,102,124,228,392,402,412,426,436,111,LAL
1629117,Wenyen Gabriel,Wenyen,1610612747,LAL,26.0,68,37,31,0.544,1023.75,111.4,170,0.152,0.22,26,0.224,35,0.376,364,322,284,1084,3.53,133,110,357,199,262,224,198,159,173,279,161,92,76,273,289,270,281,228,LAL
